reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD009551-bib-0011,"El‐Mahallawy HA, Shaker HH, Ali Helmy H, Mostafa T, Abo‐Sedah AR. ",Evaluation of pan‐fungal PCR assay and Aspergillus antigen detection in the diagnosis of invasive fungal infections in high risk paediatric cancer patients, Medical Mycology ,2006,44,    ,['citation-journal']," El‐Mahallawy HA, Shaker HH, Ali Helmy H, Mostafa T, Abo‐Sedah AR. Evaluation of pan‐fungal PCR assay and Aspergillus antigen detection in the diagnosis of invasive fungal infections in high risk paediatric cancer patients.  Medical Mycology 2006;44:733‐9. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1080/13693780600939955', 'https://www.ncbi.nlm.nih.gov/pubmed/17127630', 'https://scholar.google.com/scholar_lookup?title=Evaluation+of+pan‐fungal+PCR+assay+and+Aspergillus+antigen+detection+in+the+diagnosis+of+invasive+fungal+infections+in+high+risk+paediatric+cancer+patients+&author=HA+El‐Mahallawy&author=HH+Shaker&author=H+AliHelmy&author=T+Mostafa&author=AR+Abo‐Sedah&publication_year=2006&hl=en']",17127630,https://doi.org/10.1080/13693780600939955, El Mahallawy 2006 {published data only}  ,included,CD009551-bbs2-0011,
CD009551-bib-0012,"Ferns B, Fletcher H, Bradley S, Mackinnon S, Hunt C, Tedder RS. ",The prospective evaluation of a nested polymerase chain reaction assay for the early detection of Aspergillus infection in patients with leukaemia or undergoing allograft treatment, British Journal of Haematology ,2002,119,    ,['citation-journal']," Ferns B, Fletcher H, Bradley S, Mackinnon S, Hunt C, Tedder RS. The prospective evaluation of a nested polymerase chain reaction assay for the early detection of Aspergillus infection in patients with leukaemia or undergoing allograft treatment.  British Journal of Haematology 2002;119(3):720‐5. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1046/j.1365-2141.2002.03862.x', 'https://www.ncbi.nlm.nih.gov/pubmed/12437651', 'https://scholar.google.com/scholar_lookup?title=The+prospective+evaluation+of+a+nested+polymerase+chain+reaction+assay+for+the+early+detection+of+Aspergillus+infection+in+patients+with+leukaemia+or+undergoing+allograft+treatment+&author=B+Ferns&author=H+Fletcher&author=S+Bradley&author=S+Mackinnon&author=C+Hunt&author=RS+Tedder&publication_year=2002&hl=en']",12437651,https://doi.org/10.1046/j.1365-2141.2002.03862.x, Ferns 2002 {published data only}  ,included,CD009551-bbs2-0012,
CD009551-bib-0013,"Florent M, Katsahian S, Vekhoff A, Levy V, Rio B, Marie JP, et al. ",Prospective evaluation of a polymerase chain reaction‐ELISA targeted to Aspergillus fumigatus and Aspergillus flavus for the early diagnosis of invasive aspergillosis in patients with hematological malignancies, Journal of Infectious Diseases ,2006,193,    ,['citation-journal']," Florent M, Katsahian S, Vekhoff A, Levy V, Rio B, Marie JP, et al. Prospective evaluation of a polymerase chain reaction‐ELISA targeted to Aspergillus fumigatus and Aspergillus flavus for the early diagnosis of invasive aspergillosis in patients with hematological malignancies.  Journal of Infectious Diseases 2006;193(5):741‐7. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1086/500466', 'https://www.ncbi.nlm.nih.gov/pubmed/16453271', 'https://scholar.google.com/scholar_lookup?title=Prospective+evaluation+of+a+polymerase+chain+reaction‐ELISA+targeted+to+Aspergillus+fumigatus+and+Aspergillus+flavus+for+the+early+diagnosis+of+invasive+aspergillosis+in+patients+with+hematological+malignancies+&author=M+Florent&author=S+Katsahian&author=A+Vekhoff&author=V+Levy&author=B+Rio&author=JP+Marie&publication_year=2006&hl=en']",16453271,https://doi.org/10.1086/500466, Florent 2006 {published data only}  ,included,CD009551-bbs2-0013,
CD009551-bib-0014,"Halliday C, Hoile R, Sorrell T, James G, Yadav S, Shaw P, et al. ",Role of prospective screening of blood for invasive aspergillosis by polymerase chain reaction in febrile neutropenic recipients of haematopoietic stem cell transplants and patients with acute leukaemia, British Journal of Haematology ,2006,132,    ,['citation-journal']," Halliday C, Hoile R, Sorrell T, James G, Yadav S, Shaw P, et al. Role of prospective screening of blood for invasive aspergillosis by polymerase chain reaction in febrile neutropenic recipients of haematopoietic stem cell transplants and patients with acute leukaemia.  British Journal of Haematology 2006;132(4):478‐86. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/16412020', 'https://scholar.google.com/scholar_lookup?title=Role+of+prospective+screening+of+blood+for+invasive+aspergillosis+by+polymerase+chain+reaction+in+febrile+neutropenic+recipients+of+haematopoietic+stem+cell+transplants+and+patients+with+acute+leukaemia+&author=C+Halliday&author=R+Hoile&author=T+Sorrell&author=G+James&author=S+Yadav&author=P+Shaw&publication_year=2006&hl=en']",16412020,, Halliday 2006 {published data only}  ,included,CD009551-bbs2-0014,
CD009551-bib-0015,"Halliday C, Wu QX, James G, Sorrell T. ",Development of a nested qualitative real‐time PCR assay to detect Aspergillus species DNA in clinical specimens, Journal of Clinical Microbiology ,2005,43,    ,['citation-journal']," Halliday C, Wu QX, James G, Sorrell T. Development of a nested qualitative real‐time PCR assay to detect Aspergillus species DNA in clinical specimens.  Journal of Clinical Microbiology 2005;43(10):5366‐8. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1128/JCM.43.10.5366-5368.2005', 'https://www.ncbi.nlm.nih.gov/pubmed/16208020', 'https://scholar.google.com/scholar_lookup?title=Development+of+a+nested+qualitative+real‐time+PCR+assay+to+detect+Aspergillus+species+DNA+in+clinical+specimens+&author=C+Halliday&author=QX+Wu&author=G+James&author=T+Sorrell&publication_year=2005&hl=en']",16208020,https://doi.org/10.1128/JCM.43.10.5366-5368.2005, Halliday 2006 {published data only}  ,included,CD009551-bbs2-0014,
CD009551-bib-0016,"Hebart H, Loffler J, Reitze H, Engel A, Schumacher U, Klingebiel T, et al. ",Prospective screening by a panfungal polymerase chain reaction assay in patients at risk for fungal infections: implications for the management of febrile neutropenia, British Journal of Haematology ,2000,111,    ,['citation-journal']," Hebart H, Loffler J, Reitze H, Engel A, Schumacher U, Klingebiel T, et al. Prospective screening by a panfungal polymerase chain reaction assay in patients at risk for fungal infections: implications for the management of febrile neutropenia.  British Journal of Haematology 2000;111(2):635‐40. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1046/j.1365-2141.2000.02378.x', 'https://www.ncbi.nlm.nih.gov/pubmed/11122112', 'https://scholar.google.com/scholar_lookup?title=Prospective+screening+by+a+panfungal+polymerase+chain+reaction+assay+in+patients+at+risk+for+fungal+infections:+implications+for+the+management+of+febrile+neutropenia+&author=H+Hebart&author=J+Loffler&author=H+Reitze&author=A+Engel&author=U+Schumacher&author=T+Klingebiel&publication_year=2000&hl=en']",11122112,https://doi.org/10.1046/j.1365-2141.2000.02378.x, Hebart 2000a {published data only}  ,included,CD009551-bbs2-0015,
CD009551-bib-0017,"Hummel M, Spiess B, Roder J, Von Komorowski G, Durken M, Kentouche K, et al. ",Detection of Aspergillus DNA by a nested PCR assay is able to improve the diagnosis of invasive aspergillosis in paediatric patients, Journal of Medical Microbiology ,2009,58,    ,['citation-journal']," Hummel M, Spiess B, Roder J, Von Komorowski G, Durken M, Kentouche K, et al. Detection of Aspergillus DNA by a nested PCR assay is able to improve the diagnosis of invasive aspergillosis in paediatric patients.  Journal of Medical Microbiology 2009;58(Pt 10):1291‐7. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1099/jmm.0.007393-0', 'https://www.ncbi.nlm.nih.gov/pubmed/19541789', 'https://scholar.google.com/scholar_lookup?title=Detection+of+Aspergillus+DNA+by+a+nested+PCR+assay+is+able+to+improve+the+diagnosis+of+invasive+aspergillosis+in+paediatric+patients+&author=M+Hummel&author=B+Spiess&author=J+Roder&author=G+Komorowski&author=M+Durken&author=K+Kentouche&publication_year=2009&hl=en']",19541789,https://doi.org/10.1099/jmm.0.007393-0, Hummel 2009 {published data only}  ,included,CD009551-bbs2-0016,
CD009551-bib-0018,"Imbert S, Gauthier L, Joly I, Brossas JY, Uzunov M, Touafek F, et al. ","Aspergillus PCR in serum for the diagnosis, follow‐up and prognosis of invasive aspergillosis in neutropenic and nonneutropenic patients", Clinical Microbiology and Infection ,2016,22,    ,['citation-journal']," Imbert S, Gauthier L, Joly I, Brossas JY, Uzunov M, Touafek F, et al. Aspergillus PCR in serum for the diagnosis, follow‐up and prognosis of invasive aspergillosis in neutropenic and nonneutropenic patients.  Clinical Microbiology and Infection 2016;22(6):562.e1. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/j.cmi.2016.01.027', 'https://scholar.google.com/scholar_lookup?title=Aspergillus+PCR+in+serum+for+the+diagnosis,+follow‐up+and+prognosis+of+invasive+aspergillosis+in+neutropenic+and+nonneutropenic+patients+&author=S+Imbert&author=L+Gauthier&author=I+Joly&author=JY+Brossas&author=M+Uzunov&author=F+Touafek&publication_year=2016&hl=en']",,https://doi.org/10.1016/j.cmi.2016.01.027, Imbert 2016 {published data only}  ,included,CD009551-bbs2-0017,
CD009551-bib-0019,"Landlinger C, Preuner S, Baskova L, Van Grotel M, Hartwig NG, Dworzak M, et al. ",Diagnosis of invasive fungal infections by a real‐time panfungal PCR assay in immunocompromised pediatric patients, Leukemia ,2010,24,    ,['citation-journal']," Landlinger C, Preuner S, Baskova L, Van Grotel M, Hartwig NG, Dworzak M, et al. Diagnosis of invasive fungal infections by a real‐time panfungal PCR assay in immunocompromised pediatric patients.  Leukemia 2010;24(12):2032‐8. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1038/leu.2010.209', 'https://www.ncbi.nlm.nih.gov/pubmed/20882044', 'https://scholar.google.com/scholar_lookup?title=Diagnosis+of+invasive+fungal+infections+by+a+real‐time+panfungal+PCR+assay+in+immunocompromised+pediatric+patients+&author=C+Landlinger&author=S+Preuner&author=L+Baskova&author=M+Grotel&author=NG+Hartwig&author=M+Dworzak&publication_year=2010&hl=en']",20882044,https://doi.org/10.1038/leu.2010.209, Landlinger 2010 {published data only}  ,included,CD009551-bbs2-0018,
CD009551-bib-0020,"Loeffler J, Hafner J, Mengoli C, Wirth C, Heussel CP, Loffler C, et al. ",Prospective biomarker screening for diagnosis of invasive aspergillosis in high‐risk pediatric patients, Journal of Clinical Microbiology ,2017,55,    ,['citation-journal']," Loeffler J, Hafner J, Mengoli C, Wirth C, Heussel CP, Loffler C, et al. Prospective biomarker screening for diagnosis of invasive aspergillosis in high‐risk pediatric patients.  Journal of Clinical Microbiology 2017;55(1):101‐109. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1128/JCM.01682-16', 'https://www.ncbi.nlm.nih.gov/pubmed/27795339', 'https://scholar.google.com/scholar_lookup?title=Prospective+biomarker+screening+for+diagnosis+of+invasive+aspergillosis+in+high‐risk+pediatric+patients+&author=J+Loeffler&author=J+Hafner&author=C+Mengoli&author=C+Wirth&author=CP+Heussel&author=C+Loffler&publication_year=2017&hl=en']",27795339,https://doi.org/10.1128/JCM.01682-16, Loeffler 2017 {published data only}  ,included,CD009551-bbs2-0019,
CD009551-bib-0021,"Pini P, Bettua C, Orsi CF, Venturelli C, Faglioni L, Forghieri F, et al. ",Clinical performance of a commercial real‐time PCR assay for Aspergillus DNA detection in serum samples from high‐risk patients: comparison with a galactomannan enzyme immunoassay, European Journal of Clinical Microbiology & Infectious Diseases ,2015,34,    ,['citation-journal']," Pini P, Bettua C, Orsi CF, Venturelli C, Faglioni L, Forghieri F, et al. Clinical performance of a commercial real‐time PCR assay for Aspergillus DNA detection in serum samples from high‐risk patients: comparison with a galactomannan enzyme immunoassay.  European Journal of Clinical Microbiology & Infectious Diseases 2015;34(1):131‐6. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1007/s10096-014-2211-y', 'https://scholar.google.com/scholar_lookup?title=Clinical+performance+of+a+commercial+real‐time+PCR+assay+for+Aspergillus+DNA+detection+in+serum+samples+from+high‐risk+patients:+comparison+with+a+galactomannan+enzyme+immunoassay+&author=P+Pini&author=C+Bettua&author=CF+Orsi&author=C+Venturelli&author=L+Faglioni&author=F+Forghieri&publication_year=2015&hl=en']",,https://doi.org/10.1007/s10096-014-2211-y, Pini 2015 {published data only}  ,included,CD009551-bbs2-0020,
CD009551-bib-0022,"Ramírez M, Castro C, Palomares JC, Torres MJ, Aller AI, Ruiz M, et al. ",Molecular detection and identification of Aspergillus spp. from clinical samples using real‐time PCR, Mycoses ,2009,52,    ,['citation-journal']," Ramírez M, Castro C, Palomares JC, Torres MJ, Aller AI, Ruiz M, et al. Molecular detection and identification of Aspergillus spp. from clinical samples using real‐time PCR.  Mycoses 2009;52(2):129‐34. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/j.1439-0507.2008.01548.x', 'https://www.ncbi.nlm.nih.gov/pubmed/18643921', 'https://scholar.google.com/scholar_lookup?title=Molecular+detection+and+identification+of+Aspergillus+spp.+from+clinical+samples+using+real‐time+PCR+&author=M+Ramírez&author=C+Castro&author=JC+Palomares&author=MJ+Torres&author=AI+Aller&author=M+Ruiz&publication_year=2009&hl=en']",18643921,https://doi.org/10.1111/j.1439-0507.2008.01548.x, Ramírez 2009 {published data only}  ,included,CD009551-bbs2-0021,
CD009551-bib-0023,"Rogers TR, Morton CO, Springer J, Conneally E, Heinz W, Kenny C, et al. ",Combined real‐time PCR and galactomannan surveillance improves diagnosis of invasive aspergillosis in high risk patients with haematological malignancies, British Journal of Haematology ,2013,161,    ,['citation-journal']," Rogers TR, Morton CO, Springer J, Conneally E, Heinz W, Kenny C, et al. Combined real‐time PCR and galactomannan surveillance improves diagnosis of invasive aspergillosis in high risk patients with haematological malignancies.  British Journal of Haematology 2013;161(4):517‐24. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/bjh.12285', 'https://www.ncbi.nlm.nih.gov/pubmed/23614624', 'https://scholar.google.com/scholar_lookup?title=Combined+real‐time+PCR+and+galactomannan+surveillance+improves+diagnosis+of+invasive+aspergillosis+in+high+risk+patients+with+haematological+malignancies+&author=TR+Rogers&author=CO+Morton&author=J+Springer&author=E+Conneally&author=W+Heinz&author=C+Kenny&publication_year=2013&hl=en']",23614624,https://doi.org/10.1111/bjh.12285, Rogers 2013 {published data only}  ,included,CD009551-bbs2-0022,
CD009551-bib-0024,"Schwarzinger M, Sagaon‐Teyssier L, Cabaret O, Bretagne S, Cordonnier C, PREVERT Investigators. ","Performance of serum biomarkers for the early detection of invasive aspergillosis in febrile, neutropenic patients: a multi‐state model", Plos ONE ,2013,8,    ,['citation-journal']," Schwarzinger M, Sagaon‐Teyssier L, Cabaret O, Bretagne S, Cordonnier C, PREVERT Investigators. Performance of serum biomarkers for the early detection of invasive aspergillosis in febrile, neutropenic patients: a multi‐state model.  Plos ONE 2013;8(6):e65776. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1371/journal.pone.0065776', 'https://www.ncbi.nlm.nih.gov/pubmed/23799048', 'https://scholar.google.com/scholar_lookup?title=Performance+of+serum+biomarkers+for+the+early+detection+of+invasive+aspergillosis+in+febrile,+neutropenic+patients:+a+multi‐state+model+&author=M+Schwarzinger&author=L+Sagaon‐Teyssier&author=O+Cabaret&author=S+Bretagne&author=C+Cordonnier&publication_year=2013&hl=en']",23799048,https://doi.org/10.1371/journal.pone.0065776, Schwarzinger 2013 {published data only}  ,included,CD009551-bbs2-0023,
CD009551-bib-0025,"Springer J, Loeffler J, Heinz W, Schlossnagel H, Lehmann M, Morton O, et al. ",Pathogen‐specific DNA enrichment does not increase sensitivity of PCR for diagnosis of invasive aspergillosis in neutropenic patients, Journal of Clinical Microbiology ,2011,49,    ,['citation-journal']," Springer J, Loeffler J, Heinz W, Schlossnagel H, Lehmann M, Morton O, et al. Pathogen‐specific DNA enrichment does not increase sensitivity of PCR for diagnosis of invasive aspergillosis in neutropenic patients.  Journal of Clinical Microbiology 2011;49(4):1267‐73. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1128/JCM.01679-10', 'https://www.ncbi.nlm.nih.gov/pubmed/21191054', 'https://scholar.google.com/scholar_lookup?title=Pathogen‐specific+DNA+enrichment+does+not+increase+sensitivity+of+PCR+for+diagnosis+of+invasive+aspergillosis+in+neutropenic+patients+&author=J+Springer&author=J+Loeffler&author=W+Heinz&author=H+Schlossnagel&author=M+Lehmann&author=O+Morton&publication_year=2011&hl=en']",21191054,https://doi.org/10.1128/JCM.01679-10, Springer 2011 {published data only}  ,included,CD009551-bbs2-0024,
