reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD012233-bib-0011,"Spaziani E, Di Filippo A, Picchio M, Lucarelli P, Pattaro G, De Angelis F, et al. ","Prevalence of adenoma of gallbladder, ultrasonographic and histological assessment in a retrospective series of 450 cholecystectomy", Annali Italiani Di Chirurgia ,2013,84,    ,['citation-journal']," Spaziani E, Di Filippo A, Picchio M, Lucarelli P, Pattaro G, De Angelis F, et al. Prevalence of adenoma of gallbladder, ultrasonographic and histological assessment in a retrospective series of 450 cholecystectomy.  Annali Italiani Di Chirurgia 2013;84(2):159‐63. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/22842911', 'https://scholar.google.com/scholar_lookup?title=Prevalence+of+adenoma+of+gallbladder,+ultrasonographic+and+histological+assessment+in+a+retrospective+series+of+450+cholecystectomy+&author=E+Spaziani&author=A+Filippo&author=M+Picchio&author=P+Lucarelli&author=G+Pattaro&author=F+Angelis&publication_year=2013&hl=en']",22842911,, Spaziani 2012 {published data only}  ,included,CD012233-bbs2-0011,
CD012233-bib-0012,"Sugiyama M, Xie X, Atomi Y, Saito M. ",Differential diagnosis of small polypoid lesions of the gallbladder ‐ the value of endoscopic ultrasonography, Annals of Surgery ,1999,229,    ,['citation-journal']," Sugiyama M, Xie X, Atomi Y, Saito M. Differential diagnosis of small polypoid lesions of the gallbladder ‐ the value of endoscopic ultrasonography.  Annals of Surgery 1999;229(4):498‐504. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1097/00000658-199904000-00008', 'https://www.ncbi.nlm.nih.gov/pubmed/10203082', 'https://scholar.google.com/scholar_lookup?title=Differential+diagnosis+of+small+polypoid+lesions+of+the+gallbladder+‐+the+value+of+endoscopic+ultrasonography+&author=M+Sugiyama&author=X+Xie&author=Y+Atomi&author=M+Saito&publication_year=1999&hl=en']",10203082,https://doi.org/10.1097/00000658-199904000-00008, Sugiyama 1999 {published data only}  ,included,CD012233-bbs2-0012,
CD012233-bib-0013,"Xu H, Yin X, Lu M, Liu L, Yue D, Liu G. ",Comparison of three‐ and two‐dimensional sonography in diagnosis of gallbladder diseases ‐ preliminary experience, Journal of Ultrasound in Medicine ,2003,22,    ,['citation-journal']," Xu H, Yin X, Lu M, Liu L, Yue D, Liu G. Comparison of three‐ and two‐dimensional sonography in diagnosis of gallbladder diseases ‐ preliminary experience.  Journal of Ultrasound in Medicine 2003;22(2):181‐91. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.7863/jum.2003.22.2.181', 'https://www.ncbi.nlm.nih.gov/pubmed/12562123', 'https://scholar.google.com/scholar_lookup?title=Comparison+of+three‐+and+two‐dimensional+sonography+in+diagnosis+of+gallbladder+diseases+‐+preliminary+experience+&author=H+Xu&author=X+Yin&author=M+Lu&author=L+Liu&author=D+Yue&author=G+Liu&publication_year=2003&hl=en']",12562123,https://doi.org/10.7863/jum.2003.22.2.181, Xu 2003 {published data only}  ,included,CD012233-bbs2-0013,
CD012233-bib-0014,Yoon D. ,Staging for GB cancer ‐ the role of EUS and PET scanning, HPB: the official journal of the International Hepato Pancreato Biliary Association ,2011,13,    ,['citation-journal'], Yoon D. Staging for GB cancer ‐ the role of EUS and PET scanning.  HPB: the official journal of the International Hepato Pancreato Biliary Association 2011;13:20. CENTRAL    Google Scholar     ,"['', 'https://scholar.google.com/scholar_lookup?title=Staging+for+GB+cancer+‐+the+role+of+EUS+and+PET+scanning&author=D+Yoon&publication_year=2011&hl=en']",,, Yoon 2011 {published data only}  ,included,CD012233-bbs2-0014,
CD012233-bib-0015,"Zhang Y, Zhang J, Yuan M, Zheng S, Wang Z. ",Correlation between clinicopathological and ultrasonic diagnosis of small protuberant lesions of the gallbladder, World Chinese Journal of Digestology ,2010,18,    ,['citation-journal']," Zhang Y, Zhang J, Yuan M, Zheng S, Wang Z. Correlation between clinicopathological and ultrasonic diagnosis of small protuberant lesions of the gallbladder.  World Chinese Journal of Digestology 2010;18(25):2707‐11. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.11569/wcjd.v18.i25.2707', 'https://scholar.google.com/scholar_lookup?title=Correlation+between+clinicopathological+and+ultrasonic+diagnosis+of+small+protuberant+lesions+of+the+gallbladder+&author=Y+Zhang&author=J+Zhang&author=M+Yuan&author=S+Zheng&author=Z+Wang&publication_year=2010&hl=en']",,https://doi.org/10.11569/wcjd.v18.i25.2707, Zhang 2010 {published data only}  ,included,CD012233-bbs2-0015,
CD012233-bib-0016,"Zielinski M, Atwell T, Davis P, Kendrick M, Que F. ",Comparison of surgically resected polypoid lesions of the gallbladder to their pre‐operative ultrasound characteristics, Journal of Gastrointestinal Surgery ,2009,13,    ,['citation-journal']," Zielinski M, Atwell T, Davis P, Kendrick M, Que F. Comparison of surgically resected polypoid lesions of the gallbladder to their pre‐operative ultrasound characteristics.  Journal of Gastrointestinal Surgery 2009;13(1):19‐25. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/s11605-008-0725-2', 'https://www.ncbi.nlm.nih.gov/pubmed/18972168', 'https://scholar.google.com/scholar_lookup?title=Comparison+of+surgically+resected+polypoid+lesions+of+the+gallbladder+to+their+pre‐operative+ultrasound+characteristics+&author=M+Zielinski&author=T+Atwell&author=P+Davis&author=M+Kendrick&author=F+Que&publication_year=2009&hl=en']",18972168,https://doi.org/10.1007/s11605-008-0725-2, Zielinski 2009 {published data only}  ,included,CD012233-bbs2-0016,
CD012233-bib-0017,"Akatsu T, Aiura K, Shimazu M, Ueda M, Wakabayashi G, Tanabe M, et al. ",Can endoscopic ultrasonography differentiate nonneoplastic from neoplastic gallbladder polyps?, Digestive Diseases and Sciences ,2006,51,    ,['citation-journal']," Akatsu T, Aiura K, Shimazu M, Ueda M, Wakabayashi G, Tanabe M, et al. Can endoscopic ultrasonography differentiate nonneoplastic from neoplastic gallbladder polyps?.  Digestive Diseases and Sciences 2006;51(2):416‐21. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/s10620-006-3146-7', 'https://www.ncbi.nlm.nih.gov/pubmed/16534690', 'https://scholar.google.com/scholar_lookup?title=Can+endoscopic+ultrasonography+differentiate+nonneoplastic+from+neoplastic+gallbladder+polyps?+&author=T+Akatsu&author=K+Aiura&author=M+Shimazu&author=M+Ueda&author=G+Wakabayashi&author=M+Tanabe&publication_year=2006&hl=en']",16534690,https://doi.org/10.1007/s10620-006-3146-7, Akatsu 2006 {published data only}  ,excluded,CD012233-bbs2-0017, Not a diagnostic test accuracy study 
CD012233-bib-0018,"Alekse R, Aleksis O, Iljina T. ",Ultrasonic diagnosis of polypoid formations of the gallbladder, Zeitschrift Fur Klinische Medizin ,1990,45,    ,['citation-journal']," Alekse R, Aleksis O, Iljina T. Ultrasonic diagnosis of polypoid formations of the gallbladder.  Zeitschrift Fur Klinische Medizin 1990;45(23):2047‐9. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Ultrasonic+diagnosis+of+polypoid+formations+of+the+gallbladder&author=R+Alekse&author=O+Aleksis&author=T+Iljina&publication_year=1990&hl=en']",,, Alekse 1990 {published data only}  ,excluded,CD012233-bbs2-0018, Not a diagnostic test accuracy study 
CD012233-bib-0019,"Aliyazicioglu T, Carilli S, Emre A, Kaya A, Bugra D, Bilge O, et al. ",Contribution of gallbladder polyp surgery to treatment, European Surgery ‐ Acta Chirurgica Austriaca ,2017,49,    ,['citation-journal']," Aliyazicioglu T, Carilli S, Emre A, Kaya A, Bugra D, Bilge O, et al. Contribution of gallbladder polyp surgery to treatment.  European Surgery ‐ Acta Chirurgica Austriaca 2017;49(1):23‐6. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1007/s10353-016-0422-4', 'https://scholar.google.com/scholar_lookup?title=Contribution+of+gallbladder+polyp+surgery+to+treatment&author=T+Aliyazicioglu&author=S+Carilli&author=A+Emre&author=A+Kaya&author=D+Bugra&author=O+Bilge&publication_year=2017&hl=en']",,https://doi.org/10.1007/s10353-016-0422-4, Aliyazicioglu 2017 {published data only}  ,excluded,CD012233-bbs2-0019, Missing diagnostic test accuracy information 
CD012233-bib-0020,"Ansari S, Banu S, Awal M. Siddique A, Alam M. ",Polypoid gall bladder lesions: is it necessary for immediate surgery?, Bangladesh Medical Research Council Bulletin ,2007,33,    ,['citation-journal']," Ansari S, Banu S, Awal M. Siddique A, Alam M. Polypoid gall bladder lesions: is it necessary for immediate surgery?.  Bangladesh Medical Research Council Bulletin 2007;33(2):44‐7. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.3329/bmrcb.v33i2.1203', 'https://www.ncbi.nlm.nih.gov/pubmed/18481437', 'https://scholar.google.com/scholar_lookup?title=Polypoid+gall+bladder+lesions:+is+it+necessary+for+immediate+surgery?&author=S+Ansari&author=S+Banu&author=A+AwalM.Siddique&author=M+Alam&publication_year=2007&hl=en']",18481437,https://doi.org/10.3329/bmrcb.v33i2.1203, Ansari 2007 {published data only}  ,excluded,CD012233-bbs2-0020, Missing diagnostic test accuracy information 
CD012233-bib-0021,"Arikanoglu Z, Taskesen F, Aliosmanoglu I, Gul M, Gumus H, Celik Y, et al. ",Continuing diagnostic and therapeutic challenges in gallbladder polyps, American Surgeon ,2013,79,    ,['citation-journal']," Arikanoglu Z, Taskesen F, Aliosmanoglu I, Gul M, Gumus H, Celik Y, et al. Continuing diagnostic and therapeutic challenges in gallbladder polyps.  American Surgeon 2013;79(4):446‐8. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1177/000313481307900441', 'https://scholar.google.com/scholar_lookup?title=Continuing+diagnostic+and+therapeutic+challenges+in+gallbladder+polyps&author=Z+Arikanoglu&author=F+Taskesen&author=I+Aliosmanoglu&author=M+Gul&author=H+Gumus&author=Y+Celik&publication_year=2013&hl=en']",,https://doi.org/10.1177/000313481307900441, Arikanoglu 2013 {published data only}  ,excluded,CD012233-bbs2-0021, Missing diagnostic test accuracy information 
CD012233-bib-0022,"Bavikatte A, Batwal A, Dhar P. ",Incidentally detected gallbladder polyps: is it malignant? Retrospective single institution study of 108 patients, HPB: the official journal of the International Hepato Pancreato Biliary Association ,2016,18,    ,['citation-journal']," Bavikatte A, Batwal A, Dhar P. Incidentally detected gallbladder polyps: is it malignant? Retrospective single institution study of 108 patients.  HPB: the official journal of the International Hepato Pancreato Biliary Association 2016;18:e475. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/j.hpb.2016.03.254', 'https://scholar.google.com/scholar_lookup?title=Incidentally+detected+gallbladder+polyps:+is+it+malignant?+Retrospective+single+institution+study+of+108+patients+&author=A+Bavikatte&author=A+Batwal&author=P+Dhar&publication_year=2016&hl=en']",,https://doi.org/10.1016/j.hpb.2016.03.254, Bavikatte 2016 {published data only}  ,excluded,CD012233-bbs2-0022, Missing diagnostic test accuracy information 
CD012233-bib-0023,"Cairns V, Neal C, Dennison A, Garcea R. ",Risk and cost‐effectiveness of surveillance followed by cholecystectomy for gallbladder polyps, Archives of Surgery ,2012,147,    ,['citation-journal']," Cairns V, Neal C, Dennison A, Garcea R. Risk and cost‐effectiveness of surveillance followed by cholecystectomy for gallbladder polyps.  Archives of Surgery 2012;147(12):1078‐83. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1001/archsurg.2012.1948', 'https://www.ncbi.nlm.nih.gov/pubmed/22911224', 'https://scholar.google.com/scholar_lookup?title=Risk+and+cost‐effectiveness+of+surveillance+followed+by+cholecystectomy+for+gallbladder+polyps+&author=V+Cairns&author=C+Neal&author=A+Dennison&author=R+Garcea&publication_year=2012&hl=en']",22911224,https://doi.org/10.1001/archsurg.2012.1948, Cairns 2012 {published data only}  ,excluded,CD012233-bbs2-0023, Missing diagnostic test accuracy information 
CD012233-bib-0024,"Cerci C, Eroglu E, Dede M, Ciris M, Bulbul M. ",Polypoid lesions of the gallbladder smaller than 10 mm, Turkish Journal of Gastroenterology ,2008,19,    ,['citation-journal']," Cerci C, Eroglu E, Dede M, Ciris M, Bulbul M. Polypoid lesions of the gallbladder smaller than 10 mm.  Turkish Journal of Gastroenterology 2008;19(2):140‐1. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Polypoid+lesions+of+the+gallbladder+smaller+than+10+mm&author=C+Cerci&author=E+Eroglu&author=M+Dede&author=M+Ciris&author=M+Bulbul&publication_year=2008&hl=en']",,, Cerci 2008 {published data only}  ,excluded,CD012233-bbs2-0024, Not a diagnostic test accuracy study 
CD012233-bib-0025,"Cha B, Lee S, Kim J, Hwang J, Cho J, Yoon Y, et al. ","Predictive values of neoplastic gallbladder polypoid lesion: more than 10 mm sized 210 cases which performed cholecystectomy, single center study", Journal of Gastroenterology and Hepatology ,2009,24,    ,['citation-journal']," Cha B, Lee S, Kim J, Hwang J, Cho J, Yoon Y, et al. Predictive values of neoplastic gallbladder polypoid lesion: more than 10 mm sized 210 cases which performed cholecystectomy, single center study.  Journal of Gastroenterology and Hepatology 2009;24:A127. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Predictive+values+of+neoplastic+gallbladder+polypoid+lesion:+more+than+10+mm+sized+210+cases+which+performed+cholecystectomy,+single+center+study+&author=B+Cha&author=S+Lee&author=J+Kim&author=J+Hwang&author=J+Cho&author=Y+Yoon&publication_year=2009&hl=en']",,, Cha 2009 {published data only}  ,excluded,CD012233-bbs2-0025, Meeting Abstract of Cha 2011 ‐ duplicate data 
CD012233-bib-0026,"Cha B, Hwang J, Lee S, Kim J, Cho J, Kim H, et al. ",Pre‐operative factors that can predict neoplastic polypoid lesions of the gallbladder, World Journal of Gastroenterology ,2011,17,    ,['citation-journal']," Cha B, Hwang J, Lee S, Kim J, Cho J, Kim H, et al. Pre‐operative factors that can predict neoplastic polypoid lesions of the gallbladder.  World Journal of Gastroenterology 2011;17(17):2216‐22. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.3748/wjg.v17.i17.2216', 'https://www.ncbi.nlm.nih.gov/pubmed/21633532', 'https://scholar.google.com/scholar_lookup?title=Pre‐operative+factors+that+can+predict+neoplastic+polypoid+lesions+of+the+gallbladder&author=B+Cha&author=J+Hwang&author=S+Lee&author=J+Kim&author=J+Cho&author=H+Kim&publication_year=2011&hl=en']",21633532,https://doi.org/10.3748/wjg.v17.i17.2216, Cha 2011 {published data only}  ,excluded,CD012233-bbs2-0026, Missing diagnostic test accuracy information 
CD012233-bib-0027,"Chijiiwa K, Sumiyoshi K, Nakayama F. ",Impact of recent advances in hepatobiliary imaging techniques on the preoperative diagnosis of carcinoma of the gallbladder, World Journal of Surgery ,1991,15,    ,['citation-journal']," Chijiiwa K, Sumiyoshi K, Nakayama F. Impact of recent advances in hepatobiliary imaging techniques on the preoperative diagnosis of carcinoma of the gallbladder.  World Journal of Surgery 1991;15(3):322‐7. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/BF01658723', 'https://www.ncbi.nlm.nih.gov/pubmed/1853610', 'https://scholar.google.com/scholar_lookup?title=Impact+of+recent+advances+in+hepatobiliary+imaging+techniques+on+the+preoperative+diagnosis+of+carcinoma+of+the+gallbladder+&author=K+Chijiiwa&author=K+Sumiyoshi&author=F+Nakayama&publication_year=1991&hl=en']",1853610,https://doi.org/10.1007/BF01658723, Chijiiwa 1991 {published data only}  ,excluded,CD012233-bbs2-0027, Wrong target condition 
CD012233-bib-0028,"Cho J, Park J, Kim Y, Kim H, Kim HJ, Hong S, et al. ",Hypoechoic foci on EUS are simple and strong predictive factors for neoplastic gallbladder polyps, Gastrointestinal Endoscopy ,2009,69,    ,['citation-journal']," Cho J, Park J, Kim Y, Kim H, Kim HJ, Hong S, et al. Hypoechoic foci on EUS are simple and strong predictive factors for neoplastic gallbladder polyps.  Gastrointestinal Endoscopy 2009;69(7):1244‐50. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.gie.2008.10.017', 'https://www.ncbi.nlm.nih.gov/pubmed/19249773', 'https://scholar.google.com/scholar_lookup?title=Hypoechoic+foci+on+EUS+are+simple+and+strong+predictive+factors+for+neoplastic+gallbladder+polyps+&author=J+Cho&author=J+Park&author=Y+Kim&author=H+Kim&author=HJ+Kim&author=S+Hong&publication_year=2009&hl=en']",19249773,https://doi.org/10.1016/j.gie.2008.10.017, Cho 2009 {published data only}  ,excluded,CD012233-bbs2-0028, Not a diagnostic test accuracy study 
CD012233-bib-0029,"Choi W, Lee S, Kim M, Seo D, Kim H, Kim D, et al. ",A new strategy to predict the neoplastic polyps of the gallbladder based on a scoring system using EUS, Gastrointestinal Endoscopy ,2000,52,    ,['citation-journal']," Choi W, Lee S, Kim M, Seo D, Kim H, Kim D, et al. A new strategy to predict the neoplastic polyps of the gallbladder based on a scoring system using EUS.  Gastrointestinal Endoscopy 2000;52(3):372‐9. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1067/mge.2000.108041', 'https://www.ncbi.nlm.nih.gov/pubmed/10968853', 'https://scholar.google.com/scholar_lookup?title=A+new+strategy+to+predict+the+neoplastic+polyps+of+the+gallbladder+based+on+a+scoring+system+using+EUS+&author=W+Choi&author=S+Lee&author=M+Kim&author=D+Seo&author=H+Kim&author=D+Kim&publication_year=2000&hl=en']",10968853,https://doi.org/10.1067/mge.2000.108041, Choi 2000 {published data only}  ,excluded,CD012233-bbs2-0029, Not a diagnostic test accuracy study 
