reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD007394-bib-0011,"da Silva RL, Ribeiro P, Abreu N, Ferreira T, Fernandes T, Monteiro A, et al. ",Early diagnosis of invasive aspergillosis in neutropenic patients. comparison between serum galactomannan and polymerase chain reaction, Clinical Medicine Insights: Oncology ,2010,4,    ,['citation-journal']," da Silva RL, Ribeiro P, Abreu N, Ferreira T, Fernandes T, Monteiro A, et al. Early diagnosis of invasive aspergillosis in neutropenic patients. comparison between serum galactomannan and polymerase chain reaction.  Clinical Medicine Insights: Oncology 2010;4:81‐8. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/20703324', 'https://scholar.google.com/scholar_lookup?title=Early+diagnosis+of+invasive+aspergillosis+in+neutropenic+patients.+comparison+between+serum+galactomannan+and+polymerase+chain+reaction+&author=RL+Silva&author=P+Ribeiro&author=N+Abreu&author=T+Ferreira&author=T+Fernandes&author=A+Monteiro&publication_year=2010&hl=en']",20703324,, Da Silva 2010 {published data only}  ,included,CD007394-bbs2-0011,
CD007394-bib-0012,"De Mol M, De Jongste JC, Van Westreenen M, Merkus PJFM, De Vries AHC, Hop WCJ, et al. ",Diagnosis of invasive pulmonary aspergillosis in children with bronchoalveolar lavage galactomannan, Pediatric Pulmonology ,2013,48,    ,['citation-journal']," De Mol M, De Jongste JC, Van Westreenen M, Merkus PJFM, De Vries AHC, Hop WCJ, et al. Diagnosis of invasive pulmonary aspergillosis in children with bronchoalveolar lavage galactomannan.  Pediatric Pulmonology 2013;48(8):789‐96. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1002/ppul.22670', 'https://www.ncbi.nlm.nih.gov/pubmed/22949309', 'https://scholar.google.com/scholar_lookup?title=Diagnosis+of+invasive+pulmonary+aspergillosis+in+children+with+bronchoalveolar+lavage+galactomannan+&author=M+Mol&author=JC+Jongste&author=M+Westreenen&author=PJFM+Merkus&author=AHC+Vries&author=WCJ+Hop&publication_year=2013&hl=en']",22949309,https://doi.org/10.1002/ppul.22670, De Mol 2013 {published data only}  ,included,CD007394-bbs2-0012,
CD007394-bib-0013,"Doermann F, Accoceberry I, Weill FX, Agape P, Boiron JM, Marit G, et al. ",Evaluation of Aspergillus antigen detection in sera by ELISA for diagnosis of invasive aspergillosis in a hematological unit, Journal de Mycologie Medicale ,2002,12,    ,['citation-journal']," Doermann F, Accoceberry I, Weill FX, Agape P, Boiron JM, Marit G, et al. Evaluation of Aspergillus antigen detection in sera by ELISA for diagnosis of invasive aspergillosis in a hematological unit.  Journal de Mycologie Medicale 2002;12(3):131‐5. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Evaluation+of+Aspergillus+antigen+detection+in+sera+by+ELISA+for+diagnosis+of+invasive+aspergillosis+in+a+hematological+unit+&author=F+Doermann&author=I+Accoceberry&author=FX+Weill&author=P+Agape&author=JM+Boiron&author=G+Marit&publication_year=2002&hl=en']",,, Doermann 2002 {published data only}  ,included,CD007394-bbs2-0013,
CD007394-bib-0014,"Florent M, Katsahian S, Vekhoff A, Levy V, Rio B, Marie JP, et al. ",Prospective evaluation of a polymerase chain reaction‐ELISA targeted to Aspergillus fumigatus and Aspergillus flavus for the early diagnosis of invasive aspergillosis in patients with hematological malignancies, Journal of Infectious Diseases ,2006,193,    ,['citation-journal']," Florent M, Katsahian S, Vekhoff A, Levy V, Rio B, Marie JP, et al. Prospective evaluation of a polymerase chain reaction‐ELISA targeted to Aspergillus fumigatus and Aspergillus flavus for the early diagnosis of invasive aspergillosis in patients with hematological malignancies.  Journal of Infectious Diseases 2006;193(5):741‐7. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1086/500466', 'https://www.ncbi.nlm.nih.gov/pubmed/16453271', 'https://scholar.google.com/scholar_lookup?title=Prospective+evaluation+of+a+polymerase+chain+reaction‐ELISA+targeted+to+Aspergillus+fumigatus+and+Aspergillus+flavus+for+the+early+diagnosis+of+invasive+aspergillosis+in+patients+with+hematological+malignancies+&author=M+Florent&author=S+Katsahian&author=A+Vekhoff&author=V+Levy&author=B+Rio&author=JP+Marie&publication_year=2006&hl=en']",16453271,https://doi.org/10.1086/500466, Florent 2006 {published data only}  ,included,CD007394-bbs2-0014,
CD007394-bib-0015,"Foy PC, van Burik JA, Weisdorf DJ. ",Galactomannan antigen enzyme‐linked immunosorbent assay for diagnosis of invasive aspergillosis after hematopoietic stem cell transplantation, Biology of Blood and Marrow Transplantation ,2007,13,    ,['citation-journal']," Foy PC, van Burik JA, Weisdorf DJ. Galactomannan antigen enzyme‐linked immunosorbent assay for diagnosis of invasive aspergillosis after hematopoietic stem cell transplantation.  Biology of Blood and Marrow Transplantation 2007;13(4):440‐3. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.bbmt.2006.11.014', 'https://www.ncbi.nlm.nih.gov/pubmed/17287156', 'https://scholar.google.com/scholar_lookup?title=Galactomannan+antigen+enzyme‐linked+immunosorbent+assay+for+diagnosis+of+invasive+aspergillosis+after+hematopoietic+stem+cell+transplantation+&author=PC+Foy&author=JA+Burik&author=DJ+Weisdorf&publication_year=2007&hl=en']",17287156,https://doi.org/10.1016/j.bbmt.2006.11.014, Foy 2007 {published data only}  ,included,CD007394-bbs2-0015,
CD007394-bib-0016,"Gao X, Chen L, Hu G, Mei H. ",Invasive pulmonary aspergillosis in acute exacerbation of chronic obstructive pulmonary disease and the diagnostic value of combined serological tests, Annals of Saudi Medicine ,2010,30,    ,['citation-journal']," Gao X, Chen L, Hu G, Mei H. Invasive pulmonary aspergillosis in acute exacerbation of chronic obstructive pulmonary disease and the diagnostic value of combined serological tests.  Annals of Saudi Medicine 2010;30(3):193‐7. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.4103/0256-4947.62828', 'https://www.ncbi.nlm.nih.gov/pubmed/20427934', 'https://scholar.google.com/scholar_lookup?title=Invasive+pulmonary+aspergillosis+in+acute+exacerbation+of+chronic+obstructive+pulmonary+disease+and+the+diagnostic+value+of+combined+serological+tests+&author=X+Gao&author=L+Chen&author=G+Hu&author=H+Mei&publication_year=2010&hl=en']",20427934,https://doi.org/10.4103/0256-4947.62828, Gao 2010 {published data only}  ,included,CD007394-bbs2-0016,
CD007394-bib-0017,"Ghosh I, Raina V, Kumar L, Sharma A, Bakhshi S, Iqbal S. ",Serum galactomannan assay for diagnosis of probable invasive Aspergillosis in acute leukemia and hematopoietic stem cell transplantation, Indian Journal of Medical and Paediatric Oncology ,2013,34,    ,['citation-journal']," Ghosh I, Raina V, Kumar L, Sharma A, Bakhshi S, Iqbal S. Serum galactomannan assay for diagnosis of probable invasive Aspergillosis in acute leukemia and hematopoietic stem cell transplantation.  Indian Journal of Medical and Paediatric Oncology 2013;34(2):74‐9. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.4103/0971-5851.116181', 'https://www.ncbi.nlm.nih.gov/pubmed/24049291', 'https://scholar.google.com/scholar_lookup?title=Serum+galactomannan+assay+for+diagnosis+of+probable+invasive+Aspergillosis+in+acute+leukemia+and+hematopoietic+stem+cell+transplantation+&author=I+Ghosh&author=V+Raina&author=L+Kumar&author=A+Sharma&author=S+Bakhshi&author=S+Iqbal&publication_year=2013&hl=en']",24049291,https://doi.org/10.4103/0971-5851.116181, Ghosh 2013 {published data only}  ,included,CD007394-bbs2-0017,
CD007394-bib-0018,"He H, Ding L, Chang S, Li F, Zhan Q. ",Value of consecutive galactomannan determinations for the diagnosis and prognosis of invasive pulmonary aspergillosis in critically ill chronic obstructive pulmonary disease, Medical Mycology ,2011,49,    ,['citation-journal']," He H, Ding L, Chang S, Li F, Zhan Q. Value of consecutive galactomannan determinations for the diagnosis and prognosis of invasive pulmonary aspergillosis in critically ill chronic obstructive pulmonary disease.  Medical Mycology 2011;49(4):345‐51. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.3109/13693786.2010.521523', 'https://www.ncbi.nlm.nih.gov/pubmed/20936913', 'https://scholar.google.com/scholar_lookup?title=Value+of+consecutive+galactomannan+determinations+for+the+diagnosis+and+prognosis+of+invasive+pulmonary+aspergillosis+in+critically+ill+chronic+obstructive+pulmonary+disease+&author=H+He&author=L+Ding&author=S+Chang&author=F+Li&author=Q+Zhan&publication_year=2011&hl=en']",20936913,https://doi.org/10.3109/13693786.2010.521523, He 2011a {published data only}  ,included,CD007394-bbs2-0018,
CD007394-bib-0019,"Herbrecht R, Letscher‐Bru V, Oprea C, Lioure B, Waller J, Campos F, et al. ",Aspergillus galactomannan detection in the diagnosis of invasive aspergillosis in cancer patients, Journal of Clinical Oncology ,2002,20,    ,['citation-journal']," Herbrecht R, Letscher‐Bru V, Oprea C, Lioure B, Waller J, Campos F, et al. Aspergillus galactomannan detection in the diagnosis of invasive aspergillosis in cancer patients.  Journal of Clinical Oncology 2002;20(7):1898‐906. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1200/JCO.2002.07.004', 'https://www.ncbi.nlm.nih.gov/pubmed/11919250', 'https://scholar.google.com/scholar_lookup?title=Aspergillus+galactomannan+detection+in+the+diagnosis+of+invasive+aspergillosis+in+cancer+patients+&author=R+Herbrecht&author=V+Letscher‐Bru&author=C+Oprea&author=B+Lioure&author=J+Waller&author=F+Campos&publication_year=2002&hl=en']",11919250,https://doi.org/10.1200/JCO.2002.07.004, Herbrecht 2002 {published data only}  ,included,CD007394-bbs2-0019,
CD007394-bib-0020,"Hovi L, Saxen H, Saarinen‐Pihkala UM, Vettenranta K, Meri T, Richardson M. ",Prevention and monitoring of invasive fungal infections in pediatric patients with cancer and hematologic disorders, Pediatric Blood and Cancer ,2007,48,    ,['citation-journal']," Hovi L, Saxen H, Saarinen‐Pihkala UM, Vettenranta K, Meri T, Richardson M. Prevention and monitoring of invasive fungal infections in pediatric patients with cancer and hematologic disorders.  Pediatric Blood and Cancer 2007;48(1):28‐34. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1002/pbc.20717', 'https://www.ncbi.nlm.nih.gov/pubmed/16395687', 'https://scholar.google.com/scholar_lookup?title=Prevention+and+monitoring+of+invasive+fungal+infections+in+pediatric+patients+with+cancer+and+hematologic+disorders+&author=L+Hovi&author=H+Saxen&author=UM+Saarinen‐Pihkala&author=K+Vettenranta&author=T+Meri&author=M+Richardson&publication_year=2007&hl=en']",16395687,https://doi.org/10.1002/pbc.20717, Hovi 2007 {published data only}  ,included,CD007394-bbs2-0020,
CD007394-bib-0021,"Jha AK, Bansal D, Chakrabarti A, Shivaprakash MR, Trehan A, Marwaha RK. ",Serum galactomannan assay for the diagnosis of invasive aspergillosis in children with haematological malignancies, Mycoses ,2013,56,    ,['citation-journal']," Jha AK, Bansal D, Chakrabarti A, Shivaprakash MR, Trehan A, Marwaha RK. Serum galactomannan assay for the diagnosis of invasive aspergillosis in children with haematological malignancies.  Mycoses 2013;56(4):442‐8. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/myc.12048', 'https://www.ncbi.nlm.nih.gov/pubmed/23369047', 'https://scholar.google.com/scholar_lookup?title=Serum+galactomannan+assay+for+the+diagnosis+of+invasive+aspergillosis+in+children+with+haematological+malignancies+&author=AK+Jha&author=D+Bansal&author=A+Chakrabarti&author=MR+Shivaprakash&author=A+Trehan&author=RK+Marwaha&publication_year=2013&hl=en']",23369047,https://doi.org/10.1111/myc.12048, Jha 2013 {published data only}  ,included,CD007394-bbs2-0021,
CD007394-bib-0022,"Kallel K, Ladeb S, Belhadj S, Jerbi A, Ben Othman T, Abdelkefi A, et al. ",Evaluation of aspergillary antigenemia for monitoring neutropenic patients, Journal de Mycologie Medicale ,2003,13,    ,['citation-journal']," Kallel K, Ladeb S, Belhadj S, Jerbi A, Ben Othman T, Abdelkefi A, et al. Evaluation of aspergillary antigenemia for monitoring neutropenic patients.  Journal de Mycologie Medicale 2003;13(4):199‐202. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Evaluation+of+aspergillary+antigenemia+for+monitoring+neutropenic+patients&author=K+Kallel&author=S+Ladeb&author=S+Belhadj&author=A+Jerbi&author=T+BenOthman&author=A+Abdelkefi&publication_year=2003&hl=en']",,, Kallel 2003 {published data only}  ,included,CD007394-bbs2-0022,
CD007394-bib-0023,"Kawazu M, Kanda Y, Nannya Y, Aoki K, Kurokawa M, Chiba S, et al. ","Prospective comparison of the diagnostic potential of real‐time PCR, double‐sandwich enzyme‐linked immunosorbent assay for galactomannan, and a (1‐‐>3)‐beta‐D‐glucan test in weekly screening for invasive aspergillosis in patients with hematological disorders", Journal of Clinical Microbiology ,2004,42,    ,['citation-journal']," Kawazu M, Kanda Y, Nannya Y, Aoki K, Kurokawa M, Chiba S, et al. Prospective comparison of the diagnostic potential of real‐time PCR, double‐sandwich enzyme‐linked immunosorbent assay for galactomannan, and a (1‐‐>3)‐beta‐D‐glucan test in weekly screening for invasive aspergillosis in patients with hematological disorders.  Journal of Clinical Microbiology 2004;42(6):2733‐41. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/15184460', 'https://scholar.google.com/scholar_lookup?title=Prospective+comparison+of+the+diagnostic+potential+of+real‐time+PCR,+double‐sandwich+enzyme‐linked+immunosorbent+assay+for+galactomannan,+and+a+(1‐‐>3)‐beta‐D‐glucan+test+in+weekly+screening+for+invasive+aspergillosis+in+patients+with+hematological+disorders+&author=M+Kawazu&author=Y+Kanda&author=Y+Nannya&author=K+Aoki&author=M+Kurokawa&author=S+Chiba&publication_year=2004&hl=en']",15184460,, Kawazu 2004 {published data only}  ,included,CD007394-bbs2-0023,
CD007394-bib-0024,"Ku NS, Han SH, Choi JY, Kim SB, Kim H‐W, Jeong SJ, et al. ",Diagnostic value of the serum galactomannan assay for invasive aspergillosis: it is less useful in non‐haematological patients, Scandinavian Journal of Infectious Diseases ,2012,44,    ,['citation-journal']," Ku NS, Han SH, Choi JY, Kim SB, Kim H‐W, Jeong SJ, et al. Diagnostic value of the serum galactomannan assay for invasive aspergillosis: it is less useful in non‐haematological patients.  Scandinavian Journal of Infectious Diseases 2012;44(8):600‐4. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.3109/00365548.2012.657672', 'https://www.ncbi.nlm.nih.gov/pubmed/22385270', 'https://scholar.google.com/scholar_lookup?title=Diagnostic+value+of+the+serum+galactomannan+assay+for+invasive+aspergillosis:+it+is+less+useful+in+non‐haematological+patients+&author=NS+Ku&author=SH+Han&author=JY+Choi&author=SB+Kim&author=H‐W+Kim&author=SJ+Jeong&publication_year=2012&hl=en']",22385270,https://doi.org/10.3109/00365548.2012.657672, Ku 2012 {published data only}  ,included,CD007394-bbs2-0024,
CD007394-bib-0025,"Lai CC, Hsu HL, Lee LN, Hsueh PR. ",Assessment of Platelia Aspergillus enzyme immunoassay for the diagnosis of invasive aspergillosis," Journal of Microbiology, Immunology, and Infection ",2007,40,    ,['citation-journal']," Lai CC, Hsu HL, Lee LN, Hsueh PR. Assessment of Platelia Aspergillus enzyme immunoassay for the diagnosis of invasive aspergillosis.  Journal of Microbiology, Immunology, and Infection 2007;40(2):148‐53. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Assessment+of+Platelia+Aspergillus+enzyme+immunoassay+for+the+diagnosis+of+invasive+aspergillosis+&author=CC+Lai&author=HL+Hsu&author=LN+Lee&author=PR+Hsueh&publication_year=2007&hl=en']",,, Lai 2007 {published data only}  ,included,CD007394-bbs2-0025,
