reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD011787-bib-0011,"Brown S, Hudson DB, Campbell‐Grossman C, Yates BC. ",Health promotion text blasts for minority adolescent mothers, MCN: The American Journal of Maternal/Child Nursing ,2014,39,    ,['citation-journal']," Brown S, Hudson DB, Campbell‐Grossman C, Yates BC. Health promotion text blasts for minority adolescent mothers.  MCN: The American Journal of Maternal/Child Nursing 2014;39(6):357‐62. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1097/NMC.0000000000000081', 'https://scholar.google.com/scholar_lookup?title=Health+promotion+text+blasts+for+minority+adolescent+mothers&author=S+Brown&author=DB+Hudson&author=C+Campbell‐Grossman&author=BC+Yates&publication_year=2014&hl=en']",,https://doi.org/10.1097/NMC.0000000000000081, Brown 2014 {published data only}  ,included,CD011787-bbs2-0011,
CD011787-bib-0012,Brunson EK. ,How parents make decisions about their children's vaccinations, Vaccine ,2013,31,    ,['citation-journal'], Brunson EK. How parents make decisions about their children's vaccinations.  Vaccine 2013;31(46):5466‐70. CENTRAL    Link to article     PubMed     Google Scholar     ,"['', 'https://doi.org/10.1016/j.vaccine.2013.08.104', 'https://www.ncbi.nlm.nih.gov/pubmed/24076175', ""https://scholar.google.com/scholar_lookup?title=How+parents+make+decisions+about+their+children's+vaccinations&author=EK+Brunson&publication_year=2013&hl=en""]",24076175,https://doi.org/10.1016/j.vaccine.2013.08.104, Brunson 2013 {published data only}  ,included,CD011787-bbs2-0012,
CD011787-bib-0013,Brunson EK. ,Identifying parents who are amenable to pro‐vaccination conversations, Global Pediatric Health ,2015,2,    ,['citation-journal'], Brunson EK. Identifying parents who are amenable to pro‐vaccination conversations.  Global Pediatric Health 2015;2:1‐7. CENTRAL    Link to article     Google Scholar     ,"['', 'https://doi.org/10.1177/2333794X15616332', 'https://scholar.google.com/scholar_lookup?title=Identifying+parents+who+are+amenable+to+pro‐vaccination+conversations&author=EK+Brunson&publication_year=2015&hl=en']",,https://doi.org/10.1177/2333794X15616332, Brunson 2015 {published data only}  ,included,CD011787-bbs2-0013,
CD011787-bib-0014,"Delkhosh M, Negarandeh R, Ghasemi E, Rostami H. ",Maternal concerns about immunization over 0–24 month children: a qualitative research, Issues in Comprehensive Pediatric Nursing ,2014,37,    ,['citation-journal']," Delkhosh M, Negarandeh R, Ghasemi E, Rostami H. Maternal concerns about immunization over 0–24 month children: a qualitative research.  Issues in Comprehensive Pediatric Nursing 2014;37(4):235‐49. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.3109/01460862.2014.951131', 'https://www.ncbi.nlm.nih.gov/pubmed/25188870', 'https://scholar.google.com/scholar_lookup?title=Maternal+concerns+about+immunization+over+0–24+month+children:+a+qualitative+research&author=M+Delkhosh&author=R+Negarandeh&author=E+Ghasemi&author=H+Rostami&publication_year=2014&hl=en']",25188870,https://doi.org/10.3109/01460862.2014.951131, Delkhosh 2014 {published data only}  ,included,CD011787-bbs2-0014,
CD011787-bib-0015,"Dube E, Vivion M, Sauvageau C, Gagneur A, Gagnon R, Guay M. ","""Nature does things well, why should we interfere?"": vaccine hesitancy among mothers", Qualitative Health Research ,2016,26,    ,['citation-journal']," Dube E, Vivion M, Sauvageau C, Gagneur A, Gagnon R, Guay M. ""Nature does things well, why should we interfere?"": vaccine hesitancy among mothers.  Qualitative Health Research 2016;26(3):411‐25. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1177/1049732315573207', 'https://www.ncbi.nlm.nih.gov/pubmed/25711847', 'https://scholar.google.com/scholar_lookup?title=']",25711847,https://doi.org/10.1177/1049732315573207, Dube 2016 {published data only}  ,included,CD011787-bbs2-0015,
CD011787-bib-0016,"Evans M, Stoddart H, Condon L, Freeman E, Grizzell M, Mullen R. ",Parents' perspectives on the MMR immunisation: a focus group study, British Journal of General Practice ,2001,51,    ,['citation-journal']," Evans M, Stoddart H, Condon L, Freeman E, Grizzell M, Mullen R. Parents' perspectives on the MMR immunisation: a focus group study.  British Journal of General Practice 2001;51(472):904‐10. CENTRAL    Google Scholar     ","['', ""https://scholar.google.com/scholar_lookup?title=Parents'+perspectives+on+the+MMR+immunisation:+a+focus+group+study&author=M+Evans&author=H+Stoddart&author=L+Condon&author=E+Freeman&author=M+Grizzell&author=R+Mullen&publication_year=2001&hl=en""]",,, Evans 2001 {published data only}  ,included,CD011787-bbs2-0016,
CD011787-bib-0017,"Fadda M, Depping MK, Schulz PJ. ",Addressing issues of vaccination literacy and psychological empowerment in the measles‐mumps‐rubella (MMR) vaccination decision‐making: a qualitative study, BMC Public Health ,2015,15,    ,['citation-journal']," Fadda M, Depping MK, Schulz PJ. Addressing issues of vaccination literacy and psychological empowerment in the measles‐mumps‐rubella (MMR) vaccination decision‐making: a qualitative study.  BMC Public Health 2015;15(1):836. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1186/s12889-015-2200-9', 'https://www.ncbi.nlm.nih.gov/pubmed/26328551', 'https://scholar.google.com/scholar_lookup?title=Addressing+issues+of+vaccination+literacy+and+psychological+empowerment+in+the+measles‐mumps‐rubella+(MMR)+vaccination+decision‐making:+a+qualitative+study+&author=M+Fadda&author=MK+Depping&author=PJ+Schulz&publication_year=2015&hl=en']",26328551,https://doi.org/10.1186/s12889-015-2200-9, Fadda 2015 {published data only}  ,included,CD011787-bbs2-0017,
CD011787-bib-0018,"Figueiredo GLA, Pina JC, Tonete VLP, Lima RAGd, Mello DFd. ",Experiences of families in the immunization of Brazilian children under two years old, Revista Latino‐Americana de Enfermagem ,2011,19,    ,['citation-journal']," Figueiredo GLA, Pina JC, Tonete VLP, Lima RAGd, Mello DFd. Experiences of families in the immunization of Brazilian children under two years old.  Revista Latino‐Americana de Enfermagem 2011;19(3):598‐605. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1590/S0104-11692011000300020', 'https://scholar.google.com/scholar_lookup?title=Experiences+of+families+in+the+immunization+of+Brazilian+children+under+two+years+old+&author=GLA+Figueiredo&author=JC+Pina&author=VLP+Tonete&author=RAGd+Lima&author=DFd+Mello&publication_year=2011&hl=en']",,https://doi.org/10.1590/S0104-11692011000300020, Figueiredo 2011 {published data only}  ,included,CD011787-bbs2-0018,
CD011787-bib-0019,"Fowler GL, Kennedy A, Leidel L, Kohl KS, Khromava A, Bizhanova G, et al. ",Vaccine safety perceptions and experience with adverse events following immunization in Kazakhstan and Uzbekistan: a summary of key informant interviews and focus groups, Vaccine ,2007,25,    ,['citation-journal']," Fowler GL, Kennedy A, Leidel L, Kohl KS, Khromava A, Bizhanova G, et al. Vaccine safety perceptions and experience with adverse events following immunization in Kazakhstan and Uzbekistan: a summary of key informant interviews and focus groups.  Vaccine 2007;25(18):3536‐43. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.vaccine.2007.01.082', 'https://www.ncbi.nlm.nih.gov/pubmed/17293012', 'https://scholar.google.com/scholar_lookup?title=Vaccine+safety+perceptions+and+experience+with+adverse+events+following+immunization+in+Kazakhstan+and+Uzbekistan:+a+summary+of+key+informant+interviews+and+focus+groups+&author=GL+Fowler&author=A+Kennedy&author=L+Leidel&author=KS+Kohl&author=A+Khromava&author=G+Bizhanova&publication_year=2007&hl=en']",17293012,https://doi.org/10.1016/j.vaccine.2007.01.082, Fowler 2007 {published data only}  ,included,CD011787-bbs2-0019,
CD011787-bib-0020,"Guillaume LR, Bath PA. ",The impact of health scares on parents' information needs and preferred information sources: a case study of the MMR vaccine scare, Health Informatics Journal ,2004,10,    ,['citation-journal']," Guillaume LR, Bath PA. The impact of health scares on parents' information needs and preferred information sources: a case study of the MMR vaccine scare.  Health Informatics Journal 2004;10(1):5‐22. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1177/1460458204040664', ""https://scholar.google.com/scholar_lookup?title=The+impact+of+health+scares+on+parents'+information+needs+and+preferred+information+sources:+a+case+study+of+the+MMR+vaccine+scare+&author=LR+Guillaume&author=PA+Bath&publication_year=2004&hl=en""]",,https://doi.org/10.1177/1460458204040664, Guillaume 2004 {published data only}  ,included,CD011787-bbs2-0020,
CD011787-bib-0021,"Gust DA, Kennedy A, Wolfe S, Sheedy K, Nguyen C, Campbell S. ",Developing tailored immunization materials for concerned mothers, Health Education Research ,2008,23,    ,['citation-journal']," Gust DA, Kennedy A, Wolfe S, Sheedy K, Nguyen C, Campbell S. Developing tailored immunization materials for concerned mothers.  Health Education Research 2008;23(3):499‐511. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1093/her/cym065', 'https://www.ncbi.nlm.nih.gov/pubmed/17959583', 'https://scholar.google.com/scholar_lookup?title=Developing+tailored+immunization+materials+for+concerned+mothers&author=DA+Gust&author=A+Kennedy&author=S+Wolfe&author=K+Sheedy&author=C+Nguyen&author=S+Campbell&publication_year=2008&hl=en']",17959583,https://doi.org/10.1093/her/cym065, Gust 2008 {published data only}  ,included,CD011787-bbs2-0021,
CD011787-bib-0022,"Harmsen IA, Ruiter RAC, Paulussen TGW, Mollema L, Gerjo K, De Melker HE. ",Factors that influence vaccination decision‐making by parents who visit an anthroposophical child welfare center: a focus group study, Advances in Preventive Medicine ,2012,2012,    ,['citation-journal']," Harmsen IA, Ruiter RAC, Paulussen TGW, Mollema L, Gerjo K, De Melker HE. Factors that influence vaccination decision‐making by parents who visit an anthroposophical child welfare center: a focus group study.  Advances in Preventive Medicine 2012;2012:1‐7. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1155/2012/175694', 'https://scholar.google.com/scholar_lookup?title=Factors+that+influence+vaccination+decision‐making+by+parents+who+visit+an+anthroposophical+child+welfare+center:+a+focus+group+study+&author=IA+Harmsen&author=RAC+Ruiter&author=TGW+Paulussen&author=L+Mollema&author=K+Gerjo&author=HE+Melker&publication_year=2012&hl=en']",,https://doi.org/10.1155/2012/175694, Harmsen 2012 {published data only}  ,included,CD011787-bbs2-0022,
CD011787-bib-0023,"Harmsen IA, Bos H, Ruiter RA, Paulussen TG, Kok G, De Melker HE, et al. ",Vaccination decision‐making of immigrant parents in the Netherlands; a focus group study, BMC Public Health ,2015,15,    ,['citation-journal']," Harmsen IA, Bos H, Ruiter RA, Paulussen TG, Kok G, De Melker HE, et al. Vaccination decision‐making of immigrant parents in the Netherlands; a focus group study.  BMC Public Health 2015;15(1):1. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1186/s12889-015-2572-x', 'https://www.ncbi.nlm.nih.gov/pubmed/25563658', 'https://scholar.google.com/scholar_lookup?title=Vaccination+decision‐making+of+immigrant+parents+in+the+Netherlands;+a+focus+group+study+&author=IA+Harmsen&author=H+Bos&author=RA+Ruiter&author=TG+Paulussen&author=G+Kok&author=HE+Melker&publication_year=2015&hl=en']",25563658,https://doi.org/10.1186/s12889-015-2572-x, Harmsen 2015 {published data only}  ,included,CD011787-bbs2-0023,
CD011787-bib-0024,"Henderson L, Millett C, Thorogood N. ",Perceptions of childhood immunization in a minority community: qualitative study, Journal of the Royal Society of Medicine ,2008,101,    ,['citation-journal']," Henderson L, Millett C, Thorogood N. Perceptions of childhood immunization in a minority community: qualitative study.  Journal of the Royal Society of Medicine 2008;101(5):244‐51. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1258/jrsm.2008.070363', 'https://www.ncbi.nlm.nih.gov/pubmed/18463280', 'https://scholar.google.com/scholar_lookup?title=Perceptions+of+childhood+immunization+in+a+minority+community:+qualitative+study&author=L+Henderson&author=C+Millett&author=N+Thorogood&publication_year=2008&hl=en']",18463280,https://doi.org/10.1258/jrsm.2008.070363, Henderson 2008 {published data only}  ,included,CD011787-bbs2-0024,
CD011787-bib-0025,"Hilton S, Petticrew M, Hunt K. ",Parents' champions vs. vested interests: who do parents believe about MMR? A qualitative study, BMC Public Health ,2007,7,    ,['citation-journal']," Hilton S, Petticrew M, Hunt K. Parents' champions vs. vested interests: who do parents believe about MMR? A qualitative study.  BMC Public Health 2007;7(1):42. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1186/1471-2458-7-42', 'https://www.ncbi.nlm.nih.gov/pubmed/17391507', ""https://scholar.google.com/scholar_lookup?title=Parents'+champions+vs.+vested+interests:+who+do+parents+believe+about+MMR?+A+qualitative+study+&author=S+Hilton&author=M+Petticrew&author=K+Hunt&publication_year=2007&hl=en""]",17391507,https://doi.org/10.1186/1471-2458-7-42, Hilton 2007 {published data only}  ,included,CD011787-bbs2-0025,
CD011787-bib-0026,"Hussain RS, McGarvey ST, Shahab T, Fruzzetti LM. ",Fatigue and fear with shifting polio eradication strategies in India: a study of social resistance to vaccination, PLOS ONE ,2012,7,    ,['citation-journal']," Hussain RS, McGarvey ST, Shahab T, Fruzzetti LM. Fatigue and fear with shifting polio eradication strategies in India: a study of social resistance to vaccination.  PLOS ONE 2012;7(9):e46274. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1371/journal.pone.0046274', 'https://www.ncbi.nlm.nih.gov/pubmed/23050003', 'https://scholar.google.com/scholar_lookup?title=Fatigue+and+fear+with+shifting+polio+eradication+strategies+in+India:+a+study+of+social+resistance+to+vaccination+&author=RS+Hussain&author=ST+McGarvey&author=T+Shahab&author=LM+Fruzzetti&publication_year=2012&hl=en']",23050003,https://doi.org/10.1371/journal.pone.0046274, Hussain 2012 {published data only}  ,included,CD011787-bbs2-0026,
CD011787-bib-0027,"Kitayama K, Stockwell MS, Vawdrey DK, Peña O, Catallozzi M. ",Parent perspectives on the design of a personal online pediatric immunization record, Clinical Pediatrics ,2014,53,    ,['citation-journal']," Kitayama K, Stockwell MS, Vawdrey DK, Peña O, Catallozzi M. Parent perspectives on the design of a personal online pediatric immunization record.  Clinical Pediatrics 2014;53(3):238‐42. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1177/0009922813506608', 'https://www.ncbi.nlm.nih.gov/pubmed/24137033', 'https://scholar.google.com/scholar_lookup?title=Parent+perspectives+on+the+design+of+a+personal+online+pediatric+immunization+record&author=K+Kitayama&author=MS+Stockwell&author=DK+Vawdrey&author=O+Peña&author=M+Catallozzi&publication_year=2014&hl=en']",24137033,https://doi.org/10.1177/0009922813506608, Kitayama 2014 {published data only}  ,included,CD011787-bbs2-0027,
CD011787-bib-0028,"Kowal SP, Jardine CG, Bubela TM. ","""If they tell me to get it, I'll get it. If they don't . . ."": immunization decision‐making processes of immigrant mothers", Canadian Journal of Public Health ,2015,106,    ,['citation-journal']," Kowal SP, Jardine CG, Bubela TM. ""If they tell me to get it, I'll get it. If they don't . . ."": immunization decision‐making processes of immigrant mothers.  Canadian Journal of Public Health 2015;106(4):E230. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.17269/cjph.106.4803', 'https://www.ncbi.nlm.nih.gov/pubmed/26285195', 'https://scholar.google.com/scholar_lookup?title=']",26285195,https://doi.org/10.17269/cjph.106.4803, Kowal 2015 {published data only}  ,included,CD011787-bbs2-0028,
CD011787-bib-0029,"McMurray R, Cheater FM, Weighall A, Nelson C, Schweiger M, Mukherjee S. ",Managing controversy through consultation: a qualitative study of communication and trust around MMR vaccination decisions, British Journal of General Practice ,2004,54,    ,['citation-journal']," McMurray R, Cheater FM, Weighall A, Nelson C, Schweiger M, Mukherjee S. Managing controversy through consultation: a qualitative study of communication and trust around MMR vaccination decisions.  British Journal of General Practice 2004;54(504):520‐5. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Managing+controversy+through+consultation:+a+qualitative+study+of+communication+and+trust+around+MMR+vaccination+decisions+&author=R+McMurray&author=FM+Cheater&author=A+Weighall&author=C+Nelson&author=M+Schweiger&author=S+Mukherjee&publication_year=2004&hl=en']",,, McMurray 2004 {published data only}  ,included,CD011787-bbs2-0029,
CD011787-bib-0030,"Miller N, Verhoef M, Cardwell K. ",Rural parents' perspectives about information on child immunization, Rural Remote Health ,2008,8,    ,['citation-journal']," Miller N, Verhoef M, Cardwell K. Rural parents' perspectives about information on child immunization.  Rural Remote Health 2008;8(2):863. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/18384249', ""https://scholar.google.com/scholar_lookup?title=Rural+parents'+perspectives+about+information+on+child+immunization&author=N+Miller&author=M+Verhoef&author=K+Cardwell&publication_year=2008&hl=en""]",18384249,, Miller 2008 {published data only}  ,included,CD011787-bbs2-0030,
CD011787-bib-0031,"Saada A, Lieu TA, Morain SR, Zikmund‐Fisher BJ, Wittenberg E. ",Parents' choices and rationales for alternative vaccination schedules: a qualitative study, Clinical Pediatrics ,2015,54,    ,['citation-journal']," Saada A, Lieu TA, Morain SR, Zikmund‐Fisher BJ, Wittenberg E. Parents' choices and rationales for alternative vaccination schedules: a qualitative study.  Clinical Pediatrics 2015;54(3):236‐43. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1177/0009922814548838', 'https://www.ncbi.nlm.nih.gov/pubmed/25200366', ""https://scholar.google.com/scholar_lookup?title=Parents'+choices+and+rationales+for+alternative+vaccination+schedules:+a+qualitative+study+&author=A+Saada&author=TA+Lieu&author=SR+Morain&author=BJ+Zikmund‐Fisher&author=E+Wittenberg&publication_year=2015&hl=en""]",25200366,https://doi.org/10.1177/0009922814548838, Saada 2015 {published data only}  ,included,CD011787-bbs2-0031,
CD011787-bib-0032,"Shui I, Kennedy A, Wooten K, Schwartz B, Gust D. ",Factors influencing African‐American mothers' concerns about immunization safety: a summary of focus group findings, Journal of the National Medical Association ,2005,97,    ,['citation-journal']," Shui I, Kennedy A, Wooten K, Schwartz B, Gust D. Factors influencing African‐American mothers' concerns about immunization safety: a summary of focus group findings.  Journal of the National Medical Association 2005;97(5):657. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/15926642', ""https://scholar.google.com/scholar_lookup?title=Factors+influencing+African‐American+mothers'+concerns+about+immunization+safety:+a+summary+of+focus+group+findings+&author=I+Shui&author=A+Kennedy&author=K+Wooten&author=B+Schwartz&author=D+Gust&publication_year=2005&hl=en""]",15926642,, Shui 2005 {published data only}  ,included,CD011787-bbs2-0032,
