reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id
CD008803-bib-0011,"Bowd C, Medeiros FA, Zhang Z, Zangwill LM, Hao J, Lee TW, et al. ",Relevance vector machine and support vector machine classifier analysis of scanning laser polarimetry retinal nerve fiber layer measurements, Investigative Ophthalmology and Visual Science ,2005,46,    ,['citation-journal']," Bowd C, Medeiros FA, Zhang Z, Zangwill LM, Hao J, Lee TW, et al. Relevance vector machine and support vector machine classifier analysis of scanning laser polarimetry retinal nerve fiber layer measurements.  Investigative Ophthalmology and Visual Science 2005;46(4):1322-9. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1167/iovs.04-1122', 'https://www.ncbi.nlm.nih.gov/pubmed/15790898', 'https://scholar.google.com/scholar_lookup?title=Relevance+vector+machine+and+support+vector+machine+classifier+analysis+of+scanning+laser+polarimetry+retinal+nerve+fiber+layer+measurements+&author=C+Bowd&author=FA+Medeiros&author=Z+Zhang&author=LM+Zangwill&author=J+Hao&author=TW+Lee&publication_year=2005&hl=en']",15790898,https://doi.org/10.1167/iovs.04-1122, Bowd 2005 {published data only}  ,included,CD008803-bbs2-0011
CD008803-bib-0012,"Bozkurt B, Irkec M, Arslan U. ",Diagnostic accuracy of Heidelberg Retina Tomograph III classifications in a Turkish primary open-angle glaucoma population, Acta Ophthalmologica ,2010,88,    ,['citation-journal']," Bozkurt B, Irkec M, Arslan U. Diagnostic accuracy of Heidelberg Retina Tomograph III classifications in a Turkish primary open-angle glaucoma population.  Acta Ophthalmologica 2010;88(1):125-30. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/j.1755-3768.2009.01591.x', 'https://www.ncbi.nlm.nih.gov/pubmed/19681791', 'https://scholar.google.com/scholar_lookup?title=Diagnostic+accuracy+of+Heidelberg+Retina+Tomograph+III+classifications+in+a+Turkish+primary+open-angle+glaucoma+population+&author=B+Bozkurt&author=M+Irkec&author=U+Arslan&publication_year=2010&hl=en']",19681791,https://doi.org/10.1111/j.1755-3768.2009.01591.x, Bozkurt 2010 {published data only}  ,included,CD008803-bbs2-0012
CD008803-bib-0013,"Brusini P, Salvetat ML, Parisi L, Zeppieri M, Tosoni C. ",Discrimination between normal and early glaucomatous eyes with scanning laser polarimeter with fixed and variable corneal compensator settings, European Journal of Ophthalmology ,2005,15,    ,['citation-journal']," Brusini P, Salvetat ML, Parisi L, Zeppieri M, Tosoni C. Discrimination between normal and early glaucomatous eyes with scanning laser polarimeter with fixed and variable corneal compensator settings.  European Journal of Ophthalmology 2005;15(4):468-76. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1177/112067210501500409', 'https://www.ncbi.nlm.nih.gov/pubmed/16001380', 'https://scholar.google.com/scholar_lookup?title=Discrimination+between+normal+and+early+glaucomatous+eyes+with+scanning+laser+polarimeter+with+fixed+and+variable+corneal+compensator+settings+&author=P+Brusini&author=ML+Salvetat&author=L+Parisi&author=M+Zeppieri&author=C+Tosoni&publication_year=2005&hl=en']",16001380,https://doi.org/10.1177/112067210501500409, Brusini 2005 {published data only}  ,included,CD008803-bbs2-0013
CD008803-bib-0014,"Brusini P, Salvetat ML, Zeppieri M, Tosoni C, Parisi L, Felletti M. ",Comparison between GDx VCC scanning laser polarimetry and Stratus OCT optical coherence tomography in the diagnosis of chronic glaucoma, Acta Ophthalmologica Scandinavica ,2006,84,    ,['citation-journal']," Brusini P, Salvetat ML, Zeppieri M, Tosoni C, Parisi L, Felletti M. Comparison between GDx VCC scanning laser polarimetry and Stratus OCT optical coherence tomography in the diagnosis of chronic glaucoma.  Acta Ophthalmologica Scandinavica 2006;84(5):650-5. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/j.1600-0420.2006.00747.x', 'https://www.ncbi.nlm.nih.gov/pubmed/16965496', 'https://scholar.google.com/scholar_lookup?title=Comparison+between+GDx+VCC+scanning+laser+polarimetry+and+Stratus+OCT+optical+coherence+tomography+in+the+diagnosis+of+chronic+glaucoma+&author=P+Brusini&author=ML+Salvetat&author=M+Zeppieri&author=C+Tosoni&author=L+Parisi&author=M+Felletti&publication_year=2006&hl=en']",16965496,https://doi.org/10.1111/j.1600-0420.2006.00747.x, Brusini 2006a {published data only}  ,included,CD008803-bbs2-0014
CD008803-bib-0015,"Calvo P, Ferreras A, Abadia B, Ara M, Figus M, Pablo LE, Frezzotti P. ",Assessment of the optic disc morphology using spectral-domain optical coherence tomography and scanning laser ophthalmoscopy, BioMed Research International ,2014,2014,    ,['citation-journal']," Calvo P, Ferreras A, Abadia B, Ara M, Figus M, Pablo LE, Frezzotti P. Assessment of the optic disc morphology using spectral-domain optical coherence tomography and scanning laser ophthalmoscopy.  BioMed Research International 2014;2014:Article ID 275654. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1155/2014/275654', 'https://scholar.google.com/scholar_lookup?title=Assessment+of+the+optic+disc+morphology+using+spectral-domain+optical+coherence+tomography+and+scanning+laser+ophthalmoscopy+&author=P+Calvo&author=A+Ferreras&author=B+Abadia&author=M+Ara&author=M+Figus&author=P+Frezzotti&publication_year=2014&hl=en']",,https://doi.org/10.1155/2014/275654, Calvo 2014 {published data only}  ,included,CD008803-bbs2-0015
CD008803-bib-0016,"Chen HY, Huang ML, Tsai YY, Hung PT. ",Diagnostic value of GDx polarimetry in a Taiwan Chinese population, Optometry and Vision Science ,2007,84,    ,['citation-journal']," Chen HY, Huang ML, Tsai YY, Hung PT. Diagnostic value of GDx polarimetry in a Taiwan Chinese population.  Optometry and Vision Science 2007;84(7):640-6. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1097/OPX.0b013e3180dc9a00', 'https://www.ncbi.nlm.nih.gov/pubmed/17632313', 'https://scholar.google.com/scholar_lookup?title=Diagnostic+value+of+GDx+polarimetry+in+a+Taiwan+Chinese+population&author=HY+Chen&author=ML+Huang&author=YY+Tsai&author=PT+Hung&publication_year=2007&hl=en']",17632313,https://doi.org/10.1097/OPX.0b013e3180dc9a00, Chen 2007 {published data only}  ,included,CD008803-bbs2-0016
CD008803-bib-0017,"Chen HY, Huang ML, Tsai YY, Hung PT, Lin EJ. ",Comparing glaucomatous optic neuropathy in primary open angle and primary angle closure glaucoma eyes by scanning laser polarimetry-variable corneal compensation, Journal of Glaucoma ,2008,17,    ,['citation-journal']," Chen HY, Huang ML, Tsai YY, Hung PT, Lin EJ. Comparing glaucomatous optic neuropathy in primary open angle and primary angle closure glaucoma eyes by scanning laser polarimetry-variable corneal compensation.  Journal of Glaucoma 2008;17(2):105-10. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1097/IJG.0b013e31814b9971', 'https://www.ncbi.nlm.nih.gov/pubmed/18344755', 'https://scholar.google.com/scholar_lookup?title=Comparing+glaucomatous+optic+neuropathy+in+primary+open+angle+and+primary+angle+closure+glaucoma+eyes+by+scanning+laser+polarimetry-variable+corneal+compensation+&author=HY+Chen&author=ML+Huang&author=YY+Tsai&author=PT+Hung&author=EJ+Lin&publication_year=2008&hl=en']",18344755,https://doi.org/10.1097/IJG.0b013e31814b9971, Chen 2008 {published data only}  ,included,CD008803-bbs2-0017
CD008803-bib-0018,"Chen HY, Chang YC, Wang IJ, Chen WC. ",Comparison of glaucoma diagnoses using Stratus and Cirrus optical coherence tomography in different glaucoma types in a Chinese population, Journal of Glaucoma ,2013,22,    ,['citation-journal']," Chen HY, Chang YC, Wang IJ, Chen WC. Comparison of glaucoma diagnoses using Stratus and Cirrus optical coherence tomography in different glaucoma types in a Chinese population.  Journal of Glaucoma 2013;22(8):638-46. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1097/IJG.0b013e3182594f42', 'https://www.ncbi.nlm.nih.gov/pubmed/22595933', 'https://scholar.google.com/scholar_lookup?title=Comparison+of+glaucoma+diagnoses+using+Stratus+and+Cirrus+optical+coherence+tomography+in+different+glaucoma+types+in+a+Chinese+population+&author=HY+Chen&author=YC+Chang&author=IJ+Wang&author=WC+Chen&publication_year=2013&hl=en']",22595933,https://doi.org/10.1097/IJG.0b013e3182594f42, Chen 2013 {published data only}  ,included,CD008803-bbs2-0018
CD008803-bib-0019,"Cho JW, Sung KR, Hong JT, Um TW, Kang SY, Kook MS. ",Detection of glaucoma by spectral domain-scanning laser ophthalmoscopy/optical coherence tomography (SD-SLO/OCT) and time domain optical coherence tomography, Journal of Glaucoma ,2011,20,    ,['citation-journal']," Cho JW, Sung KR, Hong JT, Um TW, Kang SY, Kook MS. Detection of glaucoma by spectral domain-scanning laser ophthalmoscopy/optical coherence tomography (SD-SLO/OCT) and time domain optical coherence tomography.  Journal of Glaucoma 2011;20(1):15-20. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1097/IJG.0b013e3181d1d332', 'https://www.ncbi.nlm.nih.gov/pubmed/20436370', 'https://scholar.google.com/scholar_lookup?title=Detection+of+glaucoma+by+spectral+domain-scanning+laser+ophthalmoscopy/optical+coherence+tomography+(SD-SLO/OCT)+and+time+domain+optical+coherence+tomography+&author=JW+Cho&author=KR+Sung&author=JT+Hong&author=TW+Um&author=SY+Kang&author=MS+Kook&publication_year=2011&hl=en']",20436370,https://doi.org/10.1097/IJG.0b013e3181d1d332, Cho 2011 {published data only}  ,included,CD008803-bbs2-0019
CD008803-bib-0020,"Choi YJ, Jeoung JW, Park KH, Kim DM. ",Glaucoma detection ability of ganglion cell-inner plexiform layer thickness by spectral-domain optical coherence tomography in high myopia, Investigative Ophthalmology and Visual Science ,2013,54,    ,['citation-journal']," Choi YJ, Jeoung JW, Park KH, Kim DM. Glaucoma detection ability of ganglion cell-inner plexiform layer thickness by spectral-domain optical coherence tomography in high myopia.  Investigative Ophthalmology and Visual Science 2013;54(3):2296-304. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1167/iovs.12-10530', 'https://www.ncbi.nlm.nih.gov/pubmed/23462754', 'https://scholar.google.com/scholar_lookup?title=Glaucoma+detection+ability+of+ganglion+cell-inner+plexiform+layer+thickness+by+spectral-domain+optical+coherence+tomography+in+high+myopia+&author=YJ+Choi&author=JW+Jeoung&author=KH+Park&author=DM+Kim&publication_year=2013&hl=en']",23462754,https://doi.org/10.1167/iovs.12-10530, Choi 2013 {published data only}  ,included,CD008803-bbs2-0020
CD008803-bib-0021,"Da Pozzo S, Iacono P, Marchesan R, Fantin A, Ravalico G. ",Scanning laser polarimetry with variable corneal compensation and detection of glaucomatous optic neuropathy, Graefe's Archive for Clinical and Experimental Ophthalmology ,2005,243,    ,['citation-journal']," Da Pozzo S, Iacono P, Marchesan R, Fantin A, Ravalico G. Scanning laser polarimetry with variable corneal compensation and detection of glaucomatous optic neuropathy.  Graefe's Archive for Clinical and Experimental Ophthalmology 2005;243(8):774-9. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/s00417-004-1118-1', 'https://www.ncbi.nlm.nih.gov/pubmed/15756574', 'https://scholar.google.com/scholar_lookup?title=Scanning+laser+polarimetry+with+variable+corneal+compensation+and+detection+of+glaucomatous+optic+neuropathy+&author=S+DaPozzo&author=P+Iacono&author=R+Marchesan&author=A+Fantin&author=G+Ravalico&publication_year=2005&hl=en']",15756574,https://doi.org/10.1007/s00417-004-1118-1, Da Pozzo 2005 {published data only}  ,included,CD008803-bbs2-0021
CD008803-bib-0022,"Da Pozzo S, Fuser M, Vattovani O, Di Stefano G, Ravalico G. ",GDx-VCC performance in discriminating normal from glaucomatous eyes with early visual field loss, Graefe's Archive for Clinical and Experimental Ophthalmology ,2006,244,    ,['citation-journal']," Da Pozzo S, Fuser M, Vattovani O, Di Stefano G, Ravalico G. GDx-VCC performance in discriminating normal from glaucomatous eyes with early visual field loss.  Graefe's Archive for Clinical and Experimental Ophthalmology 2006;244(6):689-95. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/s00417-005-0144-y', 'https://www.ncbi.nlm.nih.gov/pubmed/16292656', 'https://scholar.google.com/scholar_lookup?title=GDx-VCC+performance+in+discriminating+normal+from+glaucomatous+eyes+with+early+visual+field+loss+&author=S+DaPozzo&author=M+Fuser&author=O+Vattovani&author=G+DiStefano&author=G+Ravalico&publication_year=2006&hl=en']",16292656,https://doi.org/10.1007/s00417-005-0144-y, Da Pozzo 2006 {published data only}  ,included,CD008803-bbs2-0022
CD008803-bib-0023,"Deleón-Ortega JE, Arthur SN, McGwin G Jr, Xie A, Monheit BE, Girkin CA. ",Discrimination between glaucomatous and nonglaucomatous eyes using quantitative imaging devices and subjective optic nerve head assessment, Investigative Ophthalmology and Visual Science ,2006,47,    ,['citation-journal']," Deleón-Ortega JE, Arthur SN, McGwin G Jr, Xie A, Monheit BE, Girkin CA. Discrimination between glaucomatous and nonglaucomatous eyes using quantitative imaging devices and subjective optic nerve head assessment.  Investigative Ophthalmology and Visual Science 2006;47(8):3374-80. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1167/iovs.05-1239', 'https://www.ncbi.nlm.nih.gov/pubmed/16877405', 'https://scholar.google.com/scholar_lookup?title=Discrimination+between+glaucomatous+and+nonglaucomatous+eyes+using+quantitative+imaging+devices+and+subjective+optic+nerve+head+assessment+&author=JE+Deleón-Ortega&author=SN+Arthur&author=A+Xie&author=BE+Monheit&author=CA+Girkin&publication_year=2006&hl=en']",16877405,https://doi.org/10.1167/iovs.05-1239, De Leon‐Ortega 2006 {published data only}  ,included,CD008803-bbs2-0023
CD008803-bib-0024,"De León-Ortega JE, Sakata LM, Monheit BE, McGwin G Jr, Arthur SN, Girkin CA. ",Comparison of diagnostic accuracy of Heidelberg Retina Tomograph II and Heidelberg Retina Tomograph 3 to discriminate glaucomatous and nonglaucomatous eyes, American Journal of Ophthalmology ,2007,144,    ,['citation-journal']," De León-Ortega JE, Sakata LM, Monheit BE, McGwin G Jr, Arthur SN, Girkin CA. Comparison of diagnostic accuracy of Heidelberg Retina Tomograph II and Heidelberg Retina Tomograph 3 to discriminate glaucomatous and nonglaucomatous eyes.  American Journal of Ophthalmology 2007;144(4):525-32. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.ajo.2007.06.021', 'https://www.ncbi.nlm.nih.gov/pubmed/17693382', 'https://scholar.google.com/scholar_lookup?title=Comparison+of+diagnostic+accuracy+of+Heidelberg+Retina+Tomograph+II+and+Heidelberg+Retina+Tomograph+3+to+discriminate+glaucomatous+and+nonglaucomatous+eyes+&author=JE+DeLeón-Ortega&author=LM+Sakata&author=BE+Monheit&author=SN+Arthur&author=CA+Girkin&publication_year=2007&hl=en']",17693382,https://doi.org/10.1016/j.ajo.2007.06.021, De Leon‐Ortega 2007 {published data only}  ,included,CD008803-bbs2-0024
CD008803-bib-0025,"Essock EA, Zheng Y, Gunvant P. ",Analysis of GDx-VCC polarimetry data by Wavelet-Fourier analysis across glaucoma stages, Investigative Ophthalmology and Visual Science ,2005,46,    ,['citation-journal']," Essock EA, Zheng Y, Gunvant P. Analysis of GDx-VCC polarimetry data by Wavelet-Fourier analysis across glaucoma stages.  Investigative Ophthalmology and Visual Science 2005;46(8):2838-47. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1167/iovs.04-1156', 'https://www.ncbi.nlm.nih.gov/pubmed/16043858', 'https://scholar.google.com/scholar_lookup?title=Analysis+of+GDx-VCC+polarimetry+data+by+Wavelet-Fourier+analysis+across+glaucoma+stages&author=EA+Essock&author=Y+Zheng&author=P+Gunvant&publication_year=2005&hl=en']",16043858,https://doi.org/10.1167/iovs.04-1156, Essock 2005 {published data only}  ,included,CD008803-bbs2-0025
CD008803-bib-0026,"Fang Y, Pan YZ, Li M, Qiao RH, Cai Y. ",Diagnostic capability of Fourier-Domain optical coherence tomography in early primary open angle glaucoma, Chinese Medical Journal ,2010,123,    ,['citation-journal']," Fang Y, Pan YZ, Li M, Qiao RH, Cai Y. Diagnostic capability of Fourier-Domain optical coherence tomography in early primary open angle glaucoma.  Chinese Medical Journal 2010;123(15):2045-50. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/20819540', 'https://scholar.google.com/scholar_lookup?title=Diagnostic+capability+of+Fourier-Domain+optical+coherence+tomography+in+early+primary+open+angle+glaucoma+&author=Y+Fang&author=YZ+Pan&author=M+Li&author=RH+Qiao&author=Y+Cai&publication_year=2010&hl=en']",20819540,, Fang 2010 {published data only}  ,included,CD008803-bbs2-0026
CD008803-bib-0027,"Ferreras A, Pajarín AB, Polo V, Larrosa JM, Pablo LE, Honrubia FM. ",Diagnostic ability of Heidelberg Retina Tomograph 3 classifications: glaucoma probability score versus Moorfields regression analysis, Ophthalmology ,2007,114,    ,['citation-journal']," Ferreras A, Pajarín AB, Polo V, Larrosa JM, Pablo LE, Honrubia FM. Diagnostic ability of Heidelberg Retina Tomograph 3 classifications: glaucoma probability score versus Moorfields regression analysis.  Ophthalmology 2007;114(11):1981-7. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.ophtha.2007.01.015', 'https://www.ncbi.nlm.nih.gov/pubmed/17445899', 'https://scholar.google.com/scholar_lookup?title=Diagnostic+ability+of+Heidelberg+Retina+Tomograph+3+classifications:+glaucoma+probability+score+versus+Moorfields+regression+analysis+&author=A+Ferreras&author=AB+Pajarín&author=V+Polo&author=JM+Larrosa&author=LE+Pablo&author=FM+Honrubia&publication_year=2007&hl=en']",17445899,https://doi.org/10.1016/j.ophtha.2007.01.015, Ferreras 2007 {published data only}  ,included,CD008803-bbs2-0027
