reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD009185-bib-0011,"Fretzayas A, Moustaki M, Gourgiotis D, Bossios A, Koukoutsakis P, Stavrinadis C. ",Polymorphonuclear elastase as a diagnostic marker of acute pyelonephritis in children, Pediatrics ,2000,105,    ,['citation-journal']," Fretzayas A, Moustaki M, Gourgiotis D, Bossios A, Koukoutsakis P, Stavrinadis C. Polymorphonuclear elastase as a diagnostic marker of acute pyelonephritis in children.  Pediatrics 2000;105(2):E28. CENTRAL [MEDLINE: 10654988]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1542/peds.105.2.e28', 'https://www.ncbi.nlm.nih.gov/pubmed/10654988', 'https://scholar.google.com/scholar_lookup?title=Polymorphonuclear+elastase+as+a+diagnostic+marker+of+acute+pyelonephritis+in+children&author=A+Fretzayas&author=M+Moustaki&author=D+Gourgiotis&author=A+Bossios&author=P+Koukoutsakis&author=C+Stavrinadis&publication_year=2000&hl=en']",10654988,https://doi.org/10.1542/peds.105.2.e28, Fretzayas 2000 {published and unpublished data}  ,included,CD009185-bbs2-0010,
CD009185-bib-0012,"Garin EH, Olavarria F, Araya C, Broussain M, Barrera C, Young L. ",Diagnostic significance of clinical and laboratory findings to localize site of urinary infection, Pediatric Nephrology ,2007,22,    ,['citation-journal']," Garin EH, Olavarria F, Araya C, Broussain M, Barrera C, Young L. Diagnostic significance of clinical and laboratory findings to localize site of urinary infection.  Pediatric Nephrology 2007;22(7):1002-6. CENTRAL [MEDLINE: 17375337]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/s00467-007-0465-7', 'https://www.ncbi.nlm.nih.gov/pubmed/17375337', 'https://scholar.google.com/scholar_lookup?title=Diagnostic+significance+of+clinical+and+laboratory+findings+to+localize+site+of+urinary+infection+&author=EH+Garin&author=F+Olavarria&author=C+Araya&author=M+Broussain&author=C+Barrera&author=L+Young&publication_year=2007&hl=en']",17375337,https://doi.org/10.1007/s00467-007-0465-7, Garin 2007 {published data only}  ,included,CD009185-bbs2-0011,
CD009185-bib-0013,"Hoberman A, Wald ER, Hickey RW, Baskin M, Charron M, Majd M, et al. ",Oral versus initial intravenous therapy for urinary tract infections in young febrile children, Pediatrics ,1999,104,    ,['citation-journal']," Hoberman A, Wald ER, Hickey RW, Baskin M, Charron M, Majd M, et al. Oral versus initial intravenous therapy for urinary tract infections in young febrile children.  Pediatrics 1999;104(1 Pt 1):79-86. CENTRAL [MEDLINE: 10390264]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1542/peds.104.1.79', 'https://www.ncbi.nlm.nih.gov/pubmed/10390264', 'https://scholar.google.com/scholar_lookup?title=Oral+versus+initial+intravenous+therapy+for+urinary+tract+infections+in+young+febrile+children+&author=A+Hoberman&author=ER+Wald&author=RW+Hickey&author=M+Baskin&author=M+Charron&author=M+Majd&publication_year=1999&hl=en']",10390264,https://doi.org/10.1542/peds.104.1.79, Hoberman 1999 {published and unpublished data}  ,included,CD009185-bbs2-0012,
CD009185-bib-0014,"Jung SJ, Lee JH. ",Prediction of cortical defect using C-reactive protein and urine sodium to potassium ratio in infants with febrile urinary tract infection, Yonsei Medical Journal ,2016,57,    ,['citation-journal']," Jung SJ, Lee JH. Prediction of cortical defect using C-reactive protein and urine sodium to potassium ratio in infants with febrile urinary tract infection.  Yonsei Medical Journal 2016;57(1):103-10. CENTRAL [MEDLINE: 26632389]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.3349/ymj.2016.57.1.103', 'https://www.ncbi.nlm.nih.gov/pubmed/26632389', 'https://scholar.google.com/scholar_lookup?title=Prediction+of+cortical+defect+using+C-reactive+protein+and+urine+sodium+to+potassium+ratio+in+infants+with+febrile+urinary+tract+infection+&author=SJ+Jung&author=JH+Lee&publication_year=2016&hl=en']",26632389,https://doi.org/10.3349/ymj.2016.57.1.103, Jung 2016 {published data only}  ,included,CD009185-bbs2-0013,
CD009185-bib-0015,"Kim BK, Yim HE, Yoo KH. ",Plasma neutrophil gelatinase-associated lipocalin: a marker of acute pyelonephritis in children, Pediatric Nephrology ,2017,32,    ,['citation-journal']," Kim BK, Yim HE, Yoo KH. Plasma neutrophil gelatinase-associated lipocalin: a marker of acute pyelonephritis in children.  Pediatric Nephrology 2017;32(3):477-84. CENTRAL [MEDLINE: 27744618]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/s00467-016-3518-y', 'https://www.ncbi.nlm.nih.gov/pubmed/27744618', 'https://scholar.google.com/scholar_lookup?title=Plasma+neutrophil+gelatinase-associated+lipocalin:+a+marker+of+acute+pyelonephritis+in+children+&author=BK+Kim&author=HE+Yim&author=KH+Yoo&publication_year=2017&hl=en']",27744618,https://doi.org/10.1007/s00467-016-3518-y, Kim 2017 {published data only}  ,included,CD009185-bbs2-0014,
CD009185-bib-0016,"Kotoula A, Gardikis S, Tsalkidis A, Mantadakis E, Zisimopoulos A, Deftereos S, et al. ",Comparison of serum procalcitonin and commonly used inflammatory markers for the early prediction of acute pyelonephritis in children [abstract], European Urology Supplements ,2008,7,    ,['citation-journal']," Kotoula A, Gardikis S, Tsalkidis A, Mantadakis E, Zisimopoulos A, Deftereos S, et al. Comparison of serum procalcitonin and commonly used inflammatory markers for the early prediction of acute pyelonephritis in children [abstract].  European Urology Supplements 2008;7(3):247. CENTRAL [DOI: 10.1016/S1569-9056(08)60704-6] [Biosis Previews: PREV200800283210]    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/S1569-9056(08)60704-6', 'https://scholar.google.com/scholar_lookup?title=Comparison+of+serum+procalcitonin+and+commonly+used+inflammatory+markers+for+the+early+prediction+of+acute+pyelonephritis+in+children+[abstract]+&author=A+Kotoula&author=S+Gardikis&author=A+Tsalkidis&author=E+Mantadakis&author=A+Zisimopoulos&author=S+Deftereos&publication_year=2008&hl=en']",,https://doi.org/10.1016/S1569-9056(08)60704-6, Kotoula 2009a {published and unpublished data}  ,included,CD009185-bbs2-0015,
CD009185-bib-0017,"Kotoula A, Gardikis S, Tsalkidis A, Mantadakis E, Zissimopoulos A, Deftereos S, et al. ",Comparative efficacies of procalcitonin and conventional inflammatory markers for prediction of renal parenchymal inflammation in pediatric first urinary tract infection, Urology ,2009,73,    ,['citation-journal']," Kotoula A, Gardikis S, Tsalkidis A, Mantadakis E, Zissimopoulos A, Deftereos S, et al. Comparative efficacies of procalcitonin and conventional inflammatory markers for prediction of renal parenchymal inflammation in pediatric first urinary tract infection.  Urology 2009;73(4):782-6. CENTRAL [MEDLINE: 19152962]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.urology.2008.10.042', 'https://www.ncbi.nlm.nih.gov/pubmed/19152962', 'https://scholar.google.com/scholar_lookup?title=Comparative+efficacies+of+procalcitonin+and+conventional+inflammatory+markers+for+prediction+of+renal+parenchymal+inflammation+in+pediatric+first+urinary+tract+infection+&author=A+Kotoula&author=S+Gardikis&author=A+Tsalkidis&author=E+Mantadakis&author=A+Zissimopoulos&author=S+Deftereos&publication_year=2009&hl=en']",19152962,https://doi.org/10.1016/j.urology.2008.10.042, Kotoula 2009a {published and unpublished data}  ,included,CD009185-bbs2-0015,
CD009185-bib-0018,"Kotoula A, Gardikis S, Tsalkidis A, Mantadakis E, Zissimopoulos A, Kambouri, K, et al. ",Procalcitonin for the early prediction of renal parenchymal involvement in children with UTI: preliminary results, International Urology & Nephrology ,2009,41,    ,['citation-journal']," Kotoula A, Gardikis S, Tsalkidis A, Mantadakis E, Zissimopoulos A, Kambouri, K, et al. Procalcitonin for the early prediction of renal parenchymal involvement in children with UTI: preliminary results.  International Urology & Nephrology 2009;41(2):393-9. CENTRAL [MEDLINE: 18836845]    Link to article     Google Scholar     ","['', 'https://doi.org/10.1007/s11255-008-9472-2', 'https://scholar.google.com/scholar_lookup?title=Procalcitonin+for+the+early+prediction+of+renal+parenchymal+involvement+in+children+with+UTI:+preliminary+results+&author=A+Kotoula&author=S+Gardikis&author=A+Tsalkidis&author=E+Mantadakis&author=A+Zissimopoulos&publication_year=2009&hl=en']",,https://doi.org/10.1007/s11255-008-9472-2, Kotoula 2009a {published and unpublished data}  ,included,CD009185-bbs2-0015,
CD009185-bib-0019,"Krzemien G, Panczyk-Tomaszewska M, Kotula I, Demkow U, Szmigielska A. ",Diagnostic accuracy of urine neutrophil gelatinase-associated lipocalin and urine kidney injury molecule-1 as predictors of acute pyelonephritis in young children with febrile urinary tract infection, Central-European Journal of Immunology ,2019,44,    ,['citation-journal']," Krzemien G, Panczyk-Tomaszewska M, Kotula I, Demkow U, Szmigielska A. Diagnostic accuracy of urine neutrophil gelatinase-associated lipocalin and urine kidney injury molecule-1 as predictors of acute pyelonephritis in young children with febrile urinary tract infection.  Central-European Journal of Immunology 2019;44(2):174-80. CENTRAL [MEDLINE: 31530987]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.5114/ceji.2019.87069', 'https://www.ncbi.nlm.nih.gov/pubmed/31530987', 'https://scholar.google.com/scholar_lookup?title=Diagnostic+accuracy+of+urine+neutrophil+gelatinase-associated+lipocalin+and+urine+kidney+injury+molecule-1+as+predictors+of+acute+pyelonephritis+in+young+children+with+febrile+urinary+tract+infection+&author=G+Krzemien&author=M+Panczyk-Tomaszewska&author=I+Kotula&author=U+Demkow&author=A+Szmigielska&publication_year=2019&hl=en']",31530987,https://doi.org/10.5114/ceji.2019.87069, Krzemien 2019 {published data only}  ,included,CD009185-bbs2-0016,
CD009185-bib-0020,"Krzemien G, Panczyk-Tomaszewska M, Kotula I, Demkow U, Szmigielska A. ",Serum neutrophil gelatinase-associated lipocalin for predicting acute pyelonephritis in infants with urinary tract infection, Central-European Journal of Immunology ,2019,44,    ,['citation-journal']," Krzemien G, Panczyk-Tomaszewska M, Kotula I, Demkow U, Szmigielska A. Serum neutrophil gelatinase-associated lipocalin for predicting acute pyelonephritis in infants with urinary tract infection.  Central-European Journal of Immunology 2019;44(1):45-50. CENTRAL [MEDLINE: 31114436]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.5114/ceji.2019.84016', 'https://www.ncbi.nlm.nih.gov/pubmed/31114436', 'https://scholar.google.com/scholar_lookup?title=Serum+neutrophil+gelatinase-associated+lipocalin+for+predicting+acute+pyelonephritis+in+infants+with+urinary+tract+infection+&author=G+Krzemien&author=M+Panczyk-Tomaszewska&author=I+Kotula&author=U+Demkow&author=A+Szmigielska&publication_year=2019&hl=en']",31114436,https://doi.org/10.5114/ceji.2019.84016, Krzemien 2019 {published data only}  ,included,CD009185-bbs2-0016,
CD009185-bib-0021,"Kuzmanovska D, Sahpazova E, Bogdanovska A, Konstadinova R. ",Parenchymal renal damage in children with urinary tract infection," Paediatria Croatica, Supplement ",2008,52,    ,['citation-journal']," Kuzmanovska D, Sahpazova E, Bogdanovska A, Konstadinova R. Parenchymal renal damage in children with urinary tract infection [Parenhimna bubrezna ostecenja u djece sa infekcijom mokracnog sustava].  Paediatria Croatica, Supplement 2008;52(1):212-7. CENTRAL [EMBASE: 351830973]    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Parenchymal+renal+damage+in+children+with+urinary+tract+infection&author=D+Kuzmanovska&author=E+Sahpazova&author=A+Bogdanovska&author=R+Konstadinova&publication_year=2008&hl=en']",,, Kuzmanovska 2008 {published data only}  ,included,CD009185-bbs2-0017,
CD009185-bib-0022,"Levtchenko E, Lahy C, Levy J, Ham H, Piepsz A. ",Treatment of children with acute pyelonephritis: a prospective randomized study, Pediatric Nephrology ,2001,16,    ,['citation-journal']," Levtchenko E, Lahy C, Levy J, Ham H, Piepsz A. Treatment of children with acute pyelonephritis: a prospective randomized study.  Pediatric Nephrology 2001;16(11):878-84. CENTRAL [MEDLINE: 11685593]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/s004670100690', 'https://www.ncbi.nlm.nih.gov/pubmed/11685593', 'https://scholar.google.com/scholar_lookup?title=Treatment+of+children+with+acute+pyelonephritis:+a+prospective+randomized+study&author=E+Levtchenko&author=C+Lahy&author=J+Levy&author=H+Ham&author=A+Piepsz&publication_year=2001&hl=en']",11685593,https://doi.org/10.1007/s004670100690, Levtchenko 2001 {published and unpublished data}  ,included,CD009185-bbs2-0018,
CD009185-bib-0023,"Levtchenko EN, Lahy C, Levy J, Ham HR, Piepsz A. ",Role of Tc-99m DMSA scintigraphy in the diagnosis of culture negative pyelonephritis, Pediatric Nephrology ,2001,16,    ,['citation-journal']," Levtchenko EN, Lahy C, Levy J, Ham HR, Piepsz A. Role of Tc-99m DMSA scintigraphy in the diagnosis of culture negative pyelonephritis.  Pediatric Nephrology 2001;16(6):503-6. CENTRAL [MEDLINE: 11420916]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/s004670100591', 'https://www.ncbi.nlm.nih.gov/pubmed/11420916', 'https://scholar.google.com/scholar_lookup?title=Role+of+Tc-99m+DMSA+scintigraphy+in+the+diagnosis+of+culture+negative+pyelonephritis&author=EN+Levtchenko&author=C+Lahy&author=J+Levy&author=HR+Ham&author=A+Piepsz&publication_year=2001&hl=en']",11420916,https://doi.org/10.1007/s004670100591, Levtchenko 2001 {published and unpublished data}  ,included,CD009185-bbs2-0018,
CD009185-bib-0024,"Mahyar A, Ayazi P, Ahmadi R, Daneshi-Kohan MM, Hashemi HJ, Dalirani R, et al. ",Are serum procalcitonin and interleukin-1 beta suitable markers for diagnosis of acute pyelonephritis in children?, Prague Medical Report ,2014,115,    ,['citation-journal']," Mahyar A, Ayazi P, Ahmadi R, Daneshi-Kohan MM, Hashemi HJ, Dalirani R, et al. Are serum procalcitonin and interleukin-1 beta suitable markers for diagnosis of acute pyelonephritis in children? Prague Medical Report 2014;115(1-2):16-23. CENTRAL [MEDLINE: 24874931]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.14712/23362936.2014.2', 'https://www.ncbi.nlm.nih.gov/pubmed/24874931', 'https://scholar.google.com/scholar_lookup?title=Are+serum+procalcitonin+and+interleukin-1+beta+suitable+markers+for+diagnosis+of+acute+pyelonephritis+in+children?+&author=A+Mahyar&author=P+Ayazi&author=R+Ahmadi&author=MM+Daneshi-Kohan&author=HJ+Hashemi&author=R+Dalirani&publication_year=2014&hl=en']",24874931,https://doi.org/10.14712/23362936.2014.2, Mahyar 2014 {published data only}  ,included,CD009185-bbs2-0019,
CD009185-bib-0025,"Martín Aguado MJ, Canals Baeza A, Vioque López J, Tarazona JL, Flores Serrano J. ",Technetium-99m-dimercaptosuccinic acid (DMSA) scintigraphy in the first febrile urinary tract infection in children, Anales Espanoles de Pediatria ,2000,52,    ,['citation-journal']," Martín Aguado MJ, Canals Baeza A, Vioque López J, Tarazona JL, Flores Serrano J. Technetium-99m-dimercaptosuccinic acid (DMSA) scintigraphy in the first febrile urinary tract infection in children [Gammagrafía con tecnecio-99m-ácido dimercaptosuccínico en el estudio de la primera infección urinaria febril del niño].  Anales Espanoles de Pediatria 2000;52(1):23-30. CENTRAL [MEDLINE: 11003855]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/S1695-4033(00)77286-9', 'https://www.ncbi.nlm.nih.gov/pubmed/11003855', 'https://scholar.google.com/scholar_lookup?title=Technetium-99m-dimercaptosuccinic+acid+(DMSA)+scintigraphy+in+the+first+febrile+urinary+tract+infection+in+children+&author=MJ+MartínAguado&author=A+CanalsBaeza&author=J+VioqueLópez&author=JL+Tarazona&author=J+FloresSerrano&publication_year=2000&hl=en']",11003855,https://doi.org/10.1016/S1695-4033(00)77286-9, Martin Aguado 2000 {published data only}  ,included,CD009185-bbs2-0020,
CD009185-bib-0026,"Melis K, Vandevivere J, Hoskens C, Vervaet A, Sand A, Van Acker KJ. ",Involvement of the renal parenchyma in acute urinary tract infection: the contribution of 99mTc dimercaptosuccinic acid scan, European Journal of Pediatrics ,1992,151,    ,['citation-journal']," Melis K, Vandevivere J, Hoskens C, Vervaet A, Sand A, Van Acker KJ. Involvement of the renal parenchyma in acute urinary tract infection: the contribution of 99mTc dimercaptosuccinic acid scan.  European Journal of Pediatrics 1992;151(7):536-9. CENTRAL [MEDLINE: 1327798]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/BF01957763', 'https://www.ncbi.nlm.nih.gov/pubmed/1327798', 'https://scholar.google.com/scholar_lookup?title=Involvement+of+the+renal+parenchyma+in+acute+urinary+tract+infection:+the+contribution+of+99mTc+dimercaptosuccinic+acid+scan+&author=K+Melis&author=J+Vandevivere&author=C+Hoskens&author=A+Vervaet&author=A+Sand&author=KJ+VanAcker&publication_year=1992&hl=en']",1327798,https://doi.org/10.1007/BF01957763, Melis 1992 {published data only}  ,included,CD009185-bbs2-0021,
