reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD009944-bib-0011,"Bohle W, Scheidig A, Zoller WG. ",Endosonographic tumor staging for treatment decision in resectable gastric cancer, Journal of Gastrointestinal and Liver Diseases ,2011,20,    ,['citation-journal']," Bohle W, Scheidig A, Zoller WG. Endosonographic tumor staging for treatment decision in resectable gastric cancer.  Journal of Gastrointestinal and Liver Diseases 2011;20(2):135‐9. [PUBMED: 21725509]    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=Endosonographic+tumor+staging+for+treatment+decision+in+resectable+gastric+cancer&author=W+Bohle&author=A+Scheidig&author=WG+Zoller&publication_year=2011&hl=en'],21725509,, Bohle 2011 {published data only}  ,included,CD009944-bbs2-0011,
CD009944-bib-0012,"Botet JF, Lightdale CJ, Zauber AG, Gerdes H, Winawer SJ, Urmacher C, et al. ",Preoperative staging of gastric cancer: comparison of endoscopic US and dynamic CT, Radiology ,1991,181,    ,['citation-journal']," Botet JF, Lightdale CJ, Zauber AG, Gerdes H, Winawer SJ, Urmacher C, et al. Preoperative staging of gastric cancer: comparison of endoscopic US and dynamic CT.  Radiology 1991;181(2):426‐32. [PUBMED: 1924784]    Link to article     Google Scholar     ","['https://doi.org/10.1148/radiology.181.2.1924784', 'https://scholar.google.com/scholar_lookup?title=Preoperative+staging+of\xa0gastric+cancer:+comparison+of\xa0endoscopic\xa0US+and+dynamic+CT&author=+Botet\xa0JF&author=CJ+Lightdale&author=AG+Zauber&author=H+Gerdes&author=SJ+Winawer&author=C+Urmacher&publication_year=1991&hl=en']",1924784,https://doi.org/10.1148/radiology.181.2.1924784, Botet 1991 {published data only}  ,included,CD009944-bbs2-0012,
CD009944-bib-0013,"Caletti G, Ferrari A, Brocchi E, Barbara L. ",Accuracy of endoscopic ultrasonography in the diagnosis and staging of gastric cancer and lymphoma, Surgery ,1993,113,    ,['citation-journal']," Caletti G, Ferrari A, Brocchi E, Barbara L. Accuracy of endoscopic ultrasonography in the diagnosis and staging of gastric cancer and lymphoma.  Surgery 1993;113(1):14‐27. [PUBMED: 8417483]    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=Accuracy+of\xa0endoscopic\xa0ultrasonography+in+the+diagnosis+and+staging+of\xa0gastric+cancer\xa0and+lymphoma+&author=+Caletti\xa0G&author=A+Ferrari&author=E+Brocchi&author=L+Barbara&publication_year=1993&hl=en'],8417483,, Caletti 1993 {published data only}  ,included,CD009944-bbs2-0013,
CD009944-bib-0014,"Cerizzi A, Crosta C, Botti F, Carrara A, Alloni R, Taschieri AM. ",Preoperative staging of gastric carcinoma using endosonography (EUS), Annali Italiani di Chirurgia ,1992,63,    ,['citation-journal']," Cerizzi A, Crosta C, Botti F, Carrara A, Alloni R, Taschieri AM. Preoperative staging of gastric carcinoma using endosonography (EUS) [Stadiazione pre‐operatoria del carcinoma gastrico mediante endosonografia (EUS)].  Annali Italiani di Chirurgia 1992;63(4):465‐9. [PUBMED: 1463259]    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=Preoperative+staging+of+gastric+carcinoma+using+endosonography+(EUS)&author=A+Cerizzi&author=C+Crosta&author=F+Botti&author=A+Carrara&author=R+Alloni&author=AM+Taschieri&publication_year=1992&hl=en'],1463259,, Cerizzi 1991 {published data only}  ,included,CD009944-bbs2-0014,
CD009944-bib-0015,"Chen CH, Yang CC, Yeh YH. ",Preoperative staging of gastric cancer by endoscopic ultrasound: the prognostic usefulness of ascites detected by endoscopic ultrasound, Journal of Clinical Gastroenterology ,2002,35,    ,['citation-journal']," Chen CH, Yang CC, Yeh YH. Preoperative staging of gastric cancer by endoscopic ultrasound: the prognostic usefulness of ascites detected by endoscopic ultrasound.  Journal of Clinical Gastroenterology 2002;35(4):321‐7. [PUBMED: 12352295]    Link to article     Google Scholar     ","['https://doi.org/10.1097/00004836-200210000-00008', 'https://scholar.google.com/scholar_lookup?title=Preoperative+staging+of\xa0gastric+cancer\xa0by+endoscopic+ultrasound:+the+prognostic+usefulness+of+ascites+detected+by+endoscopic+ultrasound+&author=+Chen\xa0CH&author=CC+Yang&author=YH+Yeh&publication_year=2002&hl=en']",12352295,https://doi.org/10.1097/00004836-200210000-00008, Chen 2002 {published data only}  ,included,CD009944-bbs2-0015,
CD009944-bib-0016,"Choi J, Kim SG, Im JP, Kim JS, Jung HC, Song IS. ",Comparison of endoscopic ultrasonography and conventional endoscopy for prediction of depth of tumor invasion in early gastric cancer, Endoscopy ,2010,42,    ,['citation-journal']," Choi J, Kim SG, Im JP, Kim JS, Jung HC, Song IS. Comparison of endoscopic ultrasonography and conventional endoscopy for prediction of depth of tumor invasion in early gastric cancer.  Endoscopy 2010;42(9):705‐13. [PUBMED: 20652857]    Link to article     Google Scholar     ","['https://doi.org/10.1055/s-0030-1255617', 'https://scholar.google.com/scholar_lookup?title=Comparison+of+endoscopic+ultrasonography+and+conventional+endoscopy+for+prediction+of+depth+of+tumor+invasion+in+early+gastric+cancer+&author=J+Choi&author=SG+Kim&author=JP+Im&author=JS+Kim&author=HC+Jung&author=IS+Song&publication_year=2010&hl=en']",20652857,https://doi.org/10.1055/s-0030-1255617, Choi 2010 {published data only}  ,included,CD009944-bbs2-0016,
CD009944-bib-0017,"De Manzoni G, Pedrazzani C, Di Leo A, Bonfiglio M, Tedesco P, Tasselli S, et al. ",Experience of endoscopic ultrasound in staging adenocarcinoma of the cardia, European Journal of Surgical Oncology ,1999,25,    ,['citation-journal']," De Manzoni G, Pedrazzani C, Di Leo A, Bonfiglio M, Tedesco P, Tasselli S, et al. Experience of endoscopic ultrasound in staging adenocarcinoma of the cardia.  European Journal of Surgical Oncology 1999;25(6):595‐8. [PUBMED: 10556006]    Link to article     Google Scholar     ","['https://doi.org/10.1053/ejso.1999.0713', 'https://scholar.google.com/scholar_lookup?title=Experience+of+endoscopic+ultrasound+in+staging+adenocarcinoma+of+the+cardia&author=G+Manzoni&author=C+Pedrazzani&author=A+Leo&author=M+Bonfiglio&author=P+Tedesco&author=S+Tasselli&publication_year=1999&hl=en']",10556006,https://doi.org/10.1053/ejso.1999.0713, De Manzoni 1999 {published data only}  ,included,CD009944-bbs2-0017,
CD009944-bib-0018,"Dittler HJ, Siewert JR. ",Role of endoscopic ultrasonography in gastric carcinoma, Endoscopy ,1993,25,    ,['citation-journal']," Dittler HJ, Siewert JR. Role of endoscopic ultrasonography in gastric carcinoma.  Endoscopy 1993;25(2):162‐6. [PUBMED: 8491133]    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=Role+of\xa0endoscopic\xa0ultrasonography+in\xa0gastric\xa0carcinoma&author=+Dittler\xa0HJ&author=JR+Siewert&publication_year=1993&hl=en'],8491133,, Dittler 1993 {published data only}  ,included,CD009944-bbs2-0018,
CD009944-bib-0019,"François E,  Peroux J,  Mouroux J,  Chazalle M,  Hastier P,  Ferrero J,  et al. ",Preoperative endosonographic staging of cancer of the cardia, Abdominal Imaging ,1996,21,    ,['citation-journal']," François E,  Peroux J,  Mouroux J,  Chazalle M,  Hastier P,  Ferrero J,  et al. Preoperative endosonographic staging of cancer of the cardia.  Abdominal Imaging 1996;21(6):483‐7. [PUBMED: 8875868]    Link to article     Google Scholar     ","['https://doi.org/10.1007/s002619900109', 'https://scholar.google.com/scholar_lookup?title=Preoperative\xa0endosonographic\xa0staging+of\xa0cancer\xa0of+the\xa0cardia&author=E+François&author=J+\xa0Peroux&author=J+\xa0Mouroux&author=M+\xa0Chazalle&author=+\xa0Hastier\xa0P&author=J+\xa0Ferrero&author=al+\xa0et&publication_year=1996&hl=en']",8875868,https://doi.org/10.1007/s002619900109, François 1996 {published data only}  ,included,CD009944-bbs2-0019,
CD009944-bib-0020,"Furukawa K, Miyahara R, Itoh A, Ohmiya N, Hirooka Y, Mori K, et al. ",Diagnosis of the invasion depth of gastric cancer using MDCT with virtual gastroscopy: comparison with staging with endoscopic ultrasound, American Journal of Roentgenology ,2011,197,    ,['citation-journal']," Furukawa K, Miyahara R, Itoh A, Ohmiya N, Hirooka Y, Mori K, et al. Diagnosis of the invasion depth of gastric cancer using MDCT with virtual gastroscopy: comparison with staging with endoscopic ultrasound.  American Journal of Roentgenology 2011;197(4):867‐75. [PUBMED: 21940574]    Link to article     Google Scholar     ","['https://doi.org/10.2214/AJR.10.5872', 'https://scholar.google.com/scholar_lookup?title=Diagnosis+of+the+invasion+depth+of+gastric+cancer+using+MDCT+with+virtual+gastroscopy:+comparison+with+staging+with+endoscopic+ultrasound+&author=K+Furukawa&author=R+Miyahara&author=A+Itoh&author=N+Ohmiya&author=Y+Hirooka&author=K+Mori&publication_year=2011&hl=en']",21940574,https://doi.org/10.2214/AJR.10.5872, Furukawa 2011 {published data only}  ,included,CD009944-bbs2-0020,
CD009944-bib-0021,"Ganpathi IS,  So JB,  Ho KY. ",Endoscopic ultrasonography for gastric cancer: does it influence treatment?, Surgical Endoscopy ,2006,20,    ,['citation-journal']," Ganpathi IS,  So JB,  Ho KY. Endoscopic ultrasonography for gastric cancer: does it influence treatment?.  Surgical Endoscopy 2006;20(4):559‐62. [PUBMED: 16446988]    Link to article     Google Scholar     ","['https://doi.org/10.1007/s00464-005-0309-0', 'https://scholar.google.com/scholar_lookup?title=Endoscopic+ultrasonography+for\xa0gastric+cancer:+does+it+influence+treatment?&author=+Ganpathi\xa0IS&author=JB+\xa0So&author=KY+\xa0Ho&publication_year=2006&hl=en']",16446988,https://doi.org/10.1007/s00464-005-0309-0, Ganpathi 2006 {published data only}  ,included,CD009944-bbs2-0021,
CD009944-bib-0022,"Garlipp B, Schwalenberg J, Adolf D, Lippert H, Meyer F. ","Epidemiology, surgical management and early postoperative outcome in a cohort of gastric cancer patients of a tertiary referral center in relation to multi‐center quality assurance studies", Polski Przeglad Chirurgiczny ,2011,83,    ,['citation-journal']," Garlipp B, Schwalenberg J, Adolf D, Lippert H, Meyer F. Epidemiology, surgical management and early postoperative outcome in a cohort of gastric cancer patients of a tertiary referral center in relation to multi‐center quality assurance studies.  Polski Przeglad Chirurgiczny 2011;83(3):123‐34. [PUBMED: 22166314]    Link to article     Google Scholar     ","['https://doi.org/10.2478/v10035-011-0020-x', 'https://scholar.google.com/scholar_lookup?title=Epidemiology,+surgical+management+and+early+postoperative+outcome+in+a+cohort+of+gastric+cancer+patients+of+a+tertiary+referral+center+in+relation+to+multi‐center+quality+assurance+studies+&author=B+Garlipp&author=J+Schwalenberg&author=D+Adolf&author=H+Lippert&author=F+Meyer&publication_year=2011&hl=en']",22166314,https://doi.org/10.2478/v10035-011-0020-x, Garlipp 2011 {published data only}  ,included,CD009944-bbs2-0022,
CD009944-bib-0023,"Grimm H, Binmoeller KF, Hamper K, Koch J, Henne‐Bruns D, Soehendra N. ",Endosonography for preoperative locoregional staging of esophageal and gastric cancer, Endoscopy ,1993,25,    ,['citation-journal']," Grimm H, Binmoeller KF, Hamper K, Koch J, Henne‐Bruns D, Soehendra N. Endosonography for preoperative locoregional staging of esophageal and gastric cancer.  Endoscopy 1993;25(3):224‐30. [PUBMED: 8519241]    Link to article     Google Scholar     ","['https://doi.org/10.1055/s-2007-1010297', 'https://scholar.google.com/scholar_lookup?title=Endosonography+for+preoperative+locoregional+staging+of+esophageal+and\xa0gastric+cancer&author=+Grimm\xa0H&author=KF+Binmoeller&author=K+Hamper&author=J+Koch&author=D+Henne‐Bruns&author=N+Soehendra&publication_year=1993&hl=en']",8519241,https://doi.org/10.1055/s-2007-1010297, Grimm 1993 {published data only}  ,included,CD009944-bbs2-0023,
CD009944-bib-0024,"Habermann CR,  Weiss F,  Riecken R,  Honarpisheh H,  Bohnacker S,  Staedtler C,  et al. ",Preoperative staging of gastric adenocarcinoma: comparison of helical CT and endoscopic US, Radiology ,2004,230,    ,['citation-journal']," Habermann CR,  Weiss F,  Riecken R,  Honarpisheh H,  Bohnacker S,  Staedtler C,  et al. Preoperative staging of gastric adenocarcinoma: comparison of helical CT and endoscopic US.  Radiology 2004;230(2):465‐71. [PUBMED: 14752188]    Link to article     Google Scholar     ","['https://doi.org/10.1148/radiol.2302020828', 'https://scholar.google.com/scholar_lookup?title=Preoperative+staging+of\xa0gastric\xa0adenocarcinoma:+comparison+of+helical+CT+and\xa0endoscopic\xa0US&author=+Habermann\xa0CR&author=F+\xa0Weiss&author=R+\xa0Riecken&author=H+\xa0Honarpisheh&author=S+\xa0Bohnacker&author=C+\xa0Staedtler&author=al+\xa0et&publication_year=2004&hl=en']",14752188,https://doi.org/10.1148/radiol.2302020828, Habermann 2004 {published data only}  ,included,CD009944-bbs2-0024,
CD009944-bib-0025,"Hamada S,  Akahoshi K,  Chijiiwa Y,  Nawata H,  Sasaki I. ",Relationship between histological type and endosonographic detection of regional lymph node metastases in gastric cancer, British Journal of Radiology ,1997,70,    ,['citation-journal']," Hamada S,  Akahoshi K,  Chijiiwa Y,  Nawata H,  Sasaki I. Relationship between histological type and endosonographic detection of regional lymph node metastases in gastric cancer.  British Journal of Radiology 1997;70(835):697‐702. [PUBMED: 9245881]    Link to article     Google Scholar     ","['https://doi.org/10.1259/bjr.70.835.9245881', 'https://scholar.google.com/scholar_lookup?title=Relationship+between+histological+type+and+endosonographic+detection+of+regional+lymph+node+metastases+in\xa0gastric+cancer+&author=+Hamada\xa0S&author=K+\xa0Akahoshi&author=Y+\xa0Chijiiwa&author=H+\xa0Nawata&author=I+\xa0Sasaki&publication_year=1997&hl=en']",9245881,https://doi.org/10.1259/bjr.70.835.9245881, Hamada 1997 {published data only}  ,included,CD009944-bbs2-0025,
CD009944-bib-0026,"Heye T,  Kuntz C,  Düx M,  Encke J,  Palmowski M,  Autschbach F,  et al. ",CT and endoscopic ultrasound in comparison to endoluminal MRI: preliminary results in staging gastric carcinoma, European Journal of Radiology ,2009,70,    ,['citation-journal']," Heye T,  Kuntz C,  Düx M,  Encke J,  Palmowski M,  Autschbach F,  et al. CT and endoscopic ultrasound in comparison to endoluminal MRI: preliminary results in staging gastric carcinoma.  European Journal of Radiology 2009;70(2):336‐41. [PUBMED: 18337043]    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=CT+and+endoscopic\xa0ultrasound\xa0in+comparison+to+endoluminal+MRI:+preliminary+results+in+staging+gastric\xa0carcinoma+&author=+Heye\xa0T&author=C+\xa0Kuntz&author=M+\xa0Düx&author=J+\xa0Encke&author=M+\xa0Palmowski&author=F+\xa0Autschbach&author=al+\xa0et&publication_year=2009&hl=en'],18337043,, Heye 2009 {published data only}  ,included,CD009944-bbs2-0026,
CD009944-bib-0027,"Hizawa K,  Iwai K,  Esaki M,  Matsumoto T,  Suekane H,  Iida M. ",Is endoscopic ultrasonography indispensable in assessing the appropriateness of endoscopic resection for gastric cancer?, Endoscopy ,2002,34,    ,['citation-journal']," Hizawa K,  Iwai K,  Esaki M,  Matsumoto T,  Suekane H,  Iida M. Is endoscopic ultrasonography indispensable in assessing the appropriateness of endoscopic resection for gastric cancer?.  Endoscopy 2002;34(12):973‐8. [PUBMED: 12471541]    Link to article     Google Scholar     ","['https://doi.org/10.1055/s-2002-35851', 'https://scholar.google.com/scholar_lookup?title=Is+endoscopic\xa0ultrasonography\xa0indispensable+in+assessing+the+appropriateness+of+endoscopic+resection+for\xa0gastric+cancer?+&author=+Hizawa\xa0K&author=K+\xa0Iwai&author=M+\xa0Esaki&author=T+\xa0Matsumoto&author=H+\xa0Suekane&author=M+\xa0Iida&publication_year=2002&hl=en']",12471541,https://doi.org/10.1055/s-2002-35851, Hizawa 2002 {published data only}  ,included,CD009944-bbs2-0027,
CD009944-bib-0028,"Hünerbein M,  Ghadimi BM,  Haensch W,  Schlag PM. ",Transendoscopic ultrasound of esophageal and gastric cancer using miniaturized ultrasound catheter probes, Gastrointestinal Endoscopy ,1998,48,    ,['citation-journal']," Hünerbein M,  Ghadimi BM,  Haensch W,  Schlag PM. Transendoscopic ultrasound of esophageal and gastric cancer using miniaturized ultrasound catheter probes.  Gastrointestinal Endoscopy 1998;48(4):371‐5. [PUBMED: 9786108]    Link to article     Google Scholar     ","['https://doi.org/10.1016/S0016-5107(98)70005-7', 'https://scholar.google.com/scholar_lookup?title=Transendoscopic+ultrasound+of+esophageal+and\xa0gastric+cancer\xa0using+miniaturized+ultrasound+catheter+probes+&author=M+Hünerbein&author=BM+\xa0Ghadimi&author=W+\xa0Haensch&author=PM+\xa0Schlag&publication_year=1998&hl=en']",9786108,https://doi.org/10.1016/S0016-5107(98)70005-7, Hünerbein 1998 {published data only}  ,included,CD009944-bbs2-0028,
