reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD008874-bib-0011,"Ayhan A, Kaplan S, Kayhan Z, Arslan G. ",Evaluation and management of difficult airway in obesity a single center retrospective study, Acta Clinica Croatica ,2016,55,    ,['citation-journal']," Ayhan A, Kaplan S, Kayhan Z, Arslan G. Evaluation and management of difficult airway in obesity a single center retrospective study.  Acta Clinica Croatica 2016;55(Suppl 1):27‐32. [PUBMED: 27276769 ]CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Evaluation+and+management+of+difficult+airway+in+obesity+a+single+center+retrospective+study+&author=A+Ayhan&author=S+Kaplan&author=Z+Kayhan&author=G+Arslan&publication_year=2016&hl=en']",,, Ayhan 2016 {published data only}  ,included,CD008874-bbs2-0011,
CD008874-bib-0012,"Ayuso MA, Sala X, Luis M, Carbó JM. ",Predicting difficult orotracheal intubation in pharyngo‐laryngeal disease: preliminary results of a composite index, Canadian Journal of Anesthesia ,2003,50,    ,['citation-journal']," Ayuso MA, Sala X, Luis M, Carbó JM. Predicting difficult orotracheal intubation in pharyngo‐laryngeal disease: preliminary results of a composite index.  Canadian Journal of Anesthesia 2003;50(1):81‐5. [PUBMED: 12514157 ]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1007/BF03020193', 'https://scholar.google.com/scholar_lookup?title=Predicting+difficult+orotracheal+intubation+in+pharyngo‐laryngeal+disease:+preliminary+results+of+a+composite+index+&author=MA+Ayuso&author=X+Sala&author=M+Luis&author=JM+Carbó&publication_year=2003&hl=en']",,https://doi.org/10.1007/BF03020193, Ayuso 2009 {published data only}  ,included,CD008874-bbs2-0012,
CD008874-bib-0013,"Badheka JP, Doshi PM, Vyas AM, Kacha NJ, Parmar VS. ",Comparison of upper lip bite test and ratio of height to thyromental distance with other airway assessment tests for predicting difficult endotracheal intubation, Indian Journal of Critical Care Medicine ,2016,20,    ,['citation-journal']," Badheka JP, Doshi PM, Vyas AM, Kacha NJ, Parmar VS. Comparison of upper lip bite test and ratio of height to thyromental distance with other airway assessment tests for predicting difficult endotracheal intubation.  Indian Journal of Critical Care Medicine 2016;20(1):3‐8. [PUBMED: 26955210 ]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.4103/0972-5229.173678', 'https://scholar.google.com/scholar_lookup?title=Comparison+of+upper+lip+bite+test+and+ratio+of+height+to+thyromental+distance+with+other+airway+assessment+tests+for+predicting+difficult+endotracheal+intubation+&author=JP+Badheka&author=PM+Doshi&author=AM+Vyas&author=NJ+Kacha&author=VS+Parmar&publication_year=2016&hl=en']",,https://doi.org/10.4103/0972-5229.173678, Badheka 2016 {published data only}  ,included,CD008874-bbs2-0013,
CD008874-bib-0014,"Baig MM, Khan FH. ",To compare the accuracy of prayer's sign and Mallampatti test in predicting difficult intubation in diabetic patients, The Journal of the Pakistan Medical Association ,2014,64,    ,['citation-journal']," Baig MM, Khan FH. To compare the accuracy of prayer's sign and Mallampatti test in predicting difficult intubation in diabetic patients.  The Journal of the Pakistan Medical Association 2014;64(8):879‐83. [PUBMED: 25252511 ]CENTRAL    Google Scholar     ","['', ""https://scholar.google.com/scholar_lookup?title=To+compare+the+accuracy+of+prayer's+sign+and+Mallampatti+test+in+predicting+difficult+intubation+in+diabetic+patients+&author=MM+Baig&author=FH+Khan&publication_year=2014&hl=en""]",,, Baig 2014 {published data only}  ,included,CD008874-bbs2-0014,
CD008874-bib-0015,"Basaranoglu G, Columb M, Lyons G. ",Failure to predict difficult tracheal intubation for emergency caesarean section, European Journal of Anaesthesiology ,2010,27,    ,['citation-journal']," Basaranoglu G, Columb M, Lyons G. Failure to predict difficult tracheal intubation for emergency caesarean section.  European Journal of Anaesthesiology 2010;27(11):947‐9. [PUBMED: 20864892]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1097/EJA.0b013e32833e2656', 'https://scholar.google.com/scholar_lookup?title=Failure+to+predict+difficult+tracheal+intubation+for+emergency+caesarean+section&author=G+Basaranoglu&author=M+Columb&author=G+Lyons&publication_year=2010&hl=en']",20864892,https://doi.org/10.1097/EJA.0b013e32833e2656, Basaranoglu 2010 {published data only}  ,included,CD008874-bbs2-0015,
CD008874-bib-0016,"Basunia SR, Ghosh S, Bhattacharya S, Saha I, Biswas A, Prasad A. ",Comparison between different tests and their combination for prediction of difficult intubation: An analytical study," Anesthesia, Essays and Researches ",2013,7,    ,['citation-journal']," Basunia SR, Ghosh S, Bhattacharya S, Saha I, Biswas A, Prasad A. Comparison between different tests and their combination for prediction of difficult intubation: An analytical study.  Anesthesia, Essays and Researches 2013;7(1):105‐9. [PUBMED: 25885730 ]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.4103/0259-1162.114014', 'https://scholar.google.com/scholar_lookup?title=Comparison+between+different+tests+and+their+combination+for+prediction+of+difficult+intubation:+An+analytical+study+&author=SR+Basunia&author=S+Ghosh&author=S+Bhattacharya&author=I+Saha&author=A+Biswas&author=A+Prasad&publication_year=2013&hl=en']",,https://doi.org/10.4103/0259-1162.114014, Basunia 2013 {published data only}  ,included,CD008874-bbs2-0016,
CD008874-bib-0017,"Bergler W, Maleck W, Baker‐Schreyer A, Petroianu G, Hörmann K. ",Difficult intubation in otorhinolaryngologic laser surgery. Is there a predictive parameter?, Hals‐ Nasen‐ und Ohrenärzte ,1997,45,    ,['citation-journal']," Bergler W, Maleck W, Baker‐Schreyer A, Petroianu G, Hörmann K. Difficult intubation in otorhinolaryngologic laser surgery. Is there a predictive parameter? [Schwierige Intubation in der HNO‐Laserchirurgie Gibt es einen prädikativen Parameter?].  Hals‐ Nasen‐ und Ohrenärzte 1997;45(11):923‐6. [PUBMED: 9476105 ]CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Difficult+intubation+in+otorhinolaryngologic+laser+surgery.+Is+there+a+predictive+parameter?+&author=W+Bergler&author=W+Maleck&author=A+Baker‐Schreyer&author=G+Petroianu&author=K+Hörmann&publication_year=1997&hl=en']",,, Bergler 1997 {published data only}  ,included,CD008874-bbs2-0017,
CD008874-bib-0018,"Bergler W, Maleck W, Baker‐Schreyer A, Ungemach J, Petroianu G, Hörmann K. ",The Mallampati Score. Prediction of difficult intubation in otolaryngologic laser surgery by Mallampati Score, Anaesthesist ,1997,46,    ,['citation-journal']," Bergler W, Maleck W, Baker‐Schreyer A, Ungemach J, Petroianu G, Hörmann K. The Mallampati Score. Prediction of difficult intubation in otolaryngologic laser surgery by Mallampati Score [Der Mallampati‐Score Vorhersage der schwierigen Intubation in der HNO‐Laserchirurgie mittels Mallampati‐Score].  Anaesthesist 1997;46(5):437‐40. [PUBMED: 9245215 ]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1007/s001010050423', 'https://scholar.google.com/scholar_lookup?title=The+Mallampati+Score.+Prediction+of+difficult+intubation+in+otolaryngologic+laser+surgery+by+Mallampati+Score+&author=W+Bergler&author=W+Maleck&author=A+Baker‐Schreyer&author=J+Ungemach&author=G+Petroianu&author=K+Hörmann&publication_year=1997&hl=en']",,https://doi.org/10.1007/s001010050423, Bergler 1997 {published data only}  ,included,CD008874-bbs2-0017,
CD008874-bib-0019,"Bhat RR, Mishra Sk, Badhe AS. ",Comparison of upper lip bite test and modified Mallampati classification in predicting difficult intubation, The Internet Journal of Anesthesiology ,2007,13,    ,['citation-journal']," Bhat RR, Mishra Sk, Badhe AS. Comparison of upper lip bite test and modified Mallampati classification in predicting difficult intubation.  The Internet Journal of Anesthesiology 2007;13(1):1‐4. [https://print.ispub.com/api/0/ispub‐article/7795]CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Comparison+of+upper+lip+bite+test+and+modified+Mallampati+classification+in+predicting+difficult+intubation+&author=RR+Bhat&author=Sk+Mishra&author=AS+Badhe&publication_year=2007&hl=en']",,, Bhat 2007 {published data only}  ,included,CD008874-bbs2-0018,
CD008874-bib-0020,"Bilgin H, Ozyurt G. ",Screening tests for predicting difficult intubation. A clinical assessment in Turkish patients, Anaesthesia and Intensive Care ,1998,26,    ,['citation-journal']," Bilgin H, Ozyurt G. Screening tests for predicting difficult intubation. A clinical assessment in Turkish patients.  Anaesthesia and Intensive Care 1998;26(4):382‐6. [PUBMED: 9743852 ]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1177/0310057X9802600407', 'https://scholar.google.com/scholar_lookup?title=Screening+tests+for+predicting+difficult+intubation.+A+clinical+assessment+in+Turkish+patients+&author=H+Bilgin&author=G+Ozyurt&publication_year=1998&hl=en']",,https://doi.org/10.1177/0310057X9802600407, Bilgin 1998 {published data only}  ,included,CD008874-bbs2-0019,
CD008874-bib-0021,Adamus M. ,Comment on the article by Bindra A et al.: Is the modified Mallampati test performed in supine position a reliable predictor of difficult tracheal intubation?, Journal of Anesthesia ,2011,25,    ,['citation-journal'], Adamus M. Comment on the article by Bindra A et al.: Is the modified Mallampati test performed in supine position a reliable predictor of difficult tracheal intubation?.  Journal of Anesthesia 2011;25(1):135. [PUBMED: 21052736]CENTRAL    Link to article     Google Scholar     ,"['', 'https://doi.org/10.1007/s00540-010-1039-6', 'https://scholar.google.com/scholar_lookup?title=Comment+on+the+article+by+Bindra+A+et+al.:+Is+the+modified+Mallampati+test+performed+in+supine+position+a+reliable+predictor+of+difficult+tracheal+intubation?+&author=M+Adamus&publication_year=2011&hl=en']",21052736,https://doi.org/10.1007/s00540-010-1039-6, Bindra 2010 {published data only}  ,included,CD008874-bbs2-0020,
CD008874-bib-0022,"Bindra A, Prabhakar H, Singh GP, Ali Z, Singhal V. ",Is the modified Mallampati test performed in supine position a reliable predictor of difficult tracheal intubation?, Journal of Anesthesia ,2010,24,    ,['citation-journal']," Bindra A, Prabhakar H, Singh GP, Ali Z, Singhal V. Is the modified Mallampati test performed in supine position a reliable predictor of difficult tracheal intubation?.  Journal of Anesthesia 2010;24(3):482‐5. [PUBMED: 20217151]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1007/s00540-010-0905-6', 'https://scholar.google.com/scholar_lookup?title=Is+the+modified+Mallampati+test+performed+in+supine+position+a+reliable+predictor+of+difficult+tracheal+intubation?+&author=A+Bindra&author=H+Prabhakar&author=GP+Singh&author=Z+Ali&author=V+Singhal&publication_year=2010&hl=en']",20217151,https://doi.org/10.1007/s00540-010-0905-6, Bindra 2010 {published data only}  ,included,CD008874-bbs2-0020,
CD008874-bib-0023,"Bouaggad A, Nejmi SE, Bouderka MA, Abbassi O. ",Prediction of difficult tracheal intubation in thyroid surgery, Anesthesia and Analgesia ,2004,99,    ,['citation-journal']," Bouaggad A, Nejmi SE, Bouderka MA, Abbassi O. Prediction of difficult tracheal intubation in thyroid surgery.  Anesthesia and Analgesia 2004;99(2):603‐6. [PUBMED: 15271749]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1213/01.ANE.0000122634.69923.67', 'https://scholar.google.com/scholar_lookup?title=Prediction+of+difficult+tracheal+intubation+in+thyroid+surgery&author=A+Bouaggad&author=SE+Nejmi&author=MA+Bouderka&author=O+Abbassi&publication_year=2004&hl=en']",15271749,https://doi.org/10.1213/01.ANE.0000122634.69923.67, Bouaggad 2004 {published and unpublished data}  ,included,CD008874-bbs2-0021,
CD008874-bib-0024,"Breckwoldt J, Klemstein S, Brunne B, Schnitzer L, Mochmann HC, Arntz HR. ",Difficult prehospital endotracheal intubation ‐ predisposing factors in a physician based EMS, Resuscitation ,2011,82,    ,['citation-journal']," Breckwoldt J, Klemstein S, Brunne B, Schnitzer L, Mochmann HC, Arntz HR. Difficult prehospital endotracheal intubation ‐ predisposing factors in a physician based EMS.  Resuscitation 2011;82(12):1519‐24. [PUBMED: 21749908 ]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/j.resuscitation.2011.06.028', 'https://scholar.google.com/scholar_lookup?title=Difficult+prehospital+endotracheal+intubation+‐+predisposing+factors+in+a+physician+based+EMS+&author=J+Breckwoldt&author=S+Klemstein&author=B+Brunne&author=L+Schnitzer&author=HC+Mochmann&author=HR+Arntz&publication_year=2011&hl=en']",,https://doi.org/10.1016/j.resuscitation.2011.06.028, Breckwoldt 2011 {published data only}  ,included,CD008874-bbs2-0022,
CD008874-bib-0025,"Brodsky JB, Lemmens HJ, Brock‐Utne JG, Vierra M, Saidman LJ. ",Morbid obesity and tracheal intubation, Anesthesia and Analgesia ,2002,94,    ,['citation-journal']," Brodsky JB, Lemmens HJ, Brock‐Utne JG, Vierra M, Saidman LJ. Morbid obesity and tracheal intubation.  Anesthesia and Analgesia 2002;94(3):732‐6. [PUBMED: 11867407]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1097/00000539-200203000-00047', 'https://scholar.google.com/scholar_lookup?title=Morbid+obesity+and+tracheal+intubation&author=JB+Brodsky&author=HJ+Lemmens&author=JG+Brock‐Utne&author=M+Vierra&author=LJ+Saidman&publication_year=2002&hl=en']",11867407,https://doi.org/10.1097/00000539-200203000-00047, Brodsky 2002 {published and unpublished data}  ,included,CD008874-bbs2-0023,
CD008874-bib-0026,"Butler PJ, Dhara SS. ",Prediction of difficult laryngoscopy: an assessment of the thyromental distance and Mallampati predictive tests, Anaesthesia and Intensive Care ,1992,20,    ,['citation-journal']," Butler PJ, Dhara SS. Prediction of difficult laryngoscopy: an assessment of the thyromental distance and Mallampati predictive tests.  Anaesthesia and Intensive Care 1992;20(2):139‐42. [PUBMED: 1595845 ]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1177/0310057X9202000202', 'https://scholar.google.com/scholar_lookup?title=Prediction+of+difficult+laryngoscopy:+an+assessment+of+the+thyromental+distance+and+Mallampati+predictive+tests+&author=PJ+Butler&author=SS+Dhara&publication_year=1992&hl=en']",,https://doi.org/10.1177/0310057X9202000202, Butler 1992 {published data only}  ,included,CD008874-bbs2-0024,
CD008874-bib-0027,"Cattano D, Panicucci E, Paolicchi A, Forfori F, Giunta F, Hagberg C. ",Risk factors assessment of the difficult airway: an Italian survey of 1956 patients, Anesthesia and Analgesia ,2004,99,    ,['citation-journal']," Cattano D, Panicucci E, Paolicchi A, Forfori F, Giunta F, Hagberg C. Risk factors assessment of the difficult airway: an Italian survey of 1956 patients.  Anesthesia and Analgesia 2004;99(6):1774‐9. [PUBMED: 15562070 ]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1213/01.ANE.0000136772.38754.01', 'https://scholar.google.com/scholar_lookup?title=Risk+factors+assessment+of+the+difficult+airway:+an+Italian+survey+of+1956+patients&author=D+Cattano&author=E+Panicucci&author=A+Paolicchi&author=F+Forfori&author=F+Giunta&author=C+Hagberg&publication_year=2004&hl=en']",,https://doi.org/10.1213/01.ANE.0000136772.38754.01, Cattano 2004 {published data only}  ,included,CD008874-bbs2-0025,
CD008874-bib-0028,"Cattano D, Katsiampoura A, Corso RM, Killoran PV, Cai C, Hagberg CA. ",Predictive factors for difficult mask ventilation in the obese surgical population, F1000Research ,2014,9,    ,['citation-journal']," Cattano D, Katsiampoura A, Corso RM, Killoran PV, Cai C, Hagberg CA. Predictive factors for difficult mask ventilation in the obese surgical population.  F1000Research 2014;9(3):239. [PUBMED: 25485099 ]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.12688/f1000research.5471.1', 'https://scholar.google.com/scholar_lookup?title=Predictive+factors+for+difficult+mask+ventilation+in+the+obese+surgical+population&author=D+Cattano&author=A+Katsiampoura&author=RM+Corso&author=PV+Killoran&author=C+Cai&author=CA+Hagberg&publication_year=2014&hl=en']",,https://doi.org/10.12688/f1000research.5471.1, Cattano 2014 {published data only}  ,included,CD008874-bbs2-0026,
CD008874-bib-0029,"Chaves A, Carvalho S, Botelho M. ",Difficult endotracheal intubation In thyroid surgery: A retrospective study, The Internet Journal of Anesthesiology ,2009,22,    ,['citation-journal']," Chaves A, Carvalho S, Botelho M. Difficult endotracheal intubation In thyroid surgery: A retrospective study.  The Internet Journal of Anesthesiology 2009;22(1):1‐4. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Difficult+endotracheal+intubation+In+thyroid+surgery:+A+retrospective+study&author=A+Chaves&author=S+Carvalho&author=M+Botelho&publication_year=2009&hl=en']",,, Chaves 2009 {published data only}  ,included,CD008874-bbs2-0027,
CD008874-bib-0030,"Choi JW, Kim JA, Kim HK, Oh MS, Kim DK. ",Chest anteroposterior diameter affects difficulty of laryngoscopy for non‐morbidly obese patients, Journal of Anesthesia ,2013,27,    ,['citation-journal']," Choi JW, Kim JA, Kim HK, Oh MS, Kim DK. Chest anteroposterior diameter affects difficulty of laryngoscopy for non‐morbidly obese patients.  Journal of Anesthesia 2013;27(4):563‐8. [PUBMED: 23455773 ]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1007/s00540-013-1572-1', 'https://scholar.google.com/scholar_lookup?title=Chest+anteroposterior+diameter+affects+difficulty+of+laryngoscopy+for+non‐morbidly+obese+patients+&author=JW+Choi&author=JA+Kim&author=HK+Kim&author=MS+Oh&author=DK+Kim&publication_year=2013&hl=en']",,https://doi.org/10.1007/s00540-013-1572-1, Choi 2013 {published data only}  ,included,CD008874-bbs2-0028,
CD008874-bib-0031,"Connor CW, Segal S. ",Accurate classification of difficult intubation by computerized facial analysis, Anesthesia and Analgesia ,2011,112,    ,['citation-journal']," Connor CW, Segal S. Accurate classification of difficult intubation by computerized facial analysis.  Anesthesia and Analgesia 2011;112(1):84‐93. [PUBMED: 21081769]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1213/ANE.0b013e31820098d6', 'https://scholar.google.com/scholar_lookup?title=Accurate+classification+of+difficult+intubation+by+computerized+facial+analysis&author=CW+Connor&author=S+Segal&publication_year=2011&hl=en']",21081769,https://doi.org/10.1213/ANE.0b013e31820098d6, Connor 2011 {published data only}  ,included,CD008874-bbs2-0029,
