reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD010339-bib-0013,"Almersjo O, Hultborn KA, Jensen C. ","Diagnosis of choledocholithiasis. Relations between historical, laboratory, operative, and peroperative roentgen data", Acta Chirurgica Scandinavica ,1966,131,    ,['citation-journal']," Almersjo O, Hultborn KA, Jensen C. Diagnosis of choledocholithiasis. Relations between historical, laboratory, operative, and peroperative roentgen data.  Acta Chirurgica Scandinavica 1966;131(1):112‐26.    Google Scholar     ","['https://scholar.google.com/scholar_lookup?title=Diagnosis+of+choledocholithiasis.+Relations+between+historical,+laboratory,+operative,+and+peroperative+roentgen+data+&author=O+Almersjo&author=KA+Hultborn&author=C+Jensen&publication_year=1966&hl=en']",,, Almersjo 1966 {published data only}  ,excluded,CD010339-bbs2-0013, Inappropriate reference standard. 
CD010339-bib-0014,"Al Quorain A, Ibrahim EM, Al Sultan AI. ",Diagnostic and therapeutic value of ERCP and prediction of outcome: a retrospective analysis, Saudi Journal of Gastroenterology ,1996,2,    ,['citation-journal']," Al Quorain A, Ibrahim EM, Al Sultan AI. Diagnostic and therapeutic value of ERCP and prediction of outcome: a retrospective analysis.  Saudi Journal of Gastroenterology 1996;2(3):138‐41.    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=Diagnostic+and+therapeutic+value+of+ERCP+and+prediction+of+outcome:+a+retrospective+analysis+&author=A+AlQuorain&author=EM+Ibrahim&author=AI+AlSultan&publication_year=1996&hl=en'],,, Al Quorain 1996 {published data only}  ,excluded,CD010339-bbs2-0014, Inappropriate reference standard. 
CD010339-bib-0015,"Ang TL, Teo EK, Fock KM. ",Endosonography‐ vs. endoscopic retrograde cholangiopancreatography‐based strategies in the evaluation of suspected common bile duct stones in patients with normal transabdominal imaging, Alimentary Pharmacology and Therapeutics ,2007,26,    ,['citation-journal']," Ang TL, Teo EK, Fock KM. Endosonography‐ vs. endoscopic retrograde cholangiopancreatography‐based strategies in the evaluation of suspected common bile duct stones in patients with normal transabdominal imaging.  Alimentary Pharmacology and Therapeutics 2007;26(8):1163‐70.    Link to article     Google Scholar     ","['https://doi.org/10.1111/j.1365-2036.2007.03463.x', 'https://scholar.google.com/scholar_lookup?title=Endosonography‐+vs.+endoscopic+retrograde+cholangiopancreatography‐based+strategies+in+the+evaluation+of+suspected+common+bile+duct+stones+in+patients+with+normal+transabdominal+imaging+&author=TL+Ang&author=EK+Teo&author=KM+Fock&publication_year=2007&hl=en']",,https://doi.org/10.1111/j.1365-2036.2007.03463.x, Ang 2007 {published data only}  ,excluded,CD010339-bbs2-0015, Inappropriate reference standard. 
CD010339-bib-0016,"Ashton CE, McNabb WR, Wilkinson ML, Lewis RR. ",Endoscopic retrograde cholangiopancreatography in elderly patients, Age and Ageing ,1998,27,    ,['citation-journal']," Ashton CE, McNabb WR, Wilkinson ML, Lewis RR. Endoscopic retrograde cholangiopancreatography in elderly patients.  Age and Ageing 1998;27(6):683‐8.    Link to article     Google Scholar     ","['https://doi.org/10.1093/ageing/27.6.683', 'https://scholar.google.com/scholar_lookup?title=Endoscopic+retrograde+cholangiopancreatography+in+elderly+patients&author=CE+Ashton&author=WR+McNabb&author=ML+Wilkinson&author=RR+Lewis&publication_year=1998&hl=en']",,https://doi.org/10.1093/ageing/27.6.683, Ashton 1998 {published data only}  ,excluded,CD010339-bbs2-0016, Inappropriate reference standard. 
CD010339-bib-0017,"Askew A, Battersby C. ",Operative cholangiography ‐ a perspective, Australian and New Zealand Journal of Surgery ,1992,62,    ,['citation-journal']," Askew A, Battersby C. Operative cholangiography ‐ a perspective.  Australian and New Zealand Journal of Surgery 1992;62(7):530‐2.    Link to article     Google Scholar     ","['https://doi.org/10.1111/j.1445-2197.1992.tb07045.x', 'https://scholar.google.com/scholar_lookup?title=Operative+cholangiography+‐+a+perspective&author=A+Askew&author=C+Battersby&publication_year=1992&hl=en']",,https://doi.org/10.1111/j.1445-2197.1992.tb07045.x, Askew 1992 {published data only}  ,excluded,CD010339-bbs2-0017, Inappropriate reference standard. 
CD010339-bib-0018,"Aubertin JM, Prat F, Fritsch J, Choury AD, Etienne JP. ",Diagnostic ERCP in the era of laparoscopic surgery, Hepato‐Gastroenterology ,1995,42,    ,['citation-journal']," Aubertin JM, Prat F, Fritsch J, Choury AD, Etienne JP. Diagnostic ERCP in the era of laparoscopic surgery.  Hepato‐Gastroenterology 1995;42(5):607‐11.    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=Diagnostic+ERCP+in+the+era+of+laparoscopic+surgery&author=JM+Aubertin&author=F+Prat&author=J+Fritsch&author=AD+Choury&author=JP+Etienne&publication_year=1995&hl=en'],,, Aubertin 1995 {published data only}  ,excluded,CD010339-bbs2-0018, Insufficient information to calculate diagnostic test accuracy. 
CD010339-bib-0019,"Aubertin JM, Levoir D, Becheur H, Bouillot JL, Bloch F, Petite JP. ",Prospective comparison of preoperative endosonography and intraoperative cholangiography during laparoscopic cholecystectomy in patients with common bile duct stone risk, Gastroenterology ,1996,110,    ,['citation-journal']," Aubertin JM, Levoir D, Becheur H, Bouillot JL, Bloch F, Petite JP. Prospective comparison of preoperative endosonography and intraoperative cholangiography during laparoscopic cholecystectomy in patients with common bile duct stone risk.  Gastroenterology 1996;110(4 Supplement S):A446.    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=Prospective+comparison+of+preoperative+endosonography+and+intraoperative+cholangiography+during+laparoscopic+cholecystectomy+in+patients+with+common+bile+duct+stone+risk+&author=JM+Aubertin&author=D+Levoir&author=H+Becheur&author=JL+Bouillot&author=F+Bloch&author=JP+Petite&publication_year=1996&hl=en'],,, Aubertin 1996 {published data only}  ,excluded,CD010339-bbs2-0019, Inappropriate reference standard. 
CD010339-bib-0020,"Azary SY, Kalbasi H, Setayesh A, Mousavi M, Hashemi A, Khodadoostan M, et al. ",Predictive value and main determinants of abnormal features of intraoperative cholangiography during cholecystectomy, Hepatobiliary and Pancreatic Diseases International ,2011,10,    ,['citation-journal']," Azary SY, Kalbasi H, Setayesh A, Mousavi M, Hashemi A, Khodadoostan M, et al. Predictive value and main determinants of abnormal features of intraoperative cholangiography during cholecystectomy.  Hepatobiliary and Pancreatic Diseases International 2011;10(3):308‐12.    Link to article     Google Scholar     ","['https://doi.org/10.1016/S1499-3872(11)60051-9', 'https://scholar.google.com/scholar_lookup?title=Predictive+value+and+main+determinants+of+abnormal+features+of+intraoperative+cholangiography+during+cholecystectomy+&author=SY+Azary&author=H+Kalbasi&author=A+Setayesh&author=M+Mousavi&author=A+Hashemi&author=M+Khodadoostan&publication_year=2011&hl=en']",,https://doi.org/10.1016/S1499-3872(11)60051-9, Azary 2011 {published data only}  ,excluded,CD010339-bbs2-0020, Inappropriate reference standard. 
CD010339-bib-0021,"Barkun JS, Fried GM, Barkun AN, Sigman HH, Hinchey EJ, Garzon J, et al. ",Cholecystectomy without operative cholangiography: implications for common bile duct injury and retained common bile duct stones, Annals of Surgery ,1993,218,    ,['citation-journal']," Barkun JS, Fried GM, Barkun AN, Sigman HH, Hinchey EJ, Garzon J, et al. Cholecystectomy without operative cholangiography: implications for common bile duct injury and retained common bile duct stones.  Annals of Surgery 1993;218(3):371‐9.    Link to article     Google Scholar     ","['https://doi.org/10.1097/00000658-199309000-00016', 'https://scholar.google.com/scholar_lookup?title=Cholecystectomy+without+operative+cholangiography:+implications+for+common+bile+duct+injury+and+retained+common+bile+duct+stones+&author=JS+Barkun&author=GM+Fried&author=AN+Barkun&author=HH+Sigman&author=EJ+Hinchey&author=J+Garzon&publication_year=1993&hl=en']",,https://doi.org/10.1097/00000658-199309000-00016, Barkun 1993 {published data only}  ,excluded,CD010339-bbs2-0021, Inappropriate reference standard. 
CD010339-bib-0022,"Barr LL, Frame BC, Coulanjon A. ",Proposed criteria for preoperative endoscopic retrograde cholangiography in candidates for laparoscopic cholecystectomy, Surgical Endoscopy‐Ultrasound and Interventional Techniques ,1999,13,    ,['citation-journal']," Barr LL, Frame BC, Coulanjon A. Proposed criteria for preoperative endoscopic retrograde cholangiography in candidates for laparoscopic cholecystectomy.  Surgical Endoscopy‐Ultrasound and Interventional Techniques 1999;13(8):778‐81.    Link to article     Google Scholar     ","['https://doi.org/10.1007/s004649901097', 'https://scholar.google.com/scholar_lookup?title=Proposed+criteria+for+preoperative+endoscopic+retrograde+cholangiography+in+candidates+for+laparoscopic+cholecystectomy+&author=LL+Barr&author=BC+Frame&author=A+Coulanjon&publication_year=1999&hl=en']",,https://doi.org/10.1007/s004649901097, Barr 1999 {published data only}  ,excluded,CD010339-bbs2-0022, Inappropriate reference standard. 
CD010339-bib-0023,"Barteau JA, Castro D, Arregui ME, Tetik C. ",A comparison of intraoperative ultrasound versus cholangiography in the evaluation of the common bile‐duct during laparoscopic cholecystectomy, Surgical Endoscopy‐Ultrasound and Interventional Techniques ,1995,9,    ,['citation-journal']," Barteau JA, Castro D, Arregui ME, Tetik C. A comparison of intraoperative ultrasound versus cholangiography in the evaluation of the common bile‐duct during laparoscopic cholecystectomy.  Surgical Endoscopy‐Ultrasound and Interventional Techniques 1995;9(5):490‐6.    Link to article     Google Scholar     ","['https://doi.org/10.1007/BF00206833', 'https://scholar.google.com/scholar_lookup?title=A+comparison+of+intraoperative+ultrasound+versus+cholangiography+in+the+evaluation+of+the+common+bile‐duct+during+laparoscopic+cholecystectomy+&author=JA+Barteau&author=D+Castro&author=ME+Arregui&author=C+Tetik&publication_year=1995&hl=en']",,https://doi.org/10.1007/BF00206833, Barteau 1995 {published data only}  ,excluded,CD010339-bbs2-0023, Inappropriate reference standard. 
CD010339-bib-0024,"Beliveau D, Bessette G, Laurendeau F, Lamoureux M. ",Clinical evaluation of perioperative cholangiography [Italian], Union Medicale du Canada ,1964,93,    ,['citation-journal']," Beliveau D, Bessette G, Laurendeau F, Lamoureux M. Clinical evaluation of perioperative cholangiography [Italian].  Union Medicale du Canada 1964;93(6):399‐407.    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=Clinical+evaluation+of+perioperative+cholangiography+[Italian]&author=D+Beliveau&author=G+Bessette&author=F+Laurendeau&author=M+Lamoureux&publication_year=1964&hl=en'],,, Beliveau 1964 {published data only}  ,excluded,CD010339-bbs2-0024, Inappropriate reference standard. 
CD010339-bib-0025,"Bennion RS, Wyatt LE, Thompson JE. ",Effect of intraoperative cholangiography during cholecystectomy on outcome after gallstone pancreatitis, Journal of Gastrointestinal Surgery ,2002,6,    ,['citation-journal']," Bennion RS, Wyatt LE, Thompson JE. Effect of intraoperative cholangiography during cholecystectomy on outcome after gallstone pancreatitis.  Journal of Gastrointestinal Surgery 2002;6(4):575‐81.    Link to article     Google Scholar     ","['https://doi.org/10.1016/S1091-255X(01)00017-8', 'https://scholar.google.com/scholar_lookup?title=Effect+of+intraoperative+cholangiography+during+cholecystectomy+on+outcome+after+gallstone+pancreatitis+&author=RS+Bennion&author=LE+Wyatt&author=JE+Thompson&publication_year=2002&hl=en']",,https://doi.org/10.1016/S1091-255X(01)00017-8, Bennion 2002 {published data only}  ,excluded,CD010339-bbs2-0025, Inappropriate reference standard. 
CD010339-bib-0026,"Berci G, Morgenstern L. ",Laparoscopic management of common bile duct stones. A multi‐institutional SAGES study. Society of American Gastrointestinal Endoscopic Surgeons, Surgical Endoscopy ,1994,8,    ,['citation-journal']," Berci G, Morgenstern L. Laparoscopic management of common bile duct stones. A multi‐institutional SAGES study. Society of American Gastrointestinal Endoscopic Surgeons.  Surgical Endoscopy 1994;8(10):1168‐74.    Link to article     Google Scholar     ","['https://doi.org/10.1007/BF00591044', 'https://scholar.google.com/scholar_lookup?title=Laparoscopic+management+of+common+bile+duct+stones.+A+multi‐institutional+SAGES+study.+Society+of+American+Gastrointestinal+Endoscopic+Surgeons+&author=G+Berci&author=L+Morgenstern&publication_year=1994&hl=en']",,https://doi.org/10.1007/BF00591044, Berci 1994 {published data only}  ,excluded,CD010339-bbs2-0026, Insufficient information to calculate diagnostic test accuracy. 
CD010339-bib-0027,"Berdah SV, Orsoni P, Bege T, Barthet M, Grimaud JC, Picaud R. ",Follow‐up of selective endoscopic ultrasonography and/or endoscopic retrograde cholangiography prior to laparoscopic cholecystectomy: a prospective study of 300 patients, Endoscopy ,2001,33,    ,['citation-journal']," Berdah SV, Orsoni P, Bege T, Barthet M, Grimaud JC, Picaud R. Follow‐up of selective endoscopic ultrasonography and/or endoscopic retrograde cholangiography prior to laparoscopic cholecystectomy: a prospective study of 300 patients.  Endoscopy 2001;33(3):216‐20.    Link to article     Google Scholar     ","['https://doi.org/10.1055/s-2001-12796', 'https://scholar.google.com/scholar_lookup?title=Follow‐up+of+selective+endoscopic+ultrasonography+and/or+endoscopic+retrograde+cholangiography+prior+to+laparoscopic+cholecystectomy:+a+prospective+study+of+300+patients+&author=SV+Berdah&author=P+Orsoni&author=T+Bege&author=M+Barthet&author=JC+Grimaud&author=R+Picaud&publication_year=2001&hl=en']",,https://doi.org/10.1055/s-2001-12796, Berdah 2001 {published data only}  ,excluded,CD010339-bbs2-0027, Inappropriate reference standard. 
CD010339-bib-0028,"Bergamaschi R, Tuech JJ, Braconier L, Marvik R, Boyet J, Arnaud JP. ",Selective endoscopic retrograde cholangiography prior to laparoscopic cholecystectomy for gallstones, American Journal of Surgery ,1999,178,    ,['citation-journal']," Bergamaschi R, Tuech JJ, Braconier L, Marvik R, Boyet J, Arnaud JP. Selective endoscopic retrograde cholangiography prior to laparoscopic cholecystectomy for gallstones.  American Journal of Surgery 1999;178(1):46‐9.    Link to article     Google Scholar     ","['https://doi.org/10.1016/S0002-9610(99)00110-5', 'https://scholar.google.com/scholar_lookup?title=Selective+endoscopic+retrograde+cholangiography+prior+to+laparoscopic+cholecystectomy+for+gallstones+&author=R+Bergamaschi&author=JJ+Tuech&author=L+Braconier&author=R+Marvik&author=J+Boyet&author=JP+Arnaud&publication_year=1999&hl=en']",,https://doi.org/10.1016/S0002-9610(99)00110-5, Bergamaschi 1999 {published data only}  ,excluded,CD010339-bbs2-0028, Inappropriate reference standard. 
CD010339-bib-0029,"Bodula A, Pazurek M, Wozniak B, Biernacki R, Antosik‐Biernacka A, Winter K, et al. ",Comparison of magnetic resonance cholangiopancreatography and endoscopic retrograde cholangiopancreatography in the diagnosis of pancreatobiliary diseases, Przeglad Gastroenterologiczny ,2011,6,    ,['citation-journal']," Bodula A, Pazurek M, Wozniak B, Biernacki R, Antosik‐Biernacka A, Winter K, et al. Comparison of magnetic resonance cholangiopancreatography and endoscopic retrograde cholangiopancreatography in the diagnosis of pancreatobiliary diseases.  Przeglad Gastroenterologiczny 2011;6(3):187‐94.    Link to article     Google Scholar     ","['https://doi.org/10.5114/pg.2011.22803', 'https://scholar.google.com/scholar_lookup?title=Comparison+of+magnetic+resonance+cholangiopancreatography+and+endoscopic+retrograde+cholangiopancreatography+in+the+diagnosis+of+pancreatobiliary+diseases+&author=A+Bodula&author=M+Pazurek&author=B+Wozniak&author=R+Biernacki&author=A+Antosik‐Biernacka&author=K+Winter&publication_year=2011&hl=en']",,https://doi.org/10.5114/pg.2011.22803, Bodula 2011 {published data only}  ,excluded,CD010339-bbs2-0029, Inappropriate reference standard. 
CD010339-bib-0030,"Bokobza B, Leblanc I, Michot F, Bouvier P, Teniere P. ",Peroperative investigations during surgery for biliary lithiasis. Endoscopy and ultrasonography, Revue Francaise de Gastro‐Enterologie ,1988,24,    ,['citation-journal']," Bokobza B, Leblanc I, Michot F, Bouvier P, Teniere P. Peroperative investigations during surgery for biliary lithiasis. Endoscopy and ultrasonography.  Revue Francaise de Gastro‐Enterologie 1988;24(236):729‐31.    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=Peroperative+investigations+during+surgery+for+biliary+lithiasis.+Endoscopy+and+ultrasonography&author=B+Bokobza&author=I+Leblanc&author=F+Michot&author=P+Bouvier&author=P+Teniere&publication_year=1988&hl=en'],,, Bokobza 1988 {published data only}  ,excluded,CD010339-bbs2-0030, Not a diagnostic test accuracy study. 
CD010339-bib-0031,"Bornman P, Marks IN, Kottler R, Denyer M, Hatfield A, Girdwood A. ",Value of endoscopic retrograde cholangiography in non‐jaundiced patients with suspected biliary calculi, South African Medical Journal ,1981,60,    ,['citation-journal']," Bornman P, Marks IN, Kottler R, Denyer M, Hatfield A, Girdwood A. Value of endoscopic retrograde cholangiography in non‐jaundiced patients with suspected biliary calculi.  South African Medical Journal 1981;60(7):289.    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=Value+of+endoscopic+retrograde+cholangiography+in+non‐jaundiced+patients+with+suspected+biliary+calculi+&author=P+Bornman&author=IN+Marks&author=R+Kottler&author=M+Denyer&author=A+Hatfield&author=A+Girdwood&publication_year=1981&hl=en'],,, Bornman 1981 {published data only}  ,excluded,CD010339-bbs2-0031, Inappropriate reference standard. 
CD010339-bib-0032,"Bostanci EB, Yol S, Ozogul YB, Kayaalp C, Atalay F, Akoglu M. ",Comparison of magnetic resonance cholangiopancreatography with endoscopic retrograde cholangiopancreatography in patients with suspected common bile duct stone, Turkish Journal of Surgery ,2003,19,    ,['citation-journal']," Bostanci EB, Yol S, Ozogul YB, Kayaalp C, Atalay F, Akoglu M. Comparison of magnetic resonance cholangiopancreatography with endoscopic retrograde cholangiopancreatography in patients with suspected common bile duct stone.  Turkish Journal of Surgery 2003;19(3):157‐62.    Google Scholar     ",['https://scholar.google.com/scholar_lookup?title=Comparison+of+magnetic+resonance+cholangiopancreatography+with+endoscopic+retrograde+cholangiopancreatography+in+patients+with+suspected+common+bile+duct+stone+&author=EB+Bostanci&author=S+Yol&author=YB+Ozogul&author=C+Kayaalp&author=F+Atalay&author=M+Akoglu&publication_year=2003&hl=en'],,, Bostanci 2003 {published data only}  ,excluded,CD010339-bbs2-0032, Unable to obtain this article. 
