reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD010213-bib-0011,"Erkan M, Herrmann K, Dobritz M, Schmid RM, Friess H, Schwaiger M, et al. ",Comparison of 3'‐deoxy‐3'‐[18f] fluorothymidine positron emission tomography (flt‐pet) and FDG‐PET/CT for the detection and characterization of pancreatic tumors, HPB ,2012,14,    ,['citation-journal']," Erkan M, Herrmann K, Dobritz M, Schmid RM, Friess H, Schwaiger M, et al. Comparison of 3'‐deoxy‐3'‐[18f] fluorothymidine positron emission tomography (flt‐pet) and FDG‐PET/CT for the detection and characterization of pancreatic tumors.  HPB 2012;14:207. CENTRAL    Google Scholar     ","['', ""https://scholar.google.com/scholar_lookup?title=Comparison+of+3'‐deoxy‐3'‐[18f]+fluorothymidine+positron+emission+tomography+(flt‐pet)+and+FDG‐PET/CT+for+the+detection+and+characterization+of+pancreatic+tumors+&author=M+Erkan&author=K+Herrmann&author=M+Dobritz&author=RM+Schmid&author=H+Friess&author=M+Schwaiger&publication_year=2012&hl=en""]",,, Erkan 2012 {published data only}  ,included,CD010213-bbs2-0010,
CD010213-bib-0012,"Fischer CP, Fahy BN, Aloia TA, Raijman I, Barroso AO, Schwarz PJ, et al. ",Fine needle aspiration cytology from pancreatic cysts ‐ limited utility in surgical decision making, Gastroenterology ,2009,136,    ,['citation-journal']," Fischer CP, Fahy BN, Aloia TA, Raijman I, Barroso AO, Schwarz PJ, et al. Fine needle aspiration cytology from pancreatic cysts ‐ limited utility in surgical decision making.  Gastroenterology 2009;136(5 Suppl 1):A886. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Fine+needle+aspiration+cytology+from+pancreatic+cysts+‐+limited+utility+in+surgical+decision+making+&author=CP+Fischer&author=BN+Fahy&author=TA+Aloia&author=I+Raijman&author=AO+Barroso&author=PJ+Schwarz&publication_year=2009&hl=en']",,, Fischer 2009 ‐ Cystic {published data only}  ,included,CD010213-bbs2-0011,
CD010213-bib-0013,"Fischer CP, Fahy BN, Aloia TA, Raijman I, Barroso AO, Schwarz PJ, et al. ",Fine needle aspiration cytology from pancreatic cysts ‐ limited utility in surgical decision making, Gastroenterology ,2009,136,    ,['citation-journal']," Fischer CP, Fahy BN, Aloia TA, Raijman I, Barroso AO, Schwarz PJ, et al. Fine needle aspiration cytology from pancreatic cysts ‐ limited utility in surgical decision making.  Gastroenterology 2009;136(5 Suppl 1):A886. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Fine+needle+aspiration+cytology+from+pancreatic+cysts+‐+limited+utility+in+surgical+decision+making+&author=CP+Fischer&author=BN+Fahy&author=TA+Aloia&author=I+Raijman&author=AO+Barroso&author=PJ+Schwarz&publication_year=2009&hl=en']",,, Fischer 2009 ‐ Solid {published data only}  ,included,CD010213-bbs2-0012,
CD010213-bib-0014,"Fisher WE, Hodges SE, Yagnik V, Moron FE, Wu MF, Hilsenbeck SG, et al. ",Accuracy of CT in predicting malignant potential of cystic pancreatic neoplasms, HPB ,2008,10,    ,['citation-journal']," Fisher WE, Hodges SE, Yagnik V, Moron FE, Wu MF, Hilsenbeck SG, et al. Accuracy of CT in predicting malignant potential of cystic pancreatic neoplasms.  HPB 2008;10(6):483‐90. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1080/13651820802291225', 'https://www.ncbi.nlm.nih.gov/pubmed/19088937', 'https://scholar.google.com/scholar_lookup?title=Accuracy+of+CT+in+predicting+malignant+potential+of+cystic+pancreatic+neoplasms&author=WE+Fisher&author=SE+Hodges&author=V+Yagnik&author=FE+Moron&author=MF+Wu&author=SG+Hilsenbeck&publication_year=2008&hl=en']",19088937,https://doi.org/10.1080/13651820802291225, Fisher 2008 {published data only}  ,included,CD010213-bbs2-0013,
CD010213-bib-0015,"Grieser C, Steffen IG, Grajewski L, Stelter L, Streitparth F, Schnapauff D, et al. ",Preoperative multidetector row computed tomography for evaluation and assessment of resection criteria in patients with pancreatic masses, Acta Radiologica ,2010,51,    ,['citation-journal']," Grieser C, Steffen IG, Grajewski L, Stelter L, Streitparth F, Schnapauff D, et al. Preoperative multidetector row computed tomography for evaluation and assessment of resection criteria in patients with pancreatic masses.  Acta Radiologica 2010;51(10):1067‐77. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.3109/02841851.2010.520023', 'https://www.ncbi.nlm.nih.gov/pubmed/20929294', 'https://scholar.google.com/scholar_lookup?title=Preoperative+multidetector+row+computed+tomography+for+evaluation+and+assessment+of+resection+criteria+in+patients+with+pancreatic+masses+&author=C+Grieser&author=IG+Steffen&author=L+Grajewski&author=L+Stelter&author=F+Streitparth&author=D+Schnapauff&publication_year=2010&hl=en']",20929294,https://doi.org/10.3109/02841851.2010.520023, Grieser 2010 {published data only}  ,included,CD010213-bbs2-0014,
CD010213-bib-0016,"Harrison JL, Millikan KW, Prinz RA, Zaidi S. ",Endoscopic ultrasound for diagnosis and staging of pancreatic tumors, American Surgeon ,1999,65,    ,['citation-journal']," Harrison JL, Millikan KW, Prinz RA, Zaidi S. Endoscopic ultrasound for diagnosis and staging of pancreatic tumors.  American Surgeon 1999;65(7):659‐64; discussion 664‐5. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1177/000313489906500711', 'https://www.ncbi.nlm.nih.gov/pubmed/10399976', 'https://scholar.google.com/scholar_lookup?title=Endoscopic+ultrasound+for+diagnosis+and+staging+of+pancreatic+tumors&author=JL+Harrison&author=KW+Millikan&author=RA+Prinz&author=S+Zaidi&publication_year=1999&hl=en']",10399976,https://doi.org/10.1177/000313489906500711, Harrison 1999 {published data only}  ,included,CD010213-bbs2-0015,
CD010213-bib-0017,"Higashi T, Tamaki N, Honda T, Torizuka T, Kimura T, Inokuma T, et al. ",Expression of glucose transporters in human pancreatic tumors compared with increased FDG accumulation in pet study, Journal of Nuclear Medicine ,1997,38,    ,['citation-journal']," Higashi T, Tamaki N, Honda T, Torizuka T, Kimura T, Inokuma T, et al. Expression of glucose transporters in human pancreatic tumors compared with increased FDG accumulation in pet study.  Journal of Nuclear Medicine 1997;38(9):1337‐44. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/9293783', 'https://scholar.google.com/scholar_lookup?title=Expression+of+glucose+transporters+in+human+pancreatic+tumors+compared+with+increased+FDG+accumulation+in+pet+study+&author=T+Higashi&author=N+Tamaki&author=T+Honda&author=T+Torizuka&author=T+Kimura&author=T+Inokuma&publication_year=1997&hl=en']",9293783,, Higashi 1997 {published data only}  ,included,CD010213-bbs2-0016,
CD010213-bib-0018,"Hong HS, Yun M, Cho A, Choi JY, Kim MJ, Kim KW, et al. ",The utility of f‐18 FDG PET/CT in the evaluation of pancreatic intraductal papillary mucinous neoplasm, Clinical Nuclear Medicine ,2010,35,    ,['citation-journal']," Hong HS, Yun M, Cho A, Choi JY, Kim MJ, Kim KW, et al. The utility of f‐18 FDG PET/CT in the evaluation of pancreatic intraductal papillary mucinous neoplasm.  Clinical Nuclear Medicine 2010;35(10):776‐9. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1097/RLU.0b013e3181e4da32', 'https://www.ncbi.nlm.nih.gov/pubmed/20838285', 'https://scholar.google.com/scholar_lookup?title=The+utility+of+f‐18+FDG+PET/CT+in+the+evaluation+of+pancreatic+intraductal+papillary+mucinous+neoplasm+&author=HS+Hong&author=M+Yun&author=A+Cho&author=JY+Choi&author=MJ+Kim&author=KW+Kim&publication_year=2010&hl=en']",20838285,https://doi.org/10.1097/RLU.0b013e3181e4da32, Hong 2010 {published data only}  ,included,CD010213-bbs2-0017,
CD010213-bib-0019,"Hu SL, Yang ZY, Zhou ZR, Yu XJ, Ping B, Zhang YJ. ",Role of SUV(max) obtained by 18f‐FDG PET/CT in patients with a solitary pancreatic lesion: Predicting malignant potential and proliferation, Nuclear Medicine Communications ,2013,34,    ,['citation-journal']," Hu SL, Yang ZY, Zhou ZR, Yu XJ, Ping B, Zhang YJ. Role of SUV(max) obtained by 18f‐FDG PET/CT in patients with a solitary pancreatic lesion: Predicting malignant potential and proliferation.  Nuclear Medicine Communications 2013;34(6):533‐9. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1097/MNM.0b013e328360668a', 'https://www.ncbi.nlm.nih.gov/pubmed/23503000', 'https://scholar.google.com/scholar_lookup?title=Role+of+SUV(max)+obtained+by+18f‐FDG+PET/CT+in+patients+with+a+solitary+pancreatic+lesion:+Predicting+malignant+potential+and+proliferation+&author=SL+Hu&author=ZY+Yang&author=ZR+Zhou&author=XJ+Yu&author=B+Ping&author=YJ+Zhang&publication_year=2013&hl=en']",23503000,https://doi.org/10.1097/MNM.0b013e328360668a, Hu 2013 {published data only}  ,included,CD010213-bbs2-0018,
CD010213-bib-0020,"Jafarimehr E, Lilien DL, Zibari GB, Shokouh‐Amiri H. ",Role of 18 f‐fluorodeoxyglucose positron emission tomography in detecting pancreatic lesion, HPB ,2010,12,    ,['citation-journal']," Jafarimehr E, Lilien DL, Zibari GB, Shokouh‐Amiri H. Role of 18 f‐fluorodeoxyglucose positron emission tomography in detecting pancreatic lesion.  HPB 2010;12:412. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/20662792', 'https://scholar.google.com/scholar_lookup?title=Role+of+18+f‐fluorodeoxyglucose+positron+emission+tomography+in+detecting+pancreatic+lesion+&author=E+Jafarimehr&author=DL+Lilien&author=GB+Zibari&author=H+Shokouh‐Amiri&publication_year=2010&hl=en']",20662792,, Jafarimehr 2010 {published data only}  ,included,CD010213-bbs2-0019,
CD010213-bib-0021,"Jang KM, Kim SH, Lee SJ, Choi D. ",The value of gadoxetic acid‐enhanced and diffusion‐weighted MRI for prediction of grading of pancreatic neuroendocrine tumors, Acta Radiologica ,2014,55,    ,['citation-journal']," Jang KM, Kim SH, Lee SJ, Choi D. The value of gadoxetic acid‐enhanced and diffusion‐weighted MRI for prediction of grading of pancreatic neuroendocrine tumors.  Acta Radiologica 2014;55(2):140‐8. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1177/0284185113494982', 'https://www.ncbi.nlm.nih.gov/pubmed/23897307', 'https://scholar.google.com/scholar_lookup?title=The+value+of+gadoxetic+acid‐enhanced+and+diffusion‐weighted+MRI+for+prediction+of+grading+of+pancreatic+neuroendocrine+tumors+&author=KM+Jang&author=SH+Kim&author=SJ+Lee&author=D+Choi&publication_year=2014&hl=en']",23897307,https://doi.org/10.1177/0284185113494982, Jang 2014a {published data only}  ,included,CD010213-bbs2-0020,
CD010213-bib-0022,"Jang KM, Kim SH, Min JH, Lee SJ, Kang TW, Lim S, et al. ",Value of diffusion‐weighted MRI for differentiating malignant from benign intraductal papillary mucinous neoplasms of the pancreas, AJR American Journal of Roentgenology ,2014,203,    ,['citation-journal']," Jang KM, Kim SH, Min JH, Lee SJ, Kang TW, Lim S, et al. Value of diffusion‐weighted MRI for differentiating malignant from benign intraductal papillary mucinous neoplasms of the pancreas.  AJR American Journal of Roentgenology 2014;203(5):992‐1000. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.2214/AJR.13.11980', 'https://www.ncbi.nlm.nih.gov/pubmed/25341136', 'https://scholar.google.com/scholar_lookup?title=Value+of+diffusion‐weighted+MRI+for+differentiating+malignant+from+benign+intraductal+papillary+mucinous+neoplasms+of+the+pancreas+&author=KM+Jang&author=SH+Kim&author=JH+Min&author=SJ+Lee&author=TW+Kang&author=S+Lim&publication_year=2014&hl=en']",25341136,https://doi.org/10.2214/AJR.13.11980, Jang 2014b {published data only}  ,included,CD010213-bbs2-0021,
CD010213-bib-0023,"Jin DX, Jhala N, Shah PM, Bernstein GR, Chandrasekhara V, Ginsberg GG, et al. ",Cytological atypia does not predict malignancy in pancreatic cystic lesions, Gastroenterology ,2013,1,    ,['citation-journal']," Jin DX, Jhala N, Shah PM, Bernstein GR, Chandrasekhara V, Ginsberg GG, et al. Cytological atypia does not predict malignancy in pancreatic cystic lesions.  Gastroenterology 2013;1:S795. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/S0016-5085(13)62936-4', 'https://scholar.google.com/scholar_lookup?title=Cytological+atypia+does+not+predict+malignancy+in+pancreatic+cystic+lesions&author=DX+Jin&author=N+Jhala&author=PM+Shah&author=GR+Bernstein&author=V+Chandrasekhara&author=GG+Ginsberg&publication_year=2013&hl=en']",,https://doi.org/10.1016/S0016-5085(13)62936-4, Jin 2013a {published data only}  ,included,CD010213-bbs2-0022,
CD010213-bib-0024,"Jin DX, Small AJ, Vollmer CM, Jhala N, Furth EE, Ginsberg GG, et al. ",A lower cyst fluid CEA cut‐off increases diagnostic accuracy in identifying mucinous pancreatic cystic lesions, Journal of the Pancreas ,2015,16,    ,['citation-journal']," Jin DX, Small AJ, Vollmer CM, Jhala N, Furth EE, Ginsberg GG, et al. A lower cyst fluid CEA cut‐off increases diagnostic accuracy in identifying mucinous pancreatic cystic lesions.  Journal of the Pancreas 2015;16(3):271‐7. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=A+lower+cyst+fluid+CEA+cut‐off+increases+diagnostic+accuracy+in+identifying+mucinous+pancreatic+cystic+lesions+&author=DX+Jin&author=AJ+Small&author=CM+Vollmer&author=N+Jhala&author=EE+Furth&author=GG+Ginsberg&publication_year=2015&hl=en']",,, Jin 2015 {published data only}  ,included,CD010213-bbs2-0023,
CD010213-bib-0025,"Kalha I, Kaw M, Singh S, Patel M, Cohen D, Morns J, et al. ",Diagnostic accuracy of endoscopic ultrasound‐guided fine‐needle aspiration of cystic lesions of the pancreas, Gastroenterology ,2003,124,    ,['citation-journal']," Kalha I, Kaw M, Singh S, Patel M, Cohen D, Morns J, et al. Diagnostic accuracy of endoscopic ultrasound‐guided fine‐needle aspiration of cystic lesions of the pancreas.  Gastroenterology 2003;124(4):A188‐A. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/S0016-5085(03)80938-1', 'https://scholar.google.com/scholar_lookup?title=Diagnostic+accuracy+of+endoscopic+ultrasound‐guided+fine‐needle+aspiration+of+cystic+lesions+of+the+pancreas+&author=I+Kalha&author=M+Kaw&author=S+Singh&author=M+Patel&author=D+Cohen&author=J+Morns&publication_year=2003&hl=en']",,https://doi.org/10.1016/S0016-5085(03)80938-1, Kalha 2003 {published data only}  ,included,CD010213-bbs2-0024,
CD010213-bib-0026,"Kamata K, Kitano M, Omoto S, Kadosaka K, Miyata T, Yamao K, et al. ",Contrast‐enhanced harmonic endoscopic ultrasonography for differential diagnosis of pancreatic cysts, Endoscopy ,2016,48,    ,['citation-journal']," Kamata K, Kitano M, Omoto S, Kadosaka K, Miyata T, Yamao K, et al. Contrast‐enhanced harmonic endoscopic ultrasonography for differential diagnosis of pancreatic cysts.  Endoscopy 2016;48(1):35‐41. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/26605974', 'https://scholar.google.com/scholar_lookup?title=Contrast‐enhanced+harmonic+endoscopic+ultrasonography+for+differential+diagnosis+of+pancreatic+cysts+&author=K+Kamata&author=M+Kitano&author=S+Omoto&author=K+Kadosaka&author=T+Miyata&author=K+Yamao&publication_year=2016&hl=en']",26605974,, Kamata 2016a {published data only}  ,included,CD010213-bbs2-0025,
CD010213-bib-0027,"Kato T, Fukatsu H, Ito K, Tadokoro M, Ota T, Ikeda M, et al. ",Fluorodeoxyglucose positron emission tomography in pancreatic cancer: An unsolved problem, European Journal of Nuclear Medicine ,1995,22,    ,['citation-journal']," Kato T, Fukatsu H, Ito K, Tadokoro M, Ota T, Ikeda M, et al. Fluorodeoxyglucose positron emission tomography in pancreatic cancer: An unsolved problem.  European Journal of Nuclear Medicine 1995;22(1):32‐9. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/BF00997245', 'https://www.ncbi.nlm.nih.gov/pubmed/7698152', 'https://scholar.google.com/scholar_lookup?title=Fluorodeoxyglucose+positron+emission+tomography+in+pancreatic+cancer:+An+unsolved+problem+&author=T+Kato&author=H+Fukatsu&author=K+Ito&author=M+Tadokoro&author=T+Ota&author=M+Ikeda&publication_year=1995&hl=en']",7698152,https://doi.org/10.1007/BF00997245, Kato 1995 {published data only}  ,included,CD010213-bbs2-0026,
