reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD010657-bib-0011,"Doganis D, Siafas K, Mavrikou M, Issaris G, Martirosova A, Perperidis G, et al. ",Does early treatment of urinary tract infection prevent renal damage?, Pediatrics ,2007,120,    ,['citation-journal']," Doganis D, Siafas K, Mavrikou M, Issaris G, Martirosova A, Perperidis G, et al. Does early treatment of urinary tract infection prevent renal damage?.  Pediatrics 2007;120(4):e922‐8. [MEDLINE: 17875650]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1542/peds.2006-2417', 'https://www.ncbi.nlm.nih.gov/pubmed/17875650', 'https://scholar.google.com/scholar_lookup?title=Does+early+treatment+of+urinary+tract+infection+prevent+renal+damage?&author=D+Doganis&author=K+Siafas&author=M+Mavrikou&author=G+Issaris&author=A+Martirosova&author=G+Perperidis&publication_year=2007&hl=en']",17875650,https://doi.org/10.1542/peds.2006-2417, Doganis 2007 {published data only}  ,included,CD010657-bbs2-0011,
CD010657-bib-0012,"Donoso G, Lobo G, Arnello F, Arteaga MP, Hevia P, Rosati P, et al. ","Tc 99M DMSA scintigraphy in children with a first episode of acute pyelonephritis: correlation with laboratory tests, echography and the presence of vesico‐ureteral reflux", Revista Medica de Chile ,2004,132,    ,['citation-journal']," Donoso G, Lobo G, Arnello F, Arteaga MP, Hevia P, Rosati P, et al. Tc 99M DMSA scintigraphy in children with a first episode of acute pyelonephritis: correlation with laboratory tests, echography and the presence of vesico‐ureteral reflux [Cintigrama renal DMSA en ninos con primera pielonefritis aguda: correlacion con examenes de laboratorio, ecografia y la presencia de reflujo vesico ureteral].  Revista Medica de Chile 2004;132(1):58‐64. [MEDLINE: 15379054]CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/15379054', 'https://scholar.google.com/scholar_lookup?title=Tc+99M+DMSA+scintigraphy+in+children+with+a+first+episode+of+acute+pyelonephritis:+correlation+with+laboratory+tests,+echography+and+the+presence+of+vesico‐ureteral+reflux+&author=G+Donoso&author=G+Lobo&author=F+Arnello&author=MP+Arteaga&author=P+Hevia&author=P+Rosati&publication_year=2004&hl=en']",15379054,, Donoso 2004 {published and unpublished data}  ,included,CD010657-bbs2-0012,
CD010657-bib-0013,"El Shenoufy A, Issa M, Elfatah MA, Elabd N. ",Urine level of interleukin‐8 as a non‐invasive marker for diagnosis of vesicoureteral reflux in children, Journal of Medical Sciences ,2009,9,    ,['citation-journal']," El Shenoufy A, Issa M, Elfatah MA, Elabd N. Urine level of interleukin‐8 as a non‐invasive marker for diagnosis of vesicoureteral reflux in children.  Journal of Medical Sciences 2009;9(3):133‐9. [EMBASE: 2009396834]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.3923/jms.2009.133.139', 'https://scholar.google.com/scholar_lookup?title=Urine+level+of+interleukin‐8+as+a+non‐invasive+marker+for+diagnosis+of+vesicoureteral+reflux+in+children+&author=A+Shenoufy&author=M+Issa&author=MA+Elfatah&author=N+Elabd&publication_year=2009&hl=en']",,https://doi.org/10.3923/jms.2009.133.139, El Shenoufy 2009 {published data only}  ,included,CD010657-bbs2-0013,
CD010657-bib-0014,"Fernandez‐Menendez JM, Malaga S, Matesanz JL, Solis G, Alonso S, Perez‐Mendez C. ",Risk factors in the development of early technetium‐99m dimercaptosuccinic acid renal scintigraphy lesions during first urinary tract infection in children, Acta Paediatrica ,2003,92,    ,['citation-journal']," Fernandez‐Menendez JM, Malaga S, Matesanz JL, Solis G, Alonso S, Perez‐Mendez C. Risk factors in the development of early technetium‐99m dimercaptosuccinic acid renal scintigraphy lesions during first urinary tract infection in children.  Acta Paediatrica 2003;92(1):21‐6. [MEDLINE: 12650294]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/j.1651-2227.2003.tb00463.x', 'https://www.ncbi.nlm.nih.gov/pubmed/12650294', 'https://scholar.google.com/scholar_lookup?title=Risk+factors+in+the+development+of+early+technetium‐99m+dimercaptosuccinic+acid+renal+scintigraphy+lesions+during+first+urinary+tract+infection+in+children+&author=JM+Fernandez‐Menendez&author=S+Malaga&author=JL+Matesanz&author=G+Solis&author=S+Alonso&author=C+Perez‐Mendez&publication_year=2003&hl=en']",12650294,https://doi.org/10.1111/j.1651-2227.2003.tb00463.x, Fernandez‐Menendez 2003 {published data only}  ,included,CD010657-bbs2-0014,
CD010657-bib-0015,"Goldman M, Lahat E, Strauss S, Reisler G, Livne A, Gordin L, et al. ",Imaging after urinary tract infection in male neonates, Pediatrics ,2000,105,    ,['citation-journal']," Goldman M, Lahat E, Strauss S, Reisler G, Livne A, Gordin L, et al. Imaging after urinary tract infection in male neonates.  Pediatrics 2000;105(6):1232‐5. [MEDLINE: 10835062]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1542/peds.105.6.1232', 'https://www.ncbi.nlm.nih.gov/pubmed/10835062', 'https://scholar.google.com/scholar_lookup?title=Imaging+after+urinary+tract+infection+in+male+neonates&author=M+Goldman&author=E+Lahat&author=S+Strauss&author=G+Reisler&author=A+Livne&author=L+Gordin&publication_year=2000&hl=en']",10835062,https://doi.org/10.1542/peds.105.6.1232, Goldman 2000 {published data only}  ,included,CD010657-bbs2-0015,
CD010657-bib-0016,"Hoberman A, Charron M, Hickey RW, Baskin M, Kearney DH, Wald ER. ",Imaging studies after a first febrile urinary tract infection in young children, New England Journal of Medicine ,2003,348,    ,['citation-journal']," Hoberman A, Charron M, Hickey RW, Baskin M, Kearney DH, Wald ER. Imaging studies after a first febrile urinary tract infection in young children.  New England Journal of Medicine 2003;348(3):195‐202. [MEDLINE: 12529459]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1056/NEJMoa021698', 'https://scholar.google.com/scholar_lookup?title=Imaging+studies+after+a+first+febrile+urinary+tract+infection+in+young+children&author=A+Hoberman&author=M+Charron&author=RW+Hickey&author=M+Baskin&author=DH+Kearney&author=ER+Wald&publication_year=2003&hl=en']",,https://doi.org/10.1056/NEJMoa021698, Hoberman 2003 {published and unpublished data}  ,included,CD010657-bbs2-0016,
CD010657-bib-0017,"Ilyas M, Mastin ST, Richard GA. ",Age‐related radiological imaging in children with acute pyelonephritis, Pediatric Nephrology ,2002,17,    ,['citation-journal']," Ilyas M, Mastin ST, Richard GA. Age‐related radiological imaging in children with acute pyelonephritis.  Pediatric Nephrology 2002;17(1):30‐4. [MEDLINE: 11793131]CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/11793131', 'https://scholar.google.com/scholar_lookup?title=Age‐related+radiological+imaging+in+children+with+acute+pyelonephritis&author=M+Ilyas&author=ST+Mastin&author=GA+Richard&publication_year=2002&hl=en']",11793131,, Ilyas 2002 {published data only}  ,included,CD010657-bbs2-0017,
CD010657-bib-0018,"Ismaili K, Lolin K, Damry N, Alexander M, Lepage P, Hall M. ",Febrile urinary tract infections in 0‐ to 3‐month‐old infants: a prospective follow‐up study, Journal of Pediatrics ,2011,158,    ,['citation-journal']," Ismaili K, Lolin K, Damry N, Alexander M, Lepage P, Hall M. Febrile urinary tract infections in 0‐ to 3‐month‐old infants: a prospective follow‐up study.  Journal of Pediatrics 2011;158(1):91‐4. [MEDLINE: 20708748]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/j.jpeds.2010.06.053', 'https://scholar.google.com/scholar_lookup?title=Febrile+urinary+tract+infections+in+0‐+to+3‐month‐old+infants:+a+prospective+follow‐up+study+&author=K+Ismaili&author=K+Lolin&author=N+Damry&author=M+Alexander&author=P+Lepage&author=M+Hall&publication_year=2011&hl=en']",,https://doi.org/10.1016/j.jpeds.2010.06.053, Ismaili 2011 {published data only}  ,included,CD010657-bbs2-0018,
CD010657-bib-0019,"Ismaili K, Wissing KM, Lolin K, Le PQ, Christophe C, Lepage P, et al. ",Characteristics of first urinary tract infection with fever in children: a prospective clinical and imaging study, Pediatric Infectious Disease Journal ,2011,30,    ,['citation-journal']," Ismaili K, Wissing KM, Lolin K, Le PQ, Christophe C, Lepage P, et al. Characteristics of first urinary tract infection with fever in children: a prospective clinical and imaging study.  Pediatric Infectious Disease Journal 2011;30(5):371‐4. [MEDLINE: 21502928]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1097/INF.0b013e318204dcf3', 'https://scholar.google.com/scholar_lookup?title=Characteristics+of+first+urinary+tract+infection+with+fever+in+children:+a+prospective+clinical+and+imaging+study+&author=K+Ismaili&author=KM+Wissing&author=K+Lolin&author=PQ+Le&author=C+Christophe&author=P+Lepage&publication_year=2011&hl=en']",,https://doi.org/10.1097/INF.0b013e318204dcf3, Ismaili 2011 {published data only}  ,included,CD010657-bbs2-0018,
CD010657-bib-0020,"Jakobsson B, Nolstedt L, Svensson L, Soderlundh S, Berg U. ",99mTechnetium‐dimercaptosuccinic acid scan in the diagnosis of acute pyelonephritis in children: relation to clinical and radiological findings, Pediatric Nephrology ,1992,6,    ,['citation-journal']," Jakobsson B, Nolstedt L, Svensson L, Soderlundh S, Berg U. 99mTechnetium‐dimercaptosuccinic acid scan in the diagnosis of acute pyelonephritis in children: relation to clinical and radiological findings.  Pediatric Nephrology 1992;6(4):328‐34. [MEDLINE: 1343562]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/BF00869725', 'https://www.ncbi.nlm.nih.gov/pubmed/1343562', 'https://scholar.google.com/scholar_lookup?title=99mTechnetium‐dimercaptosuccinic+acid+scan+in+the+diagnosis+of+acute+pyelonephritis+in+children:+relation+to+clinical+and+radiological+findings+&author=B+Jakobsson&author=L+Nolstedt&author=L+Svensson&author=S+Soderlundh&author=U+Berg&publication_year=1992&hl=en']",1343562,https://doi.org/10.1007/BF00869725, Jakobsson 1992 {published data only}  ,included,CD010657-bbs2-0019,
CD010657-bib-0021,"Jakobsson B, Soderlundh S, Berg U. ",Diagnostic significance of 99mTc‐dimercaptosuccinic acid (DMSA) scintigraphy in urinary tract infection, Archives of Disease in Childhood ,1992,67,    ,['citation-journal']," Jakobsson B, Soderlundh S, Berg U. Diagnostic significance of 99mTc‐dimercaptosuccinic acid (DMSA) scintigraphy in urinary tract infection.  Archives of Disease in Childhood 1992;67(11):1338‐42. [MEDLINE: 1335226]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1136/adc.67.11.1338', 'https://www.ncbi.nlm.nih.gov/pubmed/1335226', 'https://scholar.google.com/scholar_lookup?title=Diagnostic+significance+of+99mTc‐dimercaptosuccinic+acid+(DMSA)+scintigraphy+in+urinary+tract+infection+&author=B+Jakobsson&author=S+Soderlundh&author=U+Berg&publication_year=1992&hl=en']",1335226,https://doi.org/10.1136/adc.67.11.1338, Jakobsson 1992 {published data only}  ,included,CD010657-bbs2-0019,
CD010657-bib-0022,"Kim GY, Lee SW, Moon HS, Park HY, Choi HY. ",The efficacy of imaging studies after a first febrile urinary tract infection in young children with normal prenatal ultrasonographic findings, Korean Journal of Urology ,2006,47,    ,['citation-journal']," Kim GY, Lee SW, Moon HS, Park HY, Choi HY. The efficacy of imaging studies after a first febrile urinary tract infection in young children with normal prenatal ultrasonographic findings.  Korean Journal of Urology 2006;47(3):293‐7. [EMBASE: 2006267204]CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.4111/kju.2006.47.3.293', 'https://scholar.google.com/scholar_lookup?title=The+efficacy+of+imaging+studies+after+a+first+febrile+urinary+tract+infection+in+young+children+with+normal+prenatal+ultrasonographic+findings+&author=GY+Kim&author=SW+Lee&author=HS+Moon&author=HY+Park&author=HY+Choi&publication_year=2006&hl=en']",,https://doi.org/10.4111/kju.2006.47.3.293, Kim 2006 {published data only}  ,included,CD010657-bbs2-0020,
CD010657-bib-0023,"Lavocat MP, Granjon D, Allard D, Gay C, Freycon MT, Dubois F. ",Imaging of pyelonephritis, Pediatric Radiology ,1997,27,    ,['citation-journal']," Lavocat MP, Granjon D, Allard D, Gay C, Freycon MT, Dubois F. Imaging of pyelonephritis.  Pediatric Radiology 1997;27(2):159‐65. [MEDLINE: 9028852]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/s002470050091', 'https://www.ncbi.nlm.nih.gov/pubmed/9028852', 'https://scholar.google.com/scholar_lookup?title=Imaging+of+pyelonephritis&author=MP+Lavocat&author=D+Granjon&author=D+Allard&author=C+Gay&author=MT+Freycon&author=F+Dubois&publication_year=1997&hl=en']",9028852,https://doi.org/10.1007/s002470050091, Lavocat 1997 {published data only}  ,included,CD010657-bbs2-0021,
CD010657-bib-0024,"Lee HY, Soh BH, Hong CH, Kim MJ, Han SW. ",The efficacy of ultrasound and dimercaptosuccinic acid scan in predicting vesicoureteral reflux in children below the age of 2 years with their first febrile urinary tract infection, Pediatric Nephrology ,2009,24,    ,['citation-journal']," Lee HY, Soh BH, Hong CH, Kim MJ, Han SW. The efficacy of ultrasound and dimercaptosuccinic acid scan in predicting vesicoureteral reflux in children below the age of 2 years with their first febrile urinary tract infection.  Pediatric Nephrology 2009;24(10):2009‐13. [MEDLINE: 19593590]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/s00467-009-1232-8', 'https://www.ncbi.nlm.nih.gov/pubmed/19593590', 'https://scholar.google.com/scholar_lookup?title=The+efficacy+of+ultrasound+and+dimercaptosuccinic+acid+scan+in+predicting+vesicoureteral+reflux+in+children+below+the+age+of+2+years+with+their+first+febrile+urinary+tract+infection+&author=HY+Lee&author=BH+Soh&author=CH+Hong&author=MJ+Kim&author=SW+Han&publication_year=2009&hl=en']",19593590,https://doi.org/10.1007/s00467-009-1232-8, Lee 2009a {published data only}  ,included,CD010657-bbs2-0022,
CD010657-bib-0025,"Lee JH, Kim MK, Park SE. ",Is a routine voiding cystourethrogram necessary in children after the first febrile urinary tract infection?, Acta Paediatrica ,2012,101,    ,['citation-journal']," Lee JH, Kim MK, Park SE. Is a routine voiding cystourethrogram necessary in children after the first febrile urinary tract infection?.  Acta Paediatrica 2012;101(3):e105‐9. [MEDLINE: 22040289]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/j.1651-2227.2011.02507.x', 'https://www.ncbi.nlm.nih.gov/pubmed/22040289', 'https://scholar.google.com/scholar_lookup?title=Is+a+routine+voiding+cystourethrogram+necessary+in+children+after+the+first+febrile+urinary+tract+infection?+&author=JH+Lee&author=MK+Kim&author=SE+Park&publication_year=2012&hl=en']",22040289,https://doi.org/10.1111/j.1651-2227.2011.02507.x, Lee 2012a {published data only}  ,included,CD010657-bbs2-0023,
CD010657-bib-0026,"Lin CH, Yang LY, Wamg HH, Chang JW, Shen MC, Tang RB. ",Evaluation of imaging studies for vesicoureteral reflux in infants with first urinary tract infection, Acta Paediatrica Taiwanica ,2007,48,    ,['citation-journal']," Lin CH, Yang LY, Wamg HH, Chang JW, Shen MC, Tang RB. Evaluation of imaging studies for vesicoureteral reflux in infants with first urinary tract infection.  Acta Paediatrica Taiwanica 2007;48(2):68‐72. [MEDLINE: 17626605]CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/17626605', 'https://scholar.google.com/scholar_lookup?title=Evaluation+of+imaging+studies+for+vesicoureteral+reflux+in+infants+with+first+urinary+tract+infection+&author=CH+Lin&author=LY+Yang&author=HH+Wamg&author=JW+Chang&author=MC+Shen&author=RB+Tang&publication_year=2007&hl=en']",17626605,, Lin 2007 {published data only}  ,included,CD010657-bbs2-0024,
CD010657-bib-0027,"Lopez Sastre JB, Ramos Aparicio A, Coto Cotallo GD, Fernandez Colomer B, Crespo Hernandez M, Grupo de Hospitales Castrillo. ",Urinary tract infection in the newborn: clinical and radio imaging studies, Pediatric Nephrology ,2007,22,    ,['citation-journal']," Lopez Sastre JB, Ramos Aparicio A, Coto Cotallo GD, Fernandez Colomer B, Crespo Hernandez M, Grupo de Hospitales Castrillo. Urinary tract infection in the newborn: clinical and radio imaging studies.  Pediatric Nephrology 2007;22(10):1735‐41. [MEDLINE: 17665222]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/s00467-007-0556-5', 'https://www.ncbi.nlm.nih.gov/pubmed/17665222', 'https://scholar.google.com/scholar_lookup?title=Urinary+tract+infection+in+the+newborn:+clinical+and+radio+imaging+studies&author=JB+LopezSastre&author=A+RamosAparicio&author=GD+CotoCotallo&author=B+FernandezColomer&author=M+CrespoHernandez&publication_year=2007&hl=en']",17665222,https://doi.org/10.1007/s00467-007-0556-5, Lopez Sastre 2007 {published data only}  ,included,CD010657-bbs2-0025,
CD010657-bib-0028,"Mahant S, Friedman J, MacArthur C. ",Renal ultrasound findings and vesicoureteral reflux in children hospitalised with urinary tract infection, Archives of Disease in Childhood ,2002,86,    ,['citation-journal']," Mahant S, Friedman J, MacArthur C. Renal ultrasound findings and vesicoureteral reflux in children hospitalised with urinary tract infection.  Archives of Disease in Childhood 2002;86(6):419‐20. [MEDLINE: 12023172]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1136/adc.86.6.419', 'https://www.ncbi.nlm.nih.gov/pubmed/12023172', 'https://scholar.google.com/scholar_lookup?title=Renal+ultrasound+findings+and+vesicoureteral+reflux+in+children+hospitalised+with+urinary+tract+infection+&author=S+Mahant&author=J+Friedman&author=C+MacArthur&publication_year=2002&hl=en']",12023172,https://doi.org/10.1136/adc.86.6.419, Mahant 2002 {published data only}  ,included,CD010657-bbs2-0026,
