reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason
CD009579-bib-0011,"Ayele B, Erko B, Legesse M, Hailu A, Medhin G. [Evaluation of circulating cathodic antigen (CCA) strip for diagnosis of urinary schistosomiasis in Hassoba school children, Afar, Ethiopia]. ",, Parasite ,2008,15,    ,['citation-journal']," Ayele B, Erko B, Legesse M, Hailu A, Medhin G. [Evaluation of circulating cathodic antigen (CCA) strip for diagnosis of urinary schistosomiasis in Hassoba school children, Afar, Ethiopia].  Parasite 2008;15(1):69‐75.    PubMed     ",['https://www.ncbi.nlm.nih.gov/pubmed/18416249'],18416249,, Ayele 2008 {published data only}  ,included,CD009579-bbs2-0011,
CD009579-bib-0012,"Bassiouny HK, Hasab AA, El‐Nimr NA, Al‐Shibani LA, Al‐Waleedi AA. ",Rapid diagnosis of schistosomiasis in Yemen using a simple questionnaire and urine reagent strips, Eastern Mediterranean Health Journal ,2014,20,    ,['citation-journal']," Bassiouny HK, Hasab AA, El‐Nimr NA, Al‐Shibani LA, Al‐Waleedi AA. Rapid diagnosis of schistosomiasis in Yemen using a simple questionnaire and urine reagent strips [Diagnostic rapide de la schistosomiase au Yemen a l'aide d'un questionnaire simple et de bandelettes urinaires reactives].  Eastern Mediterranean Health Journal 2014;20(4):242‐9.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.26719/2014.20.4.242', 'https://www.ncbi.nlm.nih.gov/pubmed/24952121', 'https://scholar.google.com/scholar_lookup?title=Rapid+diagnosis+of+schistosomiasis+in+Yemen+using+a+simple+questionnaire+and+urine+reagent+strips+&author=HK+Bassiouny&author=AA+Hasab&author=NA+El‐Nimr&author=LA+Al‐Shibani&author=AA+Al‐Waleedi&publication_year=2014&hl=en']",24952121,https://doi.org/10.26719/2014.20.4.242, Bassiouny 2014 {published data only}  ,included,CD009579-bbs2-0012,
CD009579-bib-0013,"Birrie H, Medhin G, Jemaneh L. [Comparison of urine filtration and a chemical reagent strip in the diagnosis of urinary schistosomiasis in Ethiopia]. ",, East African Medical Journal ,1995,72,    ,['citation-journal']," Birrie H, Medhin G, Jemaneh L. [Comparison of urine filtration and a chemical reagent strip in the diagnosis of urinary schistosomiasis in Ethiopia].  East African Medical Journal 1995;72(3):180‐5.    PubMed     ",['https://www.ncbi.nlm.nih.gov/pubmed/7796771'],7796771,, Birrie 1995_settingA {published data only}  ,included,CD009579-bbs2-0013,
CD009579-bib-0014,"Birrie H, Medhin G, Jemaneh L. [Comparison of urine filtration and a chemical reagent strip in the diagnosis of urinary schistosomiasis in Ethiopia]. ",, East African Medical Journal ,1995,72,    ,['citation-journal']," Birrie H, Medhin G, Jemaneh L. [Comparison of urine filtration and a chemical reagent strip in the diagnosis of urinary schistosomiasis in Ethiopia].  East African Medical Journal 1995;72(3):180‐5.    PubMed     ",['https://www.ncbi.nlm.nih.gov/pubmed/7796771'],7796771,, Birrie 1995_settingB {published data only}  ,included,CD009579-bbs2-0014,
CD009579-bib-0015,"Birrie H, Medhin G, Jemaneh L. [Comparison of urine filtration and a chemical reagent strip in the diagnosis of urinary schistosomiasis in Ethiopia]. ",, East African Medical Journal ,1995,72,    ,['citation-journal']," Birrie H, Medhin G, Jemaneh L. [Comparison of urine filtration and a chemical reagent strip in the diagnosis of urinary schistosomiasis in Ethiopia].  East African Medical Journal 1995;72(3):180‐5.    PubMed     ",['https://www.ncbi.nlm.nih.gov/pubmed/7796771'],7796771,, Birrie 1995_settingC {published data only}  ,included,CD009579-bbs2-0015,
CD009579-bib-0016,"Bogoch II, Andrews JR, Dadzie Ephraim RK, Utzinger J. [Simple questionnaire and urine reagent strips compared to microscopy for the diagnosis of Schistosoma haematobium in a community in northern Ghana]. ",, Tropical Medicine and International Health ,2012,17,    ,['citation-journal']," Bogoch II, Andrews JR, Dadzie Ephraim RK, Utzinger J. [Simple questionnaire and urine reagent strips compared to microscopy for the diagnosis of Schistosoma haematobium in a community in northern Ghana].  Tropical Medicine and International Health 2012;17(10):1217‐21.    PubMed     ",['https://www.ncbi.nlm.nih.gov/pubmed/22863035'],22863035,, Bogoch 2012 {published data only}  ,included,CD009579-bbs2-0016,
CD009579-bib-0017,"Bosompem KM, Ayi I, Anyan WK, Nkrumah FK, Kojima S. [Limited field evaluation of a rapid monoclonal antibody‐based dipstick assay for urinary schistosomiasis]. ",, Hybridoma ,1996,15,    ,['citation-journal']," Bosompem KM, Ayi I, Anyan WK, Nkrumah FK, Kojima S. [Limited field evaluation of a rapid monoclonal antibody‐based dipstick assay for urinary schistosomiasis].  Hybridoma 1996;15(6):443‐7.    PubMed     ",['https://www.ncbi.nlm.nih.gov/pubmed/8985756'],8985756,, Bosompem 1996 {published data only}  ,included,CD009579-bbs2-0017,
CD009579-bib-0018,"Bosompem KM, Owusu O, Okanla EO, Kojima S. [Applicability of a monoclonal antibody‐based dipstick in diagnosis of urinary schistosomiasis in the Central Region of Ghana]. ",, Tropical Medicine and International Health ,2004,9,    ,['citation-journal']," Bosompem KM, Owusu O, Okanla EO, Kojima S. [Applicability of a monoclonal antibody‐based dipstick in diagnosis of urinary schistosomiasis in the Central Region of Ghana].  Tropical Medicine and International Health 2004;9(9):991‐6.    PubMed     ",['https://www.ncbi.nlm.nih.gov/pubmed/15361112'],15361112,, Bosompem 2004 {published data only}  ,included,CD009579-bbs2-0018,
CD009579-bib-0019,"Colley DG, Binder S, Campbell C, King CH, Tchuem Tchuente LA, N'goran EK, et al. [A five‐country evaluation of a point‐of‐care circulating cathodic antigen urine assay for the prevalence of Schistosoma mansoni]. ",, American Journal of Tropical Medicine and Hygiene ,2013,88,(3):426‐32.   ,['citation-journal']," Colley DG, Binder S, Campbell C, King CH, Tchuem Tchuente LA, N'goran EK, et al. [A five‐country evaluation of a point‐of‐care circulating cathodic antigen urine assay for the prevalence of Schistosoma mansoni].  American Journal of Tropical Medicine and Hygiene 2013;88(3):426‐32.    ",[],,, Colley 2013_Uganda {published data only}  ,included,CD009579-bbs2-0019,
CD009579-bib-0020,"Cooppan RM, Schutte CH, Dingle CE, van Deventer JM, Becker PJ. [Urinalysis reagent strips in the screening of children for urinary schistosomiasis in the RSA]. ",, South African Medical Journal Suid‐Afrikaanse Tydskrif Vir Geneeskunde ,1987,72,    ,['citation-journal']," Cooppan RM, Schutte CH, Dingle CE, van Deventer JM, Becker PJ. [Urinalysis reagent strips in the screening of children for urinary schistosomiasis in the RSA].  South African Medical Journal Suid‐Afrikaanse Tydskrif Vir Geneeskunde 1987;72(7):459‐62.    PubMed     ",['https://www.ncbi.nlm.nih.gov/pubmed/3116682'],3116682,, Cooppan 1987 {published data only}  ,included,CD009579-bbs2-0020,
CD009579-bib-0021,"Coulibaly JT, Knopp S, N'Guessan NA, Silue KD, Furst T, Lohourignon LK, et al. [Accuracy of urine circulating cathodic antigen (CCA) test for Schistosoma mansoni diagnosis in different settings of Cote d'Ivoire]. ",, PLoS Neglected Tropical Diseases ,2011,5,    ,['citation-journal']," Coulibaly JT, Knopp S, N'Guessan NA, Silue KD, Furst T, Lohourignon LK, et al. [Accuracy of urine circulating cathodic antigen (CCA) test for Schistosoma mansoni diagnosis in different settings of Cote d'Ivoire].  PLoS Neglected Tropical Diseases 2011;5(11):e1384.    PubMed     ",['https://www.ncbi.nlm.nih.gov/pubmed/22132246'],22132246,, Coulibaly 2011_9KK {published data only}  ,included,CD009579-bbs2-0021,
CD009579-bib-0022,"Colley DG, Binder S, Campbell C, King CH, Tchuem Tchuente LA, N'goran EK, et al. [A five‐country evaluation of a point‐of‐care circulating cathodic antigen urine assay for the prevalence of Schistosoma mansoni]. ",, American Journal of Tropical Medicine and Hygiene ,2013,88,(3):426‐32.   ,['citation-journal']," Colley DG, Binder S, Campbell C, King CH, Tchuem Tchuente LA, N'goran EK, et al. [A five‐country evaluation of a point‐of‐care circulating cathodic antigen urine assay for the prevalence of Schistosoma mansoni].  American Journal of Tropical Medicine and Hygiene 2013;88(3):426‐32.    ",[],,, Coulibaly 2011_Colley2013 {published data only}  ,included,CD009579-bbs2-0022,
CD009579-bib-0023,"Coulibaly JT, N'Gbesso YK, Knopp S, N'Guessan NA, Silue KD, van Dam GJ, et al. [Accuracy of urine circulating cathodic antigen test for the diagnosis of Schistosoma mansoni in preschool‐aged children before and after treatment]. ",, PLoS Neglected Tropical Diseases ,2013,7,    ,['citation-journal']," Coulibaly JT, N'Gbesso YK, Knopp S, N'Guessan NA, Silue KD, van Dam GJ, et al. [Accuracy of urine circulating cathodic antigen test for the diagnosis of Schistosoma mansoni in preschool‐aged children before and after treatment].  PLoS Neglected Tropical Diseases 2013;7(3):e2109.    PubMed     ",['https://www.ncbi.nlm.nih.gov/pubmed/23556011'],23556011,," Coulibaly 2013_4KK, {published data only}  ",included,CD009579-bbs2-0023,
CD009579-bib-0024,"De CD, Sacko M, Vercruysse J, Diarra A, Landoure A, vanden BV, et al. [Comparison of the circulating anodic antigen detection assay and urine filtration to diagnose Schistosoma haematobium infections in Mali]. ",, Transactions of the Royal Society of Tropical Medicine and Hygiene ,1995,89,    ,['citation-journal']," De CD, Sacko M, Vercruysse J, Diarra A, Landoure A, vanden BV, et al. [Comparison of the circulating anodic antigen detection assay and urine filtration to diagnose Schistosoma haematobium infections in Mali].  Transactions of the Royal Society of Tropical Medicine and Hygiene 1995;89(4):395‐7.    PubMed     ",['https://www.ncbi.nlm.nih.gov/pubmed/7570876'],7570876,, De Clerq 1995 {published data only}  ,included,CD009579-bbs2-0024,
CD009579-bib-0025,"El‐Morshedy H, Kinosien B, Barakat R, Omer E, Khamis N, Deelder AM, et al. [Circulating anodic antigen for detection of Schistosoma mansoni infection in Egyptian patients]. ",, American Journal of Tropical Medicine and Hygiene ,1996,54,(2):149‐53.   ,['citation-journal']," El‐Morshedy H, Kinosien B, Barakat R, Omer E, Khamis N, Deelder AM, et al. [Circulating anodic antigen for detection of Schistosoma mansoni infection in Egyptian patients].  American Journal of Tropical Medicine and Hygiene 1996;54(2):149‐53.    ",[],,, El‐Morshedy 1996 {published data only}  ,included,CD009579-bbs2-0025,
CD009579-bib-0026,"El‐Sayed HF, Rizkalla NH, Mehanna S, Abaza SM, Winch PJ. [Prevalence and epidemiology of Schistosoma mansoni and S. haematobium infection in two areas of Egypt recently reclaimed from the desert]. ",, American Journal of Tropical Medicine and Hygiene ,1995,52,(2):194‐8.   ,['citation-journal']," El‐Sayed HF, Rizkalla NH, Mehanna S, Abaza SM, Winch PJ. [Prevalence and epidemiology of Schistosoma mansoni and S. haematobium infection in two areas of Egypt recently reclaimed from the desert].  American Journal of Tropical Medicine and Hygiene 1995;52(2):194‐8.    ",[],,, El‐Sayed 1995 {published data only}  ,included,CD009579-bbs2-0026,
CD009579-bib-0027,"Eltoum IA, Sulaiman S, Ismail BM, Ali MM, Elfatih M, Homeida MM. [Evaluation of haematuria as an indirect screening test for schistosomiasis haematobium: a population‐based study in the White Nile province, Sudan]. ",, Acta Tropica ,1992,51,    ,['citation-journal']," Eltoum IA, Sulaiman S, Ismail BM, Ali MM, Elfatih M, Homeida MM. [Evaluation of haematuria as an indirect screening test for schistosomiasis haematobium: a population‐based study in the White Nile province, Sudan].  Acta Tropica 1992;51(2):151‐7.    PubMed     ",['https://www.ncbi.nlm.nih.gov/pubmed/1354933'],1354933,, Eltoum 1992 {published data only}  ,included,CD009579-bbs2-0027,
CD009579-bib-0028,"Erko B, Medhin G, Teklehaymanot T, Degarege A, Legesse M. [Evaluation of urine‐circulating cathodic antigen (Urine‐CCA) cassette test for the detection ofSchistosoma mansoni infection in areas of moderate prevalence in Ethiopia]. ",, Tropical Medicine and International Health ,2013,18,    ,['citation-journal']," Erko B, Medhin G, Teklehaymanot T, Degarege A, Legesse M. [Evaluation of urine‐circulating cathodic antigen (Urine‐CCA) cassette test for the detection ofSchistosoma mansoni infection in areas of moderate prevalence in Ethiopia].  Tropical Medicine and International Health 2013;18(8):1029‐35.    PubMed     ",['https://www.ncbi.nlm.nih.gov/pubmed/23590255'],23590255,, Erko 2013_6KK {published data only}  ,included,CD009579-bbs2-0028,
CD009579-bib-0029,"Colley DG, Binder S, Campbell C, King CH, Tchuem Tchuente LA, N'goran EK, et al. [A five‐country evaluation of a point‐of‐care circulating cathodic antigen urine assay for the prevalence of Schistosoma mansoni]. ",, American Journal of Tropical Medicine and Hygiene ,2013,88,(3):426‐32.   ,['citation-journal']," Colley DG, Binder S, Campbell C, King CH, Tchuem Tchuente LA, N'goran EK, et al. [A five‐country evaluation of a point‐of‐care circulating cathodic antigen urine assay for the prevalence of Schistosoma mansoni].  American Journal of Tropical Medicine and Hygiene 2013;88(3):426‐32.    ",[],,, Erko 2013_Colley 2013 {published data only}  ,included,CD009579-bbs2-0029,
CD009579-bib-0030,"Etard JE. [Modelling sensitivity, specificity and predictive values of hematuria testing using reagent sticks in the diagnosis of Schistosoma haematobium infection]. ",, Bulletin de la Societe de Pathologie Exotique ,,97,    ,['citation-journal']," Etard JE. [Modelling sensitivity, specificity and predictive values of hematuria testing using reagent sticks in the diagnosis of Schistosoma haematobium infection].  Bulletin de la Societe de Pathologie Exotique  204;97(1):24‐8.    PubMed     ",['https://www.ncbi.nlm.nih.gov/pubmed/15104153'],15104153,, Etard 2004 {published data only}  ,included,CD009579-bbs2-0030,
CD009579-bib-0031,"Fatiregun AA, Osungbade KO, Olumide EA. [Diagnostic performance of screening methods for urinary schistosomiasis in a school‐based control programme, in Ibadan, Nigeria]. ",, Journal of Community Medicine and Primary Health Care ,2005,17,(1):24‐7.   ,['citation-journal']," Fatiregun AA, Osungbade KO, Olumide EA. [Diagnostic performance of screening methods for urinary schistosomiasis in a school‐based control programme, in Ibadan, Nigeria].  Journal of Community Medicine and Primary Health Care 2005;17(1):24‐7.    ",[],,, Fatiregun 2005 {published data only}  ,included,CD009579-bbs2-0031,
CD009579-bib-0032,"French MD, Rollinson D, Basanez M‐G, Mgeni AF, Khamis IS, Stothard JR. [School‐based control of urinary schistosomiasis on Zanzibar, Tanzania: monitoring micro‐haematuria with reagent strips as a rapid urological assessment]. ",, Journal of Pediatric Urology ,2007,3,    ,['citation-journal']," French MD, Rollinson D, Basanez M‐G, Mgeni AF, Khamis IS, Stothard JR. [School‐based control of urinary schistosomiasis on Zanzibar, Tanzania: monitoring micro‐haematuria with reagent strips as a rapid urological assessment].  Journal of Pediatric Urology 2007;3(5):364‐8.    PubMed     ",['https://www.ncbi.nlm.nih.gov/pubmed/18947774'],18947774,, French 2007 {published data only}  ,included,CD009579-bbs2-0032,
CD009579-bib-0033,"Gabr NS, Hammad TA, Orieby A, Shawky E, Khattab MA, Strickland GT. [The epidemiology of schistosomiasis in Egypt: Minya Governorate]. ",, American Journal of Tropical Medicine and Hygiene ,2000,62,(2):65‐72.   ,['citation-journal']," Gabr NS, Hammad TA, Orieby A, Shawky E, Khattab MA, Strickland GT. [The epidemiology of schistosomiasis in Egypt: Minya Governorate].  American Journal of Tropical Medicine and Hygiene 2000;62(2):65‐72.    ",[],,, Gabr 2000 {published data only}  ,included,CD009579-bbs2-0033,
CD009579-bib-0034,"Gigase PL, Mangelschots E, Bockaert R, Autier Ph, Kestens L. [Indicateurs simples de la prevalence et de líntesite de la bilharziose urinaire au tchad]. ",, Annales de la Societe Belge de Medecine Tropicale ,1988,68,    ,['citation-journal']," Gigase PL, Mangelschots E, Bockaert R, Autier Ph, Kestens L. [Indicateurs simples de la prevalence et de líntesite de la bilharziose urinaire au tchad].  Annales de la Societe Belge de Medecine Tropicale 1988;68:123‐32.    PubMed     ",['https://www.ncbi.nlm.nih.gov/pubmed/3149173'],3149173,, Gigase 1988 {published data only}  ,included,CD009579-bbs2-0034,
CD009579-bib-0035,"Gundersen SG, Kjetland EF, Poggensee G, Helling‐Giese G, Richter J, Chitsulo L, et al. [Urine reagent strips for diagnosis of Schistosomiasis haematobium in women of fertile age]. ",, Acta Tropica ,1996,62,    ,['citation-journal']," Gundersen SG, Kjetland EF, Poggensee G, Helling‐Giese G, Richter J, Chitsulo L, et al. [Urine reagent strips for diagnosis of Schistosomiasis haematobium in women of fertile age].  Acta Tropica 1996;62(4):281‐7.    PubMed     ",['https://www.ncbi.nlm.nih.gov/pubmed/9028412'],9028412,, Gundersen 1996 {published data only}  ,included,CD009579-bbs2-0035,
CD009579-bib-0036,"Hall A, Fentiman A. [Blood in the urine of adolescent girls in an area of Ghana with a low prevalence of infection with Schistosoma haematobium]. ",, Transactions of the Royal Society of Tropical Medicine and Hygiene ,1999,93,    ,['citation-journal']," Hall A, Fentiman A. [Blood in the urine of adolescent girls in an area of Ghana with a low prevalence of infection with Schistosoma haematobium].  Transactions of the Royal Society of Tropical Medicine and Hygiene 1999;93(4):411‐2.    PubMed     ",['https://www.ncbi.nlm.nih.gov/pubmed/10674091'],10674091,, Hall 1999 {published data only}  ,included,CD009579-bbs2-0036,
CD009579-bib-0037,"Hammad TA, Gabr NS, Talaat MM, Orieby A, Shawky E, Strickland GT. [Hematuria and proteinuria as predictors of Schistosoma haematobium infection]. ",, American Journal of Tropical Medicine and Hygiene ,1997,57,(3):363‐7.   ,['citation-journal']," Hammad TA, Gabr NS, Talaat MM, Orieby A, Shawky E, Strickland GT. [Hematuria and proteinuria as predictors of Schistosoma haematobium infection].  American Journal of Tropical Medicine and Hygiene 1997;57(3):363‐7.    ",[],,, Hammad 1997 {published data only}  ,included,CD009579-bbs2-0037,
CD009579-bib-0038,"Hammam HM, Allam FAM, Moftah FM, Abdel‐Aty MA, Hany AH, Abd‐El‐Motagaly, et al. [The epidemiology of schistosomiasis in Egypt: Assiut Governorate]. ",, American Journal of Tropical Medicine and Hygiene ,2000,62,(2):73‐9.   ,['citation-journal']," Hammam HM, Allam FAM, Moftah FM, Abdel‐Aty MA, Hany AH, Abd‐El‐Motagaly, et al. [The epidemiology of schistosomiasis in Egypt: Assiut Governorate].  American Journal of Tropical Medicine and Hygiene 2000;62(2):73‐9.    ",[],,, Hammam 2000_a {published data only}  ,included,CD009579-bbs2-0038,
CD009579-bib-0039,"Hammam HM, Zarzour AH, Moftah FM, Abdel‐Aty MA, Hany AH, El‐Kady AY, et al. [The epidemiology of schistosomiasis in Egypt: Qena Governorate]. ",, American Journal of Tropical Medicine and Hygiene ,2000,62,(2):80‐7.   ,['citation-journal']," Hammam HM, Zarzour AH, Moftah FM, Abdel‐Aty MA, Hany AH, El‐Kady AY, et al. [The epidemiology of schistosomiasis in Egypt: Qena Governorate].  American Journal of Tropical Medicine and Hygiene 2000;62(2):80‐7.    ",[],,, Hammam 2000_b {published data only}  ,included,CD009579-bbs2-0039,
CD009579-bib-0040,"Houmsou RS, Kela SL, Suleiman MM. [Performance of microhaematuria and proteinuria as measured by urine reagent strips in estimating intensity and prevalence of Schistosoma haematobium infection in Nigeria.]. ",, Asian Pacific Journal of Tropical Medicine ,2011,4,    ,['citation-journal']," Houmsou RS, Kela SL, Suleiman MM. [Performance of microhaematuria and proteinuria as measured by urine reagent strips in estimating intensity and prevalence of Schistosoma haematobium infection in Nigeria.].  Asian Pacific Journal of Tropical Medicine 2011;4(12):997‐1000.    PubMed     ",['https://www.ncbi.nlm.nih.gov/pubmed/22118038'],22118038,, Houmsou 2011 {published data only}  ,included,CD009579-bbs2-0040,
CD009579-bib-0041,Kassim OO. [Proteinuria and haematuria as predictors of schistosomiasis in children]. ,, Annals of Tropical Paediatrics ,1989,9,    ,['citation-journal'], Kassim OO. [Proteinuria and haematuria as predictors of schistosomiasis in children].  Annals of Tropical Paediatrics 1989;9(3):156‐60.    PubMed     ,['https://www.ncbi.nlm.nih.gov/pubmed/2475060'],2475060,, Kassim 1989 {published data only}  ,included,CD009579-bbs2-0041,
CD009579-bib-0042,"Kiliku FM, Kimura E, Muhoho N, Migwi DK, Katsumata T. [The usefulness of urinalysis reagent strips in selecting Schistosoma haematobium egg positives before and after treatment with praziquantel]. ",, Journal of Tropical Medicine and Hygiene ,1991,94,(6):401‐6.   ,['citation-journal']," Kiliku FM, Kimura E, Muhoho N, Migwi DK, Katsumata T. [The usefulness of urinalysis reagent strips in selecting Schistosoma haematobium egg positives before and after treatment with praziquantel].  Journal of Tropical Medicine and Hygiene 1991;94(6):401‐6.    ",[],,, Kiliku 1991 {published data only}  ,included,CD009579-bbs2-0042,
